Date	Array	Tree	Height	Temp	Time	Real_time	file_name	Treatment	surf_temp	temp_10cm	vwc	pcpn	amb_P	air_temp_bot	RH_bot	vol	area	AtmPress
24/08/2021	3	9301	70	14.3	12:01:00	12:50:00	micro_2021-08-24_f0001.txt	aCO2	14.39	13.7	7.22	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
24/08/2021	4	6574	70	14.6	12:11:35	13:00:35	micro_2021-08-24_f0001.txt	eCO2	14.7	13.94	11.18	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	4	6580	70	14.5	12:19:50	13:08:50	micro_2021-08-24_f0001.txt	eCO2	14.7	13.94	11.18	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	4	6518	70	14.6	12:32:30	13:21:30	micro_2021-08-24_f0001.txt	eCO2	14.7	13.94	11.18	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	4	6516	70	14.9	12:42:10	13:31:10	micro_2021-08-24_f0001.txt	eCO2	14.7	13.94	11.18	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	4	6622	70	14.4	12:50:20	13:39:20	micro_2021-08-24_f0001.txt	eCO2	14.7	13.94	11.18	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	2	8689	70	15.1	12:59:21	13:48:21	micro_2021-08-24_f0001.txt	aCO2	14.61	13.5	12.67	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	2	8676	70	15.1	13:06:50	13:55:50	micro_2021-08-24_f0001.txt	aCO2	14.61	13.5	12.67	0	1018.25	16.61	82.31	0.0042535	0.02835	101.825
24/08/2021	2	8673	70	15	13:15:15	14:04:15	micro_2021-08-24_f0001.txt	aCO2	14.79	13.52	12.61	0	1018.12	17.65	79.1	0.0042535	0.02835	101.812
24/08/2021	2	8668	70	14.8	13:23:25	14:12:25	micro_2021-08-24_f0001.txt	aCO2	14.79	13.52	12.61	0	1018.12	17.65	79.1	0.0042535	0.02835	101.812
24/08/2021	2	8749	70	14.8	13:31:15	14:20:15	micro_2021-08-24_f0001.txt	aCO2	14.79	13.52	12.61	0	1018.12	17.65	79.1	0.0042535	0.02835	101.812
15/09/2021	6	5846	70	11.8	08:39:50	09:26:50	micro_2021-09-15_f0000.txt	eCO2	13.23	13.63	5.39	0	1001.59	13.19	99.45	0.0042535	0.02835	100.159
15/09/2021	6	5844	70	11.8	08:48:20	09:35:20	micro_2021-09-15_f0000.txt	eCO2	13.23	13.63	5.39	0	1001.59	13.19	99.45	0.0042535	0.02835	100.159
15/09/2021	6	3752	70	12.1	08:56:30	09:43:30	micro_2021-09-15_f0000.txt	eCO2	13.23	13.63	5.39	0	1001.59	13.19	99.45	0.0042535	0.02835	100.159
15/09/2021	6	3750	70	12.5	09:04:20	09:51:20	micro_2021-09-15_f0000.txt	eCO2	13.23	13.63	5.39	0	1001.59	13.19	99.45	0.0042535	0.02835	100.159
15/09/2021	6	5850	70	12.2	09:12:00	09:59:00	micro_2021-09-15_f0000.txt	eCO2	13.23	13.63	5.39	0	1001.59	13.19	99.45	0.0042535	0.02835	100.159
15/09/2021	5	6387	70	12.3	09:22:00	10:09:00	micro_2021-09-15_f0000.txt	aCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	5	6384	70	12.5	09:29:20	10:16:20	micro_2021-09-15_f0000.txt	aCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	5	6382	70	12.8	09:36:40	10:23:40	micro_2021-09-15_f0000.txt	aCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	5	6406	70	13.1	09:44:40	10:31:40	micro_2021-09-15_f0000.txt	aCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	5	6373	70	13.1	09:52:00	10:39:00	micro_2021-09-15_f0000.txt	aCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	1	8433	70	13.5	10:01:30	10:48:30	micro_2021-09-15_f0000.txt	eCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	1	8468	70	14	10:10:15	10:57:15	micro_2021-09-15_f0000.txt	eCO2	13.49	13.31	7.06	0	1002.08	13.93	98.09	0.0042535	0.02835	100.208
15/09/2021	1	8445	70	13.8	10:17:35	11:04:35	micro_2021-09-15_f0000.txt	eCO2	13.49	13.31	7.06	0	1001.85	15.25	89.89	0.0042535	0.02835	100.185
15/09/2021	1	8446	70	13.7	10:24:40	11:11:40	micro_2021-09-15_f0000.txt	eCO2	13.49	13.31	7.06	0	1001.85	15.25	89.89	0.0042535	0.02835	100.185
15/09/2021	1	8437	70	13.8	10:32:00	11:19:00	micro_2021-09-15_f0000.txt	eCO2	13.49	13.31	7.06	0	1001.85	15.25	89.89	0.0042535	0.02835	100.185
15/09/2021	3	8357	70	14.1	11:32:15	12:19:15	micro_2021-09-15_f0001.txt	aCO2	14.02	13.32	5.58	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	3	9301	70	14.3	11:40:10	12:27:10	micro_2021-09-15_f0001.txt	aCO2	14.02	13.32	5.58	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	3	8351	70	14.2	11:47:20	12:34:20	micro_2021-09-15_f0001.txt	aCO2	14.02	13.32	5.58	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	3	8345	70	14.3	11:54:25	12:41:25	micro_2021-09-15_f0001.txt	aCO2	14.02	13.32	5.58	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	3	8300	70	14.2	12:01:40	12:48:40	micro_2021-09-15_f0001.txt	aCO2	14.02	13.32	5.58	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	2	8668	70	14.3	12:11:00	12:58:00	micro_2021-09-15_f0001.txt	aCO2	13.98	13.11	6.47	0	1002.23	16.36	83.53	0.0042535	0.02835	100.223
15/09/2021	2	8749	70	14.4	12:18:15	13:05:15	micro_2021-09-15_f0001.txt	aCO2	14.3	13.14	6.5	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	2	8673	70	14.2	12:25:30	13:12:30	micro_2021-09-15_f0001.txt	aCO2	14.3	13.14	6.5	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	2	8676	70	14.5	12:32:40	13:19:40	micro_2021-09-15_f0001.txt	aCO2	14.3	13.14	6.5	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	2	8689	70	14.3	12:39:40	13:26:40	micro_2021-09-15_f0001.txt	aCO2	14.3	13.14	6.5	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	4	6574	70	15.5	12:49:50	13:36:50	micro_2021-09-15_f0001.txt	eCO2	14.39	13.48	7.14	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	4	6580	70	14.6	12:57:00	13:44:00	micro_2021-09-15_f0001.txt	eCO2	14.39	13.48	7.14	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	4	6518	70	14.6	13:04:10	13:51:10	micro_2021-09-15_f0001.txt	eCO2	14.39	13.48	7.14	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	4	6516	70	14.6	13:11:05	13:58:05	micro_2021-09-15_f0001.txt	eCO2	14.39	13.48	7.14	0	1002.33	17.4	77.23	0.0042535	0.02835	100.233
15/09/2021	4	6622	70	14.7	13:18:55	14:05:55	micro_2021-09-15_f0001.txt	eCO2	14.79	13.54	7.11	0	1002.11	18.1	72.98	0.0042535	0.02835	100.211
