"","plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","core_type","material","lab_id","seq_id","mcra_probe_loose","mcra_probe_strict","mcra_eva_loose","mcra_eva_strict","bact_loose","bact_strict","arc_loose","arc_strict","mmox_loose","mmox_strict","pmoa_loose","pmoa_strict","Raw"
"77","3H4","BEAL_CUL8R
Wood_Outer
Lab ID: 32a",106,"7/21/2022","Qespi","","x","","Plate 3",32,"H4","","8/8/2022","Cade","8/8/2022","BEAL","Outer","Wood","32a","CUL8R",0,0,1.41807508468628,0,NA,NA,NA,NA,25.2357978820801,0,1.71691131591797,0,"CUL8ROuter"
"78","3H5","BEAL_YB2
Wood_Outer
Lab ID: 40a",108.2,"7/21/2022","Qespi","","x","","Plate 3",40,"H5","","8/8/2022","Cade","8/8/2022","BEAL","Outer","Wood","40a","YB2",66.4485397338867,18.1037254333496,18.8787136077881,2.90343189239502,NA,NA,NA,NA,17.1659832000732,0,845.101684570313,155.137741088867,"YB2Outer"
"79","3H8","BELE_BBX6
Wood_Outer
Lab ID: 64a",101.7,"7/25/2022","Qespi","","x","","Plate 3",64,"H8","","8/8/2022","Cade","8/8/2022","BELE","Outer","Wood","64a","BBX6",0,0,13.4015579223633,0,NA,NA,NA,NA,37.6457557678223,0,865.15673828125,23.5529670715332,"BBX6Outer"
"80","3H9","CAOV_SH1
Wood_Outer
Lab ID: 72a",100,"7/22/2022","Qespi","","x","","Plate 3",72,"H9","","8/8/2022","Cade","8/8/2022","CAOV","Outer","Wood","72a","SH1",4.84343576431274,0,12.6136770248413,2.80245494842529,NA,NA,NA,NA,27.4796085357666,0,172.827377319336,21.3560771942139,"SHM1Outer"
"81","4A1","FRAM_WA14
Wood_Outer
Lab ID: 97a",106,"7/21/2022","Cade","","x","","Plate 4",1,"A1","","","","","FRAM","Outer","Wood","97a","WA14",1.47459733486176,0,12.0685749053955,8.61977958679199,37006.1796875,27168.71484375,25158.642578125,5432.4189453125,20.7258434295654,4.7812671661377,271.198913574219,30.2596702575684,"WA14Outer"
"82","4A10","ACRU_RM4
Wood_Inner
Lab ID: 11c",100.4,"7/25/2022","Qespi","","x","","Plate 4",73,"A10","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","11c","RM4",1.73284316062927,0,1.23374724388123,0,43855.66015625,0,14.5918836593628,0,0,0,229.800384521484,5.3187837600708,"RM4Inner"
"83","4A11","ACSA_SM11
Wood_Inner
Lab ID: 19c",102.5,"7/22/2022","Qespi","","x","","Plate 4",81,"A11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","19c","SM11",1588.66967773438,320.897064208984,803.420654296875,262.121154785156,32892.6640625,19910.65234375,3583.61181640625,600.390502929688,8.26086139678955,1.65194022655487,23.5176544189453,5.03751850128174,"SM11Inner"
"84","4A12","ACSA_SM6
Wood_Inner
Lab ID: 27c",105.5,"7/28/2022","Qespi","","x","","Plate 4",89,"A12","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","27c","SM6",20119.46484375,7599.77783203125,8450.9599609375,4024.63500976563,140273.703125,52942.109375,18277.33203125,4902.33056640625,25.599796295166,0,33.7594032287598,14.2085819244385,"SM6Inner"
"85","4A2","PIST_WP103
Wood_Outer
Lab ID: 105a",102.3,"7/21/2022","Qespi","","x","","Plate 4",9,"A2","","","","","PIST","Outer","Wood","105a","WP103",1.8648236989975,0,33.2277717590332,13.8392028808594,98157.5859375,84972.375,3435.51806640625,1045.00793457031,16.8488464355469,1.68434166908264,377.661468505859,198.521102905273,"WP103Outer"
"86","4A3","PIST_WP6
Wood_Outer
Lab ID: 113a",102.4,"7/21/2022","Qespi","","x","","Plate 4",17,"A3","","","","","PIST","Outer","Wood","113a","WP6",5.55048036575317,0,11.1314086914063,4.76995897293091,165822.0625,113190.6953125,5854.8642578125,767.772521972656,17.9435768127441,1.79374206066132,9.66816425323486,0,"WP6Outer"
"87","4A4","PIST_WPX7
Wood_Outer
Lab ID: 121a",104.7,"7/21/2022","Qespi","","x","","Plate 4",25,"A4","","","","","PIST","Outer","Wood","121a","WPX7",1.67130100727081,0,48.5672836303711,9.99095439910889,137186.234375,113383.8671875,4725.58544921875,1371.59790039063,36.7516632080078,0,75.6229248046875,29.9347343444824,"WPX7Outer"
"88","4A5","QURU_RO101
Wood_Outer
Lab ID: 129a",101.8,"7/22/2022","Qespi","","x","","Plate 4",33,"A5","","","","","QURU","Outer","Wood","129a","RO101",2.51234984397888,0,25.7222347259521,1.28544402122498,2240.52685546875,13.1496467590332,493.785095214844,0,4.92642164230347,0,10.9168329238892,1.81912040710449,"RO101Outer"
"89","4A6","QURU_RO3
Wood_Outer
Lab ID: 137a",100.4,"7/27/2022","Qespi","","x","","Plate 4",41,"A6","","","","","QURU","Outer","Wood","137a","RO3",227.719360351563,5.59624481201172,27.5326633453369,0,150699.59375,571.082458496094,2386.46606445313,21.007682800293,1.68205392360687,0,25.6134986877441,3.41352248191833,"RO3Outer"
"90","4A7","TSCA_H103
Wood_Outer
Lab ID: 145a",100.2,"7/21/2022","Cade ","","x","","Plate 4",49,"A7","","","","","TSCA","Outer","Wood","145a","H103",0,0,59.5825271606445,1.41687965393066,124.94849395752,111.589004516602,152.056182861328,35.1256790161133,12.0008659362793,0,28.4930782318115,1.67510843276978,"HM103Outer"
"91","4A8","TSCA_H9
Wood_Outer
Lab ID: 153a",105.5,"7/21/2022","Cade","","x","","Plate 4",57,"A8","","","","","TSCA","Outer","Wood","153a","H9",0,0,21.1547870635986,1.32161724567413,901.778625488281,770.568481445313,157.563613891602,59.4000930786133,13.5665073394775,0,379.580017089844,80.2504653930664,"HM9Outer"
"92","4A9","ACRU_RM14
Wood_Inner
Lab ID: 3c",100.1,"7/25/2022","Qespi","","x","","Plate 4",65,"A9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","3c","RM14",852.881591796875,0,6.70640182495117,2.68233156204224,17.0139961242676,5.6699652671814,4.74080610275269,0,0,0,204.375549316406,0,"RM14Inner"
"93","4B1","FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,"7/21/2022","Cade","","x","","Plate 4",2,"B1","","","","","FRAM","Outer","Wood","98a","WA15",0,0,2.95911598205566,2.95911598205566,66238.640625,55049.140625,40264.765625,11583.37890625,17.0812435150146,0,252.743194580078,103.409622192383,"WA15Outer"
"94","4B10","ACRU_RM5
Wood_Inner
Lab ID: 12c",103.2,"7/25/2022","Qespi","","x","","Plate 4",74,"B10","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","12c","RM5",467.045257568359,0,13.0277452468872,1.30245018005371,20428.234375,3.12683200836182,181.11442565918,0,0,0,78.2203750610352,3.71888899803162,"RM5Inner"
"95","4B11","ACSA_SM12
Wood_Inner
Lab ID: 20c",102.5,"7/23/2022","Qespi","","x","","Plate 4",82,"B11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","20c","SM12",37701.359375,0,6421.60595703125,149.71044921875,2e+07,84580.2265625,19893.19140625,9515.041015625,13.9003381729126,0,35.9162445068359,11.9659910202026,"SM12Inner"
"96","4B12","ACSA_SM7
Wood_Inner
Lab ID: 28c",103.5,"7/29/2022","Qespi","","x","","Plate 4",90,"B12","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","28c","SM7",1.75520586967468,0,26.0383987426758,4.95747423171997,13472.474609375,9529.30859375,14695.853515625,4550.01513671875,21.305980682373,1.52121615409851,14.5328006744385,4.84326982498169,"SM7Inner"
"97","4B2","PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,"7/21/2022","Qespi","","x","","Plate 4",10,"B2","","","","","PIST","Outer","Wood","106a","WP2",1.51817333698273,0,23.6046524047852,2.94928693771362,192291.21875,159672.515625,6623.6806640625,1683.44970703125,15.01291847229,1.66762900352478,451.493682861328,191.303527832031,"WP2Outer"
"98","4B3","PIST_WP7
Wood_Outer
Lab ID: 114a",100.9,"7/21/2022","Qespi","","x","","Plate 4",18,"B3","","","","","PIST","Outer","Wood","114a","WP7",0,0,4.22797966003418,2.81856870651245,9290.388671875,7925.77880859375,412.186645507813,166.772888183594,11.4542150497437,0,71.2435607910156,28.1402797698975,"WP7Outer"
"99","4B4","PRSE_BC1
Wood_Outer
Lab ID: 122a",103.4,"7/22/2022","Qespi","","x","","Plate 4",26,"B4","","","","","PRSE","Outer","Wood","122a","BC1",3.21527910232544,0,8.4329776763916,0,12.0774259567261,1.72496688365936,41.5552558898926,3.32172131538391,11.2893438339233,0,9.12759208679199,1.52101969718933,"BC1Outer"
"100","4B5","QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,"7/22/2022","Qespi","","x","","Plate 4",34,"B5","","","","","QURU","Outer","Wood","130a","RO102",2.07627725601196,0,14.1283073425293,2.56815218925476,187.169586181641,105.824661254883,144.251266479492,13.4860506057739,9.4565258026123,1.57582354545593,10.3157157897949,0,"RO102Outer"
"101","4B6","QURU_RO7
Wood_Outer
Lab ID: 138a",102.4,"7/22/2022","Qespi","","x","","Plate 4",42,"B6","","","","","QURU","Outer","Wood","138a","RO7",NA,NA,2.7377290725708,0,47010.55078125,3237.240234375,2078.17504882813,99.0521087646484,14.1058921813965,1.56690382957458,29.4981269836426,4.65514135360718,"RO7Outer"
"102","4B7","TSCA_H104
Wood_Outer
Lab ID: 146a",103.6,"7/22/2022","Cade ","","x","","Plate 4",50,"B7","","","","","TSCA","Outer","Wood","146a","H104",0,0,11.9121179580688,1.48868501186371,7843.64306640625,6948.18359375,538.11962890625,118.193954467773,16.3888092041016,1.6383672952652,294.587066650391,58.9604339599609,"HM104Outer"
"103","4B8","TSCA_HX2
Wood_Outer
Lab ID: 154a",101,"7/21/2022","Qespi","","x","","Plate 4",58,"B8","","","","","TSCA","Outer","Wood","154a","HX2",0,0,71.4856185913086,0,1107.95642089844,919.377319335938,82.02783203125,28.4262542724609,20.9057426452637,0,47.7160949707031,13.843092918396,"HMX2Outer"
"104","4B9","ACRU_RM2
Wood_Inner
Lab ID: 4c",101.8,"7/25/2022","Qespi","","x","","Plate 4",66,"B9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","4c","RM2",17.3347244262695,0,1.24221479892731,0,0,0,0,0,0,0,0,0,"RM2Inner"
"105","4C1","FRAM_WA5
Wood_Outer
Lab ID: 99a",104.4,"7/21/2022","Cade","","x","","Plate 4",3,"C1","","","","","FRAM","Outer","Wood","99a","WA5",2.91403961181641,0,5.55037117004395,2.77502202987671,94.8372268676758,67.00048828125,NA,NA,8.45864486694336,0,1.80835497379303,1.80835497379303,"WA5Outer"
"106","4C10","ACRU_RM501
Wood_Inner
Lab ID: 13c",102.9,"7/27/2022","Jon + Qespi","","","","Plate 4",75,"C10","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","13c","RM501",76.4482192993164,71.4548873901367,26.303071975708,6.57301235198975,138869.8125,121.127777099609,3057.00463867188,0,3.03214073181152,1.51602149009705,140.451858520508,3.78499364852905,"RM501Inner"
"107","4C11","ACSA_SM13
Wood_Inner
Lab ID: 21c",108.6,"7/22/2022","Qespi","","x","","Plate 4",83,"C11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","21c","SM13",3.18223023414612,0,13.7791395187378,1.53061723709106,974.368957519531,786.684631347656,3715.89208984375,1402.1669921875,24.2529602050781,1.3467310667038,10.7317733764648,1.53281080722809,"SM13Inner"
"108","4C12","ACSA_SM8
Wood_Inner
Lab ID: 29c",100.9,"7/30/2022","Qespi","","x","","Plate 4",91,"C12","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","29c","SM8",1.48793196678162,0,32.6867256164551,0,113390.078125,60202.2421875,15216.880859375,2422.69213867188,8.91884994506836,0,33.096736907959,7.87595367431641,"SM8Inner"
"109","4C2","PIST_WP3
Wood_Outer
Lab ID: 107a",100.7,"7/21/2022","Qespi","","x","","Plate 4",11,"C2","","","","","PIST","Outer","Wood","107a","WP3",1.77252721786499,0,21.2894592285156,10.6423206329346,58659.8125,50169.5546875,1985.642578125,540.964904785156,8.31398582458496,1.66256213188171,111.395416259766,61.2829437255859,"WP3Outer"
"110","4C3","PIST_WP8
Wood_Outer
Lab ID: 115a",103.7,"7/21/2022","Qespi","","x","","Plate 4",19,"C3","","","","","PIST","Outer","Wood","115a","WP8",1.59548473358154,0,51.0510330200195,16.032678604126,2e+07,172921.390625,9089.0029296875,2647.10473632813,20.1810436248779,0,394.674987792969,200.410186767578,"WP8Outer"
"111","4C4","PRSE_BC2
Wood_Outer
Lab ID: 123a",102.8,"7/22/2022","Qespi","","x","","Plate 4",27,"C4","","","","","PRSE","Outer","Wood","123a","BC2",2.90737819671631,0,2.83196878433228,0,876.5146484375,687.192504882813,97.1534271240234,19.0804805755615,12.930025100708,0,10.1814851760864,3.39333891868591,"BC2Outer"
"112","4C5","QURU_RO103
Wood_Outer
Lab ID: 131a",100.7,"7/22/2022","Qespi","","x","","Plate 4",35,"C5","","","","","QURU","Outer","Wood","131a","RO103",0,0,10.7778587341309,1.34696233272552,1491.33715820313,1173.71264648438,130.773559570313,42.0087814331055,19.4457969665527,0,1.67677974700928,0,"RO103Outer"
"113","4C6","QURU_RO8
Wood_Outer
Lab ID: 139a",107.9,"7/22/2022","Qespi","","x","","Plate 4",43,"C6","","","","","QURU","Outer","Wood","139a","RO8",0,0,17.1988162994385,0,21791.0078125,13894.2958984375,541.077514648438,116.155563354492,4.66252088546753,0,5.32439994812012,0,"RO8Outer"
"114","4C7","TSCA_H2
Wood_Outer
Lab ID: 147a",110.8,"7/21/2022","Cade","","x","","Plate 4",51,"C7","","","","","TSCA","Outer","Wood","147a","H2",6.65989589691162,0,20.5918998718262,1.58335268497467,594.983520507813,512.724731445313,105.570816040039,35.6128616333008,10.2190704345703,0,163.871490478516,24.3341808319092,"HM2Outer"
"115","4C8","TSCA_HX3
Wood_Outer
Lab ID: 155a",103.2,"7/21/2022","Qespi","","x","","Plate 4",59,"C8","","","","","TSCA","Outer","Wood","155a","HX3",2.14361691474915,0,10.0439605712891,1.43458902835846,246.189804077148,211.882019042969,148.340927124023,31.3354148864746,18.4147243499756,0,15.9835681915283,1.59786832332611,"HMX3Outer"
"116","4C9","ACRU_RM3
Wood_Inner
Lab ID: 5c",102.9,"7/25/2022","Qespi","","x","","Plate 4",67,"C9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","5c","RM3",0,0,18.6455974578857,0,15432.6552734375,1965.96301269531,3077.85693359375,1.4917995929718,9.91457557678223,0,352.542846679688,26.8105525970459,"RM3Inner"
"117","4D1","FRAM_WAX1
Wood_Outer
Lab ID: 100a",111.2,"7/22/2022","Qespi","","x","","Plate 4",4,"D1","","","","","FRAM","Outer","Wood","100a","WAX1",0,0,10.1880979537964,8.73238468170166,85836.3359375,76722.75,189461.3125,71283.328125,29.5840167999268,0,247.105621337891,89.7305145263672,"WAX1Outer"
"118","4D10","ACRU_RM502
Wood_Inner
Lab ID: 14c",100.4,"7/22/2022","Qespi","","x","","Plate 4",76,"D10","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","14c","RM502",4776.375,48.5643348693848,133.776733398438,0,2035.40148925781,1.66091918945313,2.66728019714355,1.33360242843628,0,0,13.0434274673462,0,"RM502Inner"
"119","4D11","ACSA_SM14
Wood_Inner
Lab ID: 22c",104.2,"7/23/2022","Qespi","","x","","Plate 4",84,"D11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","22c","SM14",54069.80859375,5850.9091796875,24145.37890625,12128.853515625,195277.3125,40651.83203125,19739.1875,2981.9248046875,65.116340637207,2.89023613929749,32.9705276489258,6.59041023254395,"SM14Inner"
"120","4D12","ACSA_SM9
Wood_Inner
Lab ID: 30c",102.4,"7/23/2022","Qespi ","","x","","Plate 4",92,"D12","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","30c","SM9",14.1498384475708,5.30519247055054,21.8433780670166,2.72931361198425,12290.06640625,9163.5,21271.853515625,7137.029296875,18.5929775238037,1.54885387420654,16.9437046051025,7.70017099380493,"SM9Inner"
"121","4D2","PIST_WP4
Wood_Outer
Lab ID: 108a",101.7,"7/21/2022","Qespi","","x","","Plate 4",12,"D2","","","","","PIST","Outer","Wood","108a","WP4",0,0,35.5787544250488,13.335729598999,2e+07,227734.53125,19136.939453125,4294.94677734375,11.5985975265503,0,549.006286621094,242.030960083008,"WP4Outer"
"122","4D3","PIST_WP9
Wood_Outer
Lab ID: 116a",100.2,"7/21/2022","Qespi","","x","","Plate 4",20,"D3","","","","","PIST","Outer","Wood","116a","WP9",0,0,10.9509162902832,2.73725128173828,1717.28259277344,1484.29943847656,248.1396484375,40.8910942077637,12.3053731918335,0,30.4194107055664,8.44589233398438,"WP9Outer"
"123","4D4","PRSE_BC4
Wood_Outer
Lab ID: 124a",100.4,"7/22/2022","Qespi","","x","","Plate 4",28,"D4","","","","","PRSE","Outer","Wood","124a","BC4",0,0,26.0934829711914,3.06831979751587,13.065544128418,9.79847812652588,11.2415714263916,1.60561013221741,11.6247930526733,0,15.635199546814,1.56305253505707,"BC4Outer"
"124","4D5","QURU_RO104
Wood_Outer
Lab ID: 132a",100.5,"7/22/2022","Qespi","","x","","Plate 4",36,"D5","","","","","QURU","Outer","Wood","132a","RO104",0,0,6.54521989822388,1.3088983297348,54411.2578125,598.53076171875,3669.84155273438,53.4085235595703,13.2681541442871,4.97468090057373,82.1645812988281,8.91704750061035,"RO104Outer"
"125","4D6","QURU_RO9
Wood_Outer
Lab ID: 140a",101.4,"7/22/2022","Qespi","","x","","Plate 4",44,"D6","","","","","QURU","Outer","Wood","140a","RO9",0,0,11.1020526885986,2.77502202987671,802.417358398438,557.190246582031,277.080200195313,57.1161956787109,41.7476119995117,0,4.69508361816406,0,"RO9Outer"
"126","4D7","TSCA_H3
Wood_Outer
Lab ID: 148a",107.2,"7/21/2022","Cade","","x","","Plate 4",52,"D7","","","","","TSCA","Outer","Wood","148a","H3",2.79962062835693,0,15.71351146698,3.14186310768127,1607.91455078125,1330.28784179688,308.368804931641,82.7415390014648,10.2159023284912,1.45914316177368,113.130882263184,19.4057006835938,"HM3Outer"
"127","4D8","TSCA_HX4
Wood_Outer
Lab ID: 156a",100.4,"7/21/2022","Cade","","x","","Plate 4",60,"D8","","","","","TSCA","Outer","Wood","156a","HX4",1.78313910961151,0,11.5131435394287,2.30217814445496,1268.78979492188,1116.7646484375,238.540985107422,62.9082298278809,49.4299850463867,0,93.1984252929688,26.8159465789795,"HMX4Outer"
"128","4D9","ACRU_RM301A
Wood_Inner
Lab ID: 6c",100.8,"7/25/2022","Qespi","","x","","Plate 4",68,"D9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","6c","RM301A",0,0,4.09361410140991,2.72899675369263,2529.646484375,5.20696592330933,498.326141357422,0,3.10128021240234,0,14.4662857055664,3.21396136283875,"RM301AInner"
"129","4E1","KALA_ML2
Wood_Outer
Lab ID: 101a",100.1,"7/26/2022","Qespi","","x","","Plate 4",5,"E1","","","","","KALA","Outer","Wood","101a","ML2",0,0,9.00589847564697,9.00589847564697,49640.23046875,28395.2265625,168.052001953125,0,0,0,129.17578125,61.4238395690918,"ML2Outer"
"130","4E10","ACRU_RM503
Wood_Inner
Lab ID: 15c",100,"7/25/2022","Qespi","","x","","Plate 4",77,"E10","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","15c","RM503",4339.71240234375,217.193603515625,1.36469626426697,0,4.68107271194458,0,0,0,0,0,10.3086137771606,0,"RM503Inner"
"131","4E11","ACSA_SM15
Wood_Inner
Lab ID: 23c",110.8,"7/24/2022","Qespi","","x","","Plate 4",85,"E11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","23c","SM15",3414.50732421875,459.440612792969,2060.24462890625,63.6385688781738,70305.7890625,24.865571975708,983.669982910156,4.65452718734741,5.73923110961914,0,20.6821670532227,5.1688380241394,"SM15Inner"
"132","4E12","ACSA _SM4
Wood_Inner
Lab ID: 31c",108.5,"7/24/2022","Qespi ","","x","","Plate 4",93,"E12","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","31c","SM4",160832.9375,86.1605682373047,95449.515625,65665.296875,2e+07,126069.9375,51683.5078125,38310.59375,19.0610599517822,2.93146586418152,17.757438659668,8.06990242004395,"SM4Inner"
"133","4E2","PIST_WP401
Wood_Outer
Lab ID: 109a",104.2,"7/21/2022","Qespi","","x","","Plate 4",13,"E2","","","","","PIST","Outer","Wood","109a","WP401",0,0,10.1260871887207,2.89272332191467,139708.140625,110850.609375,5602.7744140625,1772.76513671875,11.8200063705444,0,221.205261230469,111.241905212402,"WP401Outer"
"134","4E3","PIST_WPBERENICE
Wood_Outer
Lab ID: 117a",100.3,"7/21/2022","Qespi","","x","","Plate 4",21,"E3","","","","","PIST","Outer","Wood","117a","WPBERENICE",1.68241477012634,0,27.6523857116699,11.0570545196533,193861.890625,126182.2578125,3297.22045898438,608.448852539063,8.5814266204834,1.71603465080261,412.793121337891,146.480834960938,"WPBERENICEOuter"
"135","4E4","QUAL_WO1
Wood_Outer
Lab ID: 125a",103.7,"7/26/2022","Qespi","","x","","Plate 4",29,"E4","","","","","QUAL","Outer","Wood","125a","WO1",0,0,5.46718835830688,2.73343539237976,12097.697265625,8.88136959075928,297.698089599609,3.28714871406555,1.6715384721756,1.6715384721756,7.87437200546265,0,"WO1Outer"
"136","4E5","QURU_RO105
Wood_Outer
Lab ID: 133a",101.1,"7/22/2022","Qespi","","x","","Plate 4",37,"E5","","","","","QURU","Outer","Wood","133a","RO105",0,0,15.5429344177246,2.58977627754211,3483.05224609375,2978.89990234375,2071.02197265625,567.543640136719,21.2160491943359,1.63132452964783,90.7013397216797,20.7548637390137,"RO105Outer"
"137","4E6","QUVE_BO1
Wood_Outer
Lab ID: 141a",100.4,"7/27/2022","Qespi","","x","","Plate 4",45,"E6","","","","","QUVE","Outer","Wood","141a","BO1",2.16014790534973,0,1.35768795013428,1.35768795013428,6.05297088623047,0,1.54722428321838,0,0,0,1.60582911968231,0,"BO1Outer"
"138","4E7","TSCA_H301
Wood_Outer
Lab ID: 149a",100.3,"7/21/2022","Cade","","x","","Plate 4",53,"E7","","","","","TSCA","Outer","Wood","149a","H301",0,0,20.5317726135254,0,563.430053710938,502.580108642578,143.543060302734,60.0888900756836,13.1920070648193,0,75.7102584838867,18.0824775695801,"HM301Outer"
"139","4E8","TSCA_HX5
Wood_Outer
Lab ID: 157a",101.7,"7/21/2022","Qespi","","x","","Plate 4",61,"E8","","","","","TSCA","Outer","Wood","157a","HX5",0,0,57.2249908447266,1.24254274368286,2026.43310546875,1832.31799316406,289.766265869141,61.7930603027344,29.3709754943848,1.63075935840607,134.94987487793,32.060791015625,"HMX5Outer"
"140","4E9","ACRU_RM301B
Wood_Inner
Lab ID: 7c",103.4,"7/27/2022","Qespi + Jon","","x","","Plate 4",69,"E9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","7c","RM301B",0,0,7.19187355041504,0,15329.447265625,7825.5615234375,466.060638427734,13.10546875,47.0839500427246,0,60.1713180541992,11.3719663619995,"RM301BInner"
"141","4F1","KALA_MLGP
Wood_Outer
Lab ID: 102a",100.2,"7/26/2022","Qespi","","x","","Plate 4",6,"F1","","","","","KALA","Outer","Wood","102a","MLGP",3.37920618057251,0,4.29381895065308,4.29381895065308,10823.6171875,1553.75988769531,11.332649230957,1.41628265380859,0,0,43.5766639709473,7.91702938079834,"MLGPOuter"
"142","4F11","ACSA_SM2
Wood_Inner
Lab ID: 24c",104.4,"7/25/2022","Qespi","","x","","Plate 4",86,"F11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","24c","SM2",29921.943359375,46.8886985778809,13872.6376953125,5934.107421875,111686.6484375,14577.607421875,12741.1533203125,6132.306640625,14.9408903121948,0,287.189147949219,237.42301940918,"SM2Inner"
"143","4F12","BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,"7/21/2022","Qespi ","","x","","Plate 4",94,"F12","","8/9/2022","Cade","8/9/2022","BEAL","Inner","Wood","32c","CUL8R",4.46831703186035,0,9.83260059356689,0,4131.80322265625,3800.9033203125,129.874206542969,40.8419761657715,18.4291477203369,0,6.07759523391724,3.0386016368866,"CUL8RInner"
"144","4F2","PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,"7/21/2022","Qespi","","x","","Plate 4",14,"F2","","","","","PIST","Outer","Wood","110a","WP402",3.50871062278748,0,44.2134857177734,9.97643089294434,211237.375,211237.375,13268.1923828125,2716.39599609375,19.8532524108887,1.65379810333252,568.403076171875,242.632965087891,"WP402Outer"
"145","4F4","QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,"7/26/2022","Qespi","","x","","Plate 4",30,"F4","","","","","QURU","Outer","Wood","126a","BOWSER",0,0,7.23247528076172,2.89272332191467,977.623596191406,785.266784667969,80.9565277099609,3.29890108108521,5.36445903778076,0,1.53521084785461,0,"BOWSEROuter"
"146","4F5","QURU_RO11
Wood_Outer
Lab ID: 134a",100,"7/22/2022","Qespi","","x","","Plate 4",38,"F5","","","","","QURU","Outer","Wood","134a","RO11",0,0,3.97825860977173,1.32601153850555,4610.2421875,13.5872898101807,370.374328613281,0,6.98876094818115,0,11.661693572998,1.9432145357132,"RO11Outer"
"147","4F6","SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,"7/27/2022","Qespi","","x","","Plate 4",46,"F6","","","","","SAAL","Outer","Wood","142a","SA1",7.59707641601563,0,7.17381954193115,0,6076.3828125,10.0118064880371,397.532653808594,0,6.53005218505859,0,155.393096923828,6.25865459442139,"SA1Outer"
"148","4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Outer","Wood","150a","H4",3.52289438247681,1.76138138771057,72.9113693237305,1.54895567893982,1568.37133789063,1399.35485839844,296.881286621094,81.0066604614258,12.6451225280762,1.58026885986328,170.043151855469,41.1598129272461,"HM4Outer"
"149","4F8","TSCA_HZ1
Wood_Outer
Lab ID: 158a",101.6,"7/21/2022","Cade","","x","","Plate 4",62,"F8","","","","","TSCA","Outer","Wood","158a","HZ1",0,0,19.9791221618652,1.33141386508942,133.58056640625,124.651565551758,111.181442260742,40.0376815795898,16.4323024749756,0,14.6615924835205,1.62861466407776,"HMZ1Outer"
"150","4F9","ACRU_RM302
Wood_Inner
Lab ID: 8c",102.1,"7/25/2022","Qespi","","x","","Plate 4",70,"F9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","8c","RM302",2.31645679473877,2.31645679473877,8.92255401611328,0,3818.51342773438,48.3341178894043,50.847770690918,7.69714832305908,15.3006973266602,0,28.6711006164551,1.59192252159119,"RM302Inner"
"151","4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Outer","Wood","103a","WP101",0,0,17.6100387573242,9.60384178161621,114469.2578125,97526.796875,5293.10107421875,1363.82446289063,8.51620101928711,0,464.177825927734,250.064636230469,"WP101Outer"
"152","4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","17c","SM1",1.73514342308044,0,20.4451198577881,1.45977675914764,16.4714126586914,6.58718156814575,24.2379722595215,0,24.1682624816895,0,3.49723696708679,0,"SM1Inner"
