UniqueID	start.time	Area	Vtot	Tcham	Pcham	Date	Plot Tag	Plot Letter	Chamber_ID	File name	Notes
2020-10-27_5078_I_5.0	2020-10-27 14:43:00	4181.87035382165	7.00771494648279	9.53	101.325	2020-10-27	5078	I	5.0	18.0	NA
2020-10-27_5092_I_6.0	2020-10-27 14:55:00	4166.37030215898	6.99159383018701	9.53	101.325	2020-10-27	5092	I	6.0	19.0	NA
2020-10-27_5091_I_5.0	2020-10-27 15:06:00	3590.56051864223	6.12275141234114	9.53	101.325	2020-10-27	5091	I	5.0	20.0	NA
2020-10-27_6371_I_6.0	2020-10-27 15:22:00	4246.10343077858	7.05918811576562	9.53	101.325	2020-10-27	6371	I	6.0	21.0	chamber could be wrong
2020-10-27_6393_I_5.0	2020-10-27 15:33:00	4188.39064372457	7.01368283498882	8.79	101.325	2020-10-27	6393	I	5.0	22.0	NA
2020-11-06_3589_U_6.0	2020-11-06 09:43:00	4624.12283368048	7.59316443927449	20.16	101.325	2020-11-06	3589	U	6.0	2.0	NA
2020-11-06_3564_U_5.0	2020-11-06 09:53:00	4676.96723518851	7.65347706433607	20.16	101.325	2020-11-06	3564	U	5.0	3.0	NA
2020-11-06_3533_U_6.0	2020-11-06 10:04:00	4353.96702606213	7.03534701257658	20.16	101.325	2020-11-06	3533	U	6.0	4.0	NA
2020-11-06_1134_U_5.0	2020-11-06 10:17:00	4217.03159311322	7.02028891629288	20.16	101.325	2020-11-06	1134	U	5.0	5.0	NA
2020-11-06_3325_U_6.0	2020-11-06 10:44:00	4580.84510547397	7.53635880479937	21.37	101.325	2020-11-06	3325	U	6.0	8.0	NA
2020-11-06_3359_U_5.0	2020-11-06 10:52:00	3628.87224105275	6.18351923903952	21.37	101.325	2020-11-06	3359	U	5.0	9.0	NA
2020-11-06_3355_U_6.0	2020-11-06 11:04:00	3561.46428140213	6.08036960083357	21.37	101.325	2020-11-06	3355	U	6.0	10.0	NA
2020-11-06_3354_U_5.0	2020-11-06 11:23:00	4873.58989120177	7.91298608770681	21.37	101.325	2020-11-06	3354	U	5.0	12.0	NA
2020-11-06_1550_U_6.0	2020-11-06 11:30:00	3916.36336671817	6.52016664844483	21.37	101.325	2020-11-06	1550	U	6.0	13.0	NA
2020-11-06_1133_U_5.0	2020-11-06 11:42:00	3713.39170212973	6.32146798744066	21.47	101.325	2020-11-06	1133	U	5.0	14.0	NA
2020-11-06_970_U_5.0	2020-11-06 12:37:00	3313.3539347247	5.58533347640233	21.19	101.325	2020-11-06	970	U	5.0	17.0	NA
2020-11-06_853_U_6.0	2020-11-06 12:48:00	4837.58308304556	7.89194385418751	21.19	101.325	2020-11-06	853	U	6.0	18.0	NA
2020-11-06_7447_U_6.0	2020-11-06 13:08:00	4256.57328514494	6.99891390317099	21.19	101.325	2020-11-06	7447	U	6.0	20.0	NA
2020-11-06_8833_U_5.0	2020-11-06 13:19:00	4666.25459314021	7.62920839698857	21.19	101.325	2020-11-06	8833	U	5.0	21.0	NA
2020-11-06_8835_U_6.0	2020-11-06 13:29:00	4463.0698773568	7.35836621251408	21.19	101.325	2020-11-06	8835	U	6.0	22.0	NA
2020-11-06_7361_U_5.0	2020-11-06 13:40:00	4047.83880541663	6.83082877252336	19.77	101.325	2020-11-06	7361	U	5.0	23.0	NA
2020-11-06_4774_U_6.0	2020-11-06 13:52:00	4215.56376326618	7.17158390687384	19.77	101.325	2020-11-06	4774	U	6.0	24.0	NA
2020-11-06_7397_U_5.0	2020-11-06 14:03:00	4225.43086188993	7.05748910614513	19.77	101.325	2020-11-06	7397	U	5.0	25.0	NA
2020-11-06_6326_U_5.0	2020-11-06 14:26:00	4190.8357560448	7.03217404662826	19.77	101.325	2020-11-06	6326	U	5.0	27.0	NA
2020-11-06_4783_U_6.0	2020-11-06 14:41:00	4470.36624722967	7.3485164865918	17.56	101.325	2020-11-06	4783	U	6.0	28.0	NA
2020-11-06_4156_U_5.0	2020-11-06 14:55:00	4178.05570649419	7.01095773833349	17.56	101.325	2020-11-06	4156	U	5.0	29.0	dead
2020-12-07_4295_WD_5	2020-12-07 10:14:00	4059.01343014872	6.84908648030862	0.783	101.325	2020-12-07	4295	WD	5	0.0	NA
2020-12-07_4103_WD_6	2020-12-07 10:38:00	4034.2831198022	6.81252970324067	0.853	101.325	2020-12-07	4103	WD	6	1.0	NA
2020-12-07_4181_WD_5	2020-12-07 10:48:00	3152.89765131061	5.42371128151215	0.853	101.325	2020-12-07	4181	WD	5	2.0	NA
2020-12-07_1926_WS_6	2020-12-07 11:37:00	4207.57064776829	7.01270387390806	0.605	101.325	2020-12-07	1926	WS	6	5.0	NA
2020-12-07_4190_WS_6	2020-12-07 12:13:00	3019.1975158446	5.20900059299199	0.605	101.325	2020-12-07	4190	WS	6	7.0	NA
2020-12-07_4797_WD_5	2020-12-07 12:33:00	3901.49139160813	6.61772902457174	0.216	101.325	2020-12-07	4797	WD	5	8.0	NA
2020-12-07_1640_WD_6	2020-12-07 12:51:00	4224.73024125615	7.05767086708563	0.216	101.325	2020-12-07	1640	WD	6	9.0	NA
2020-12-07_1637_WS_5	2020-12-07 13:03:00	4188.24405285124	7.02390266889982	0.216	101.325	2020-12-07	1637	WS	5	10.0	NA
2020-12-07_1641_WD_6	2020-12-07 13:21:00	4219.11608041385	7.03830052239338	0.216	101.325	2020-12-07	1641	WD	6	11.0	NA
2020-12-07_1830_WD_5	2020-12-07 13:42:00	4148.44755794463	6.97118856352775	-0.69	101.325	2020-12-07	1830	WD	5	12.0	NA
2020-12-08_4156_U_5	2020-12-08 10:05:00	4178.05570649419	7.01095773833349	-2.112	101.325	2020-12-08	4156	U	5	0.0	dead
2020-12-08_3589_U_5	2020-12-08 10:06:00	4624.12283368048	7.59316443927449	-2.112	101.325	2020-12-08	3589	U	5	0.0	NA
2020-12-08_3564_U_6	2020-12-08 10:22:00	4676.96723518851	7.65347706433607	-2.112	101.325	2020-12-08	3564	U	6	1.0	NA
2020-12-08_3533_U_5	2020-12-08 10:36:00	4353.96702606213	7.03534701257658	-2.193	101.325	2020-12-08	3533	U	5	2.0	bad flux
2020-12-08_1133_U_6	2020-12-08 10:48:00	3713.39170212973	6.32146798744066	-2.193	101.325	2020-12-08	1133	U	6	3.0	bad flux
2020-12-08_1134_U_5	2020-12-08 11:06:00	4217.03159311322	7.02028891629288	-2.193	101.325	2020-12-08	1134	U	5	5.0	NA
2020-12-08_3355_U_5	2020-12-08 11:30:00	3561.46428140213	6.08036960083357	-2.193	101.325	2020-12-08	3355	U	5	7.0	NA
2020-12-08_3325_U_6	2020-12-08 11:45:00	4580.84510547397	7.53635880479937	-2.269	101.325	2020-12-08	3325	U	6	8.0	NA
2020-12-08_3359_U_5	2020-12-08 11:48:00	3628.87224105275	6.18351923903952	-2.269	101.325	2020-12-08	3359	U	5	6.0	NA
2020-12-08_3354_U_5	2020-12-08 11:58:00	4873.58989120177	7.91298608770681	-2.269	101.325	2020-12-08	3354	U	5	9.0	bad flux
2020-12-08_1550_U_6	2020-12-08 12:12:00	3916.36336671817	6.52016664844483	-2.269	101.325	2020-12-08	1550	U	6	10.0	NA
2020-12-08_970_U_6	2020-12-08 13:01:00	3313.3539347247	5.58533347640233	-2.335	101.325	2020-12-08	970	U	6	12.0	NA
2020-12-08_853_U_5	2020-12-08 13:18:00	4837.58308304556	7.89194385418751	-2.335	101.325	2020-12-08	853	U	5	13.0	bad flux
2020-12-08_7447_U_5	2020-12-08 13:53:00	4256.57328514494	6.99891390317099	-2.563	101.325	2020-12-08	7447	U	5	15.0	NA
2020-12-08_8833_U_6	2020-12-08 14:08:00	4666.25459314021	7.62920839698857	-2.563	101.325	2020-12-08	8833	U	6	16.0	NA
2020-12-08_8835_U_5	2020-12-08 14:26:00	4463.0698773568	7.35836621251408	-2.563	101.325	2020-12-08	8835	U	5	17.0	NA
2020-12-08_7361_U_6	2020-12-08 14:40:00	4047.83880541663	6.83082877252336	-2.871	101.325	2020-12-08	7361	U	6	18.0	NA
2020-12-08_7397_U_5	2020-12-08 14:58:00	4225.43086188993	7.05748910614513	-2.871	101.325	2020-12-08	7397	U	5	19.0	NA
2020-12-08_4774_U_5	2020-12-08 15:36:00	4215.56376326618	7.17158390687384	-3.399	101.325	2020-12-08	4774	U	5	21.0	NA
2020-12-08_4783_U_6	2020-12-08 16:00:00	4470.36624722967	7.3485164865918	-3.399	101.325	2020-12-08	4783	U	6	22.0	NA
2020-12-09_6371_I_5	2020-12-09 10:40:00	4246.10343077858	7.05918811576562	1.161	101.325	2020-12-09	6371	I	5	1.0	NA
2020-12-09_5091_I_5	2020-12-09 11:14:00	3590.56051864223	6.12275141234114	1.161	101.325	2020-12-09	5091	I	5	3.0	NA
2020-12-09_6393_I_6	2020-12-09 11:39:00	4188.39064372457	7.01368283498882	0.959	101.325	2020-12-09	6393	I	6	4.0	NA
2020-12-09_1885_I_5	2020-12-09 14:12:00	4085.3756222677	6.88154678826359	0.489	101.325	2020-12-09	1885	I	5	13.0	NA
2020-12-09_4246_I_6	2020-12-09 14:27:00	4850.09275050839	7.88078277637947	0.489	101.325	2020-12-09	4246	I	6	14.0	NA
2020-12-09_4261_I_5	2020-12-09 14:41:00	4232.02316610925	7.04790302535315	-0.093	101.325	2020-12-09	4261	I	5	15.0	NA
2020-12-09_5086_I_6	2020-12-09 14:52:00	4254.12116611519	7.08269791269253	-0.093	101.325	2020-12-09	5086	I	6	16.0	NA
2020-12-09_5099_I_5	2020-12-09 15:05:00	4059.01343014872	6.84908648030862	-0.093	101.325	2020-12-09	5099	I	5	17	NA
2020-12-09_5078_I_6	2020-12-09 15:30:00	4181.87035382165	7.00771494648279	-0.093	101.325	2020-12-09	5078	I	6	19.0	NA
2021-02-25_4295_WD_6	2021-02-25 10:10:00	4059.01343014872	6.84908648030862	4.513	101.325	2021-02-25	4295	WD	6	0.0	NA
2021-02-25_4103_WD_5	2021-02-25 10:31:00	4034.2831198022	6.81252970324067	4.659	101.325	2021-02-25	4103	WD	5	1.0	NA
2021-02-25_4181_WD_6	2021-02-25 10:47:00	3152.89765131061	5.42371128151215	4.659	101.325	2021-02-25	4181	WD	6	2.0	NA
2021-02-25_1926_WS_5	2021-02-25 11:31:00	4207.57064776829	7.01270387390806	4.931	101.325	2021-02-25	1926	WS	5	5.0	NA
2021-02-25_4190_WS_6	2021-02-25 11:55:00	3019.1975158446	5.20900059299199	4.931	101.325	2021-02-25	4190	WS	6	6.0	NA
2021-02-25_4797_WD_6	2021-02-25 12:23:00	3901.49139160813	6.61772902457174	4.931	101.325	2021-02-25	4797	WD	6	8.0	NA
2021-02-25_1637_WS_6	2021-02-25 12:38:00	4188.24405285124	7.02390266889982	4.946	101.325	2021-02-25	1637	WS	6	9.0	NA
2021-02-25_1640_WD_6	2021-02-25 12:54:00	4224.73024125615	7.05767086708563	4.946	101.325	2021-02-25	1640	WD	6	10.0	NA
2021-02-25_1830_WD_5	2021-02-25 13:08:00	4148.44755794463	6.97118856352775	4.946	101.325	2021-02-25	1830	WD	5	11.0	NA
2021-02-25_1641_WD_5	2021-02-25 13:22:00	4219.11608041385	7.03830052239338	4.946	101.325	2021-02-25	1641	WD	5	12.0	NA
2021-02-25_1885_I_5_1	2021-02-25 14:04:00	4085.3756222677	6.88154678826359	4.78	101.325	2021-02-25	1885	I	5	14.0	NA
2021-02-25_4261_I_6	2021-02-25 14:20:00	4232.02316610925	7.04790302535315	4.78	101.325	2021-02-25	4261	I	6	15.0	NA
2021-02-25_1885_I_5_2	2021-02-25 14:33:00	4085.3756222677	6.88154678826359	4.168	101.325	2021-02-25	1885	I	5	16.0	Rerun at
2021-02-25_5086_I_6	2021-02-25 14:51:00	4254.12116611519	7.08269791269253	4.168	101.325	2021-02-25	5086	I	6	17.0	NA
2021-02-25_5099_I_5	2021-02-25 15:05:00	4059.01343014872	6.84908648030862	4.168	101.325	2021-02-25	5099	I	5	18	NA
2021-02-25_4246_I_6	2021-02-25 15:20:00	4850.09275050839	7.88078277637947	4.168	101.325	2021-02-25	4246	I	6	19.0	NA
2021-02-25_5078_I_5	2021-02-25 15:37:00	4181.87035382165	7.00771494648279	2.699	101.325	2021-02-25	5078	I	5	20.0	NA
2021-02-25_5092_I_6	2021-02-25 16:14:00	4166.37030215898	6.99159383018701	2.699	101.325	2021-02-25	5092	I	6	21.0	NA
2021-02-25_5091_I_5	2021-02-25 16:27:00	3590.56051864223	6.12275141234114	2.699	101.325	2021-02-25	5091	I	5	22.0	NA
2021-02-25_6371_I_6	2021-02-25 16:46:00	4246.10343077858	7.05918811576562	1.591	101.325	2021-02-25	6371	I	6	23.0	NA
2021-02-25_6393_I_5	2021-02-25 17:01:00	4188.39064372457	7.01368283498882	1.591	101.325	2021-02-25	6393	I	5	24.0	NA
2021-02-27_970_U_5.0	2021-02-27 10:41:00	3313.3539347247	5.58533347640233	5.613	101.325	2021-02-27	970	U	5.0	0.0	NA
2021-02-27_853_U_6.0	2021-02-27 10:53:00	4837.58308304556	7.89194385418751	5.613	101.325	2021-02-27	853	U	6.0	1.0	NA
2021-02-27_7447_U_6.0	2021-02-27 11:51:00	4256.57328514494	6.99891390317099	6.936	101.325	2021-02-27	7447	U	6.0	3.0	NA
2021-02-27_8833_U_5.0	2021-02-27 12:09:00	4666.25459314021	7.62920839698857	6.936	101.325	2021-02-27	8833	U	5.0	4.0	NA
2021-02-27_8835_U_6.0	2021-02-27 12:34:00	4463.0698773568	7.35836621251408	7.253	101.325	2021-02-27	8835	U	6.0	5.0	NA
2021-02-27_7361_U_5.0	2021-02-27 13:14:00	4047.83880541663	6.83082877252336	7.253	101.325	2021-02-27	7361	U	5.0	6.0	NA
2021-02-27_4774_U_6.0	2021-02-27 13:34:00	4215.56376326618	7.17158390687384	7.208	101.325	2021-02-27	4774	U	6.0	7.0	NA
2021-03-03_970_U_5.0	2021-03-03 10:41:00	3313.3539347247	5.58533347640233	6.047	101.325	2021-03-03	970	U	5.0	0.0	NA
2021-03-03_853_U_6.0	2021-03-03 10:53:00	4837.58308304556	7.89194385418751	6.047	101.325	2021-03-03	853	U	6.0	1.0	NA
2021-03-03_7447_U_6.0	2021-03-03 11:51:00	4256.57328514494	6.99891390317099	6.94	101.325	2021-03-03	7447	U	6.0	3.0	NA
2021-03-03_8833_U_5.0	2021-03-03 12:09:00	4666.25459314021	7.62920839698857	6.94	101.325	2021-03-03	8833	U	5.0	4.0	NA
2021-03-03_8835_U_6.0	2021-03-03 12:34:00	4463.0698773568	7.35836621251408	6.956	101.325	2021-03-03	8835	U	6.0	5.0	NA
2021-03-03_7361_U_5.0	2021-03-03 13:14:00	4047.83880541663	6.83082877252336	6.956	101.325	2021-03-03	7361	U	5.0	6.0	NA
2021-03-03_4774_U_6.0	2021-03-03 13:34:00	4215.56376326618	7.17158390687384	6.966	101.325	2021-03-03	4774	U	6.0	7.0	NA
2021-03-29_970_U_7.0	2021-03-29 10:08:00	3313.3539347247	5.58533347640233	5.911	101.325	2021-03-29	970	U	7.0	0.0	NA
2021-03-29_853_U_8.0	2021-03-29 10:21:00	4837.58308304556	7.89194385418751	5.911	101.325	2021-03-29	853	U	8.0	1.0	NA
2021-03-29_8833_U_7.0	2021-03-29 10:36:00	4666.25459314021	7.62920839698857	6.27	101.325	2021-03-29	8833	U	7.0	2.0	NA
2021-03-29_7447_U_7.0	2021-03-29 11:06:00	4256.57328514494	6.99891390317099	6.27	101.325	2021-03-29	7447	U	7.0	4.0	NA
2021-03-29_8835_U_8	2021-03-29 11:28:00	4463.0698773568	7.35836621251408	6.27	101.325	2021-03-29	8835	U	8	5.0	NA
2021-03-29_7361_U_7.0	2021-03-29 11:43:00	4047.83880541663	6.83082877252336	6.805	101.325	2021-03-29	7361	U	7.0	6.0	NA
2021-03-29_7397_U_8.0	2021-03-29 12:02:00	4225.43086188993	7.05748910614513	6.805	101.325	2021-03-29	7397	U	8.0	7.0	NA
2021-03-29_4774_U_7.0	2021-03-29 12:18:00	4215.56376326618	7.17158390687384	6.805	101.325	2021-03-29	4774	U	7.0	8.0	NA
2021-03-29_4783_U_8.0	2021-03-29 12:34:00	4470.36624722967	7.3485164865918	7.163	101.325	2021-03-29	4783	U	8.0	9.0	NA
2021-03-29_5078_I_8	2021-03-29 13:41:00	4181.87035382165	7.00771494648279	7.426	101.325	2021-03-29	5078	I	8	12.0	NA
2021-03-29_5091_I_7.0	2021-03-29 13:52:00	3590.56051864223	6.12275141234114	7.426	101.325	2021-03-29	5091	I	7.0	13.0	NA
2021-03-29_5092_I_8	2021-03-29 14:11:00	4166.37030215898	6.99159383018701	7.426	101.325	2021-03-29	5092	I	8	14.0	NA
2021-03-29_5099_I_7	2021-03-29 14:25:00	4059.01343014872	6.84908648030862	7.426	101.325	2021-03-29	5099	I	7	15	NA
2021-03-29_4246_I_8	2021-03-29 14:40:00	4850.09275050839	7.88078277637947	7.597	101.325	2021-03-29	4246	I	8	16.0	NA
2021-03-29_4261_I_7	2021-03-29 14:55:00	4232.02316610925	7.04790302535315	7.597	101.325	2021-03-29	4261	I	7	17.0	NA
2021-03-29_5086_I_7	2021-03-29 15:11:00	4254.12116611519	7.08269791269253	7.597	101.325	2021-03-29	5086	I	7	18.0	NA
2021-03-29_6371_I_8	2021-03-29 15:19:00	4246.10343077858	7.05918811576562	7.597	101.325	2021-03-29	6371	I	8	20.0	NA
2021-03-31_1550_U_7.0	2021-03-31 10:08:00	3916.36336671817	6.52016664844483	15.43	101.325	2021-03-31	1550	U	7.0	0.0	NA
2021-03-31_3355_U_8	2021-03-31 10:20:00	3561.46428140213	6.08036960083357	15.43	101.325	2021-03-31	3355	U	8	1.0	NA
2021-03-31_3354_U_7	2021-03-31 10:34:00	4873.58989120177	7.91298608770681	16.67	101.325	2021-03-31	3354	U	7	2.0	NA
2021-03-31_3359_U_8	2021-03-31 10:45:00	3628.87224105275	6.18351923903952	16.67	101.325	2021-03-31	3359	U	8	3.0	NA
2021-03-31_3325_U_7.0	2021-03-31 10:57:00	4580.84510547397	7.53635880479937	16.67	101.325	2021-03-31	3325	U	7.0	4.0	NA
2021-03-31_1134_U_8	2021-03-31 11:13:00	4217.03159311322	7.02028891629288	16.67	101.325	2021-03-31	1134	U	8	5.0	NA
2021-03-31_3533_U_7	2021-03-31 11:26:00	4353.96702606213	7.03534701257658	16.67	101.325	2021-03-31	3533	U	7	6.0	NA
2021-03-31_3564_U_8	2021-03-31 11:39:00	4676.96723518851	7.65347706433607	16.66	101.325	2021-03-31	3564	U	8	7.0	NA
2021-03-31_1133_U_7	2021-03-31 11:51:00	3713.39170212973	6.32146798744066	16.66	101.325	2021-03-31	1133	U	7	8.0	NA
2021-03-31_1640_WD_7	2021-03-31 12:56:00	4224.73024125615	7.05767086708563	16.76	101.325	2021-03-31	1640	WD	7	11.0	NA
2021-03-31_1637_WS_8	2021-03-31 13:06:00	4188.24405285124	7.02390266889982	16.76	101.325	2021-03-31	1637	WS	8	12.0	NA
2021-03-31_1641_WD_7	2021-03-31 13:21:00	4219.11608041385	7.03830052239338	16.76	101.325	2021-03-31	1641	WD	7	13.0	NA
2021-03-31_1830_WD_8	2021-03-31 13:36:00	4148.44755794463	6.97118856352775	15.82	101.325	2021-03-31	1830	WD	8	14.0	NA
2021-03-31_4797_WD_7	2021-03-31 13:50:00	3901.49139160813	6.61772902457174	15.82	101.325	2021-03-31	4797	WD	7	15.0	NA
2021-03-31_4190_WS_8	2021-03-31 14:05:00	3019.1975158446	5.20900059299199	15.82	101.325	2021-03-31	4190	WS	8	16.0	NA
2021-03-31_1926_WS_7	2021-03-31 14:21:00	4207.57064776829	7.01270387390806	15.82	101.325	2021-03-31	1926	WS	7	17.0	NA
2021-03-31_4103_WD_7	2021-03-31 15:17:00	4034.2831198022	6.81252970324067	13.16	101.325	2021-03-31	4103	WD	7	21.0	NA
2021-03-31_4181_WD_8	2021-03-31 15:34:00	3152.89765131061	5.42371128151215	11.94	101.325	2021-03-31	4181	WD	8	23.0	NA
2021-03-31_4295_WD_7	2021-03-31 15:46:00	4059.01343014872	6.84908648030862	11.94	101.325	2021-03-31	4295	WD	7	24.0	NA
2021-04-22_1550_U_8.0	2021-04-22 09:46:00	3916.36336671817	6.52016664844483	4.073	101.325	2021-04-22	1550	U	8.0	0.0	NA
2021-04-22_3355_U_7	2021-04-22 10:00:00	3561.46428140213	6.08036960083357	4.073	101.325	2021-04-22	3355	U	7	1.0	NA
2021-04-22_3354_U_8	2021-04-22 10:18:00	4873.58989120177	7.91298608770681	4.073	101.325	2021-04-22	3354	U	8	2.0	NA
2021-04-22_3359_U_7	2021-04-22 10:33:00	3628.87224105275	6.18351923903952	4.386	101.325	2021-04-22	3359	U	7	3.0	NA
2021-04-22_3325_U_8.0	2021-04-22 10:57:00	4580.84510547397	7.53635880479937	4.386	101.325	2021-04-22	3325	U	8.0	4.0	NA
2021-04-22_1134_U_7	2021-04-22 11:15:00	4217.03159311322	7.02028891629288	4.386	101.325	2021-04-22	1134	U	7	5.0	NA
2021-04-22_3533_U_8	2021-04-22 11:37:00	4353.96702606213	7.03534701257658	5.674	101.325	2021-04-22	3533	U	8	6.0	NA
2021-04-22_1133_U_7	2021-04-22 11:53:00	3713.39170212973	6.32146798744066	5.674	101.325	2021-04-22	1133	U	7	8.0	NA
2021-04-22_3564_U_8	2021-04-22 12:11:00	4676.96723518851	7.65347706433607	5.674	101.325	2021-04-22	3564	U	8	9.0	NA
2021-04-22_3589_U_7	2021-04-22 12:25:00	4624.12283368048	7.59316443927449	5.674	101.325	2021-04-22	3589	U	7	10.0	NA
2021-04-22_970_U_8.0	2021-04-22 13:21:00	3313.3539347247	5.58533347640233	6.592	101.325	2021-04-22	970	U	8.0	12.0	NA
2021-04-22_853_U_7.0	2021-04-22 13:47:00	4837.58308304556	7.89194385418751	6.198	101.325	2021-04-22	853	U	7.0	13.0	NA
2021-04-22_8833_U_8.0	2021-04-22 14:12:00	4666.25459314021	7.62920839698857	6.198	101.325	2021-04-22	8833	U	8.0	14.0	NA
2021-04-22_7447_U_7.0	2021-04-22 14:29:00	4256.57328514494	6.99891390317099	6.198	101.325	2021-04-22	7447	U	7.0	15.0	NA
2021-04-22_4156_U_7.0	2021-04-22 14:46:00	4178.05570649419	7.01095773833349	6.067	101.325	2021-04-22	4156	U	7.0	21.0	dead
2021-04-22_8835_U_8	2021-04-22 14:51:00	4463.0698773568	7.35836621251408	6.067	101.325	2021-04-22	8835	U	8	16.0	NA
2021-04-22_7361_U_8.0	2021-04-22 15:50:00	4047.83880541663	6.83082877252336	3.972	101.325	2021-04-22	7361	U	8.0	18.0	NA
2021-04-22_7397_U_7.0	2021-04-22 15:58:00	4225.43086188993	7.05748910614513	3.972	101.325	2021-04-22	7397	U	7.0	19.0	NA
2021-04-22_4783_U_8.0	2021-04-22 16:21:00	4470.36624722967	7.3485164865918	3.972	101.325	2021-04-22	4783	U	8.0	20.0	NA
2021-04-23_5078_I_7	2021-04-23 09:48:00	4181.87035382165	7.00771494648279	10.9	101.325	2021-04-23	5078	I	7	0.0	NA
2021-04-23_5091_I_8.0	2021-04-23 10:13:00	3590.56051864223	6.12275141234114	10.9	101.325	2021-04-23	5091	I	8.0	1.0	NA
2021-04-23_6371_I_7	2021-04-23 10:42:00	4246.10343077858	7.05918811576562	12.01	101.325	2021-04-23	6371	I	7	3.0	NA
2021-04-23_5099_I_8	2021-04-23 11:00:00	4059.01343014872	6.84908648030862	12.01	101.325	2021-04-23	5099	I	8	4	NA
2021-04-23_4246_I_7	2021-04-23 11:17:00	4850.09275050839	7.88078277637947	12.01	101.325	2021-04-23	4246	I	7	5.0	NA
2021-04-23_5086_I_8	2021-04-23 11:35:00	4254.12116611519	7.08269791269253	13.13	101.325	2021-04-23	5086	I	8	6.0	NA
2021-04-23_4261_I_7	2021-04-23 11:55:00	4232.02316610925	7.04790302535315	13.13	101.325	2021-04-23	4261	I	7	7.0	NA
2021-04-23_1885_I_8	2021-04-23 12:11:00	4085.3756222677	6.88154678826359	13.13	101.325	2021-04-23	1885	I	8	8.0	NA
2021-04-23_6393_I_9.0	2021-04-23 12:35:00	4188.39064372457	7.01368283498882	13.73	101.325	2021-04-23	6393	I	9.0	9.0	NA
2021-04-23_1640_WD_8	2021-04-23 13:30:00	4224.73024125615	7.05767086708563	13.73	101.325	2021-04-23	1640	WD	8	11.0	NA
2021-04-23_1637_WS_7	2021-04-23 13:53:00	4188.24405285124	7.02390266889982	13.82	101.325	2021-04-23	1637	WS	7	12.0	NA
2021-04-23_1830_WD_8	2021-04-23 14:13:00	4148.44755794463	6.97118856352775	13.82	101.325	2021-04-23	1830	WD	8	13.0	NA
2021-04-23_1641_WD_7	2021-04-23 14:37:00	4219.11608041385	7.03830052239338	13.83	101.325	2021-04-23	1641	WD	7	14.0	NA
2021-04-23_4797_WD_8	2021-04-23 14:58:00	3901.49139160813	6.61772902457174	13.83	101.325	2021-04-23	4797	WD	8	15.0	NA
2021-04-23_4190_WS_7	2021-04-23 15:22:00	3019.1975158446	5.20900059299199	13.83	101.325	2021-04-23	4190	WS	7	16.0	NA
2021-04-23_1926_WS_8	2021-04-23 16:07:00	4207.57064776829	7.01270387390806	12.75	101.325	2021-04-23	1926	WS	8	18.0	NA
2021-04-23_4295_WD_7	2021-04-23 16:33:00	4059.01343014872	6.84908648030862	11.52	101.325	2021-04-23	4295	WD	7	19.0	NA
2021-04-23_4181_WD_7	2021-04-23 16:58:00	3152.89765131061	5.42371128151215	11.52	101.325	2021-04-23	4181	WD	7	20.0	NA
2021-05-18_970_U_8.0	2021-05-18 09:54:00	3313.3539347247	5.58533347640233	24.83	101.325	2021-05-18	970	U	8.0	0.0	NA
2021-05-18_853_U_7.0	2021-05-18 10:09:00	4837.58308304556	7.89194385418751	24.83	101.325	2021-05-18	853	U	7.0	1.0	NA
2021-05-18_7447_U_8.0	2021-05-18 10:18:00	4256.57328514494	6.99891390317099	24.83	101.325	2021-05-18	7447	U	8.0	2.0	NA
2021-05-18_8833_U_7.0	2021-05-18 10:34:00	4666.25459314021	7.62920839698857	25.88	101.325	2021-05-18	8833	U	7.0	3.0	NA
2021-05-18_7361_U_8.0	2021-05-18 10:47:00	4047.83880541663	6.83082877252336	25.88	101.325	2021-05-18	7361	U	8.0	4.0	NA
2021-05-18_8835_U_7.0	2021-05-18 10:57:00	4463.0698773568	7.35836621251408	25.88	101.325	2021-05-18	8835	U	7.0	5.0	NA
2021-05-18_7397_U_8.0	2021-05-18 11:06:00	4225.43086188993	7.05748910614513	25.88	101.325	2021-05-18	7397	U	8.0	6.0	NA
2021-05-18_4774_U_7.0	2021-05-18 11:20:00	4215.56376326618	7.17158390687384	25.88	101.325	2021-05-18	4774	U	7.0	7.0	NA
2021-05-18_4783_U_7.0	2021-05-18 11:49:00	4470.36624722967	7.3485164865918	25.12	101.325	2021-05-18	4783	U	7.0	11.0	NA
2021-05-18_4156_U_8.0	2021-05-18 12:05:00	4178.05570649419	7.01095773833349	25.12	101.325	2021-05-18	4156	U	8.0	12.0	dead
2021-05-18_1550_U_8.0	2021-05-18 12:52:00	3916.36336671817	6.52016664844483	26.22	101.325	2021-05-18	1550	U	8.0	14.0	NA
2021-05-18_6393_I_8.0	2021-05-18 12:56:00	4188.39064372457	7.01368283498882	26.22	101.325	2021-05-18	6393	I	8.0	12.0	NA
2021-05-18_3355_U_7	2021-05-18 13:06:00	3561.46428140213	6.08036960083357	26.22	101.325	2021-05-18	3355	U	7	15.0	NA
2021-05-18_4261_I_7	2021-05-18 13:12:00	4232.02316610925	7.04790302535315	26.22	101.325	2021-05-18	4261	I	7	13.0	NA
2021-05-18_3354_U_8	2021-05-18 13:24:00	4873.58989120177	7.91298608770681	26.22	101.325	2021-05-18	3354	U	8	16.0	NA
