UniqueID,start.time,Area,Vtot,Tcham,Pcham,obs.length,plot,tree_id,species,chamber_id,measurement_height,temp_source,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
20210720_Lab_SM7_200_3_133300,2021-07-20T13:33:00.000000Z,213.35,1.2626016666666666,24.8,101.325,180,Lab,SM7,ACSA,3,200,field_air,3.7282711305461125,451.54513785717916,851.7981623819603,1.5757993091526818,0.8847819212362352,1.0723108727959823,161.33047289769223,0.004805613273894758,0.12889656105002312,0.9999152740205299,1.085704745700255e-103,3.800519964607436,450.28172873667256,11046.848334693046,1.6063361609036553,0.753994244596062,0.8991117529248811,145.36048508632047,0.01621677676070903,0.42669889677540723,0.999940433927798,1.5159024810930052e-4,448.979,850.286,0.0032473899787498085,0.35,2.3659555559462895,52,4.502283740436235,1,1.019378642682229,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.800519964607436,HM,nb.obs,0,4,0.35,0.35,0.04853626716970755,2,0.5,1,0.05,0.0032,60,1.935544301747131,1919.2584136764292,2127.0510965982094,0.8180814288259058,0.9313365883062812,1.1363870486015657,167.36642075625787,0.005092773768862855,0.26311842949116854,0.9996470426405043,3.376041254065819e-88,1.9629767380138543,1918.7729877490326,9224.221818461652,0.8296760829172637,1.0008413280847277,1.1982444222798594,175.22985171553358,0.02153479070811584,1.0970476771876982,0.9996078757905488,1.1356948794566149e-4,1919.32,2127.6600000000003,0.008350431373928081,0.9,2.3659555559462895,52,0.9089793653621177,1,1.0141729828875325,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE),1.935544301747131,LM,RMSE | MAE | AICc | nb.obs,3,1,0.9,0.9,0.12480754415067656,2,0.5,1,0.05,0.0084,60
20210720_Lab_SM8_50_3_135800,2021-07-20T13:58:00.000000Z,213.35,1.2626016666666666,23.4,101.325,180,Lab,SM8,ACSA,3,50,field_air,1.364380460423369,427.7528585722832,661.5310616064767,0.5729857917504743,7.566997430547629,8.610248409515776,599.2378200846059,0.01911478574293079,1.4009864768218279,0.9841572200447759,6.715103366271082e-75,2.1490556876649336,407.69734529146143,792.9593590258862,0.9025183300634881,0.821786903942266,1.0317246637096862,249.24110125819757,0.012801220504686028,0.5956672308754946,0.9997725281535079,0.0023426091799583102,408.585,644.981,0.002037681837845721,0.35,2.3811767762254283,83,1.6371022621442122,1,1.575114676589607,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.1490556876649336,HM,,0,4,0.35,0.35,0.03841749099639162,2,0.5,1,0.05,0.002,60,0.08172624726877775,1898.6578137986362,1912.6611037763412,0.034321789161041547,1.3164927316641197,1.5850196328595492,318.3066617701711,0.003518749894249908,4.305532202742156,0.8678365897372481,1.4626497540524564e-37,0.1845177608638038,1896.2446851499467,1913.8953777969593,0.07749015642437768,1.0168730611653864,1.2642032297294021,282.9739999499583,0.020580188505325364,11.15350002567829,0.9159232848812086,0.004390204847711332,1896.22,1912.02,0.005239753297317568,0.9,2.3811767762254283,83,0.03813532129004616,1,2.257753990061109,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.08172624726877775,LM,g-fact. > 2 | Intercept (LM),0,4,0.9,0.9,0.09878783399072132,2,0.5,1,0.05,0.0052,60
20210720_Lab_SM8_125_3_140645,2021-07-20T14:06:45.000000Z,213.35,1.2626016666666666,23.4,101.325,180,Lab,SM8,ACSA,3,125,field_air,2.562838345739664,419.3345685663536,789.3272748712532,1.0786959367489786,1.526892626024796,1.8300147587682194,289.6203954532973,0.005251213067363047,0.20489833375922456,0.9997103976598228,2.950213369205497e-122,2.7173166577771433,415.7113048321969,3747.804995053074,1.1437156941549325,0.641436978299278,0.7531258548387757,167.5735694493012,0.00899776162147827,0.3311267237009743,0.9999509512440271,3.432423576538504e-4,417.609,784.804,0.002417306792143318,0.35,2.375867247135147,70,3.081988390711367,1,1.0602762606132674,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.7173166577771433,HM,,0,4,0.35,0.35,0.04183300132670378,2,0.5,1,0.05,0.0024,60,0.21032727711663338,1899.4912343585033,1929.8558332804319,0.08852652746917947,0.9437928873574135,1.2342733876156797,234.48257356783574,0.0035417378524905743,1.6839175122904122,0.9808046303149025,2.5190158189082753e-60,0.22664179422999955,1899.1098435931683,2116.483773309516,0.09539329038829392,0.9410653101293649,1.221743010745349,235.3057743684974,0.014772895051600773,6.518168946637007,0.9811923957961798,4.3884420966568117e-4,1899.8200000000002,1928.6499999999999,0.0062159317512256755,0.9,2.375867247135147,70,0.09836280829908828,1,1.0775672910191256,Noise (HM.RMSE),Noise (LM.RMSE),0.22664179422999955,HM,AICc,1,3,0.9,0.9,0.10757057484009543,2,0.5,1,0.05,0.0062,60
20210720_Lab_SM8_200_3_141400,2021-07-20T14:14:00.000000Z,213.35,1.2626016666666666,23.4,101.325,180,Lab,SM8,ACSA,3,200,field_air,2.398919675202751,509.08176581297613,749.6173770441669,1.010653828702482,1.1190055068070206,1.3299113386605528,173.53031276772745,0.0065462115037634525,0.27288164632732786,0.9996426958400677,7.001311488447597e-83,2.556556037479617,506.5443165658499,2506.9991093540652,1.0770653033027646,0.49904305496571577,0.5938667134057399,96.89723060874533,0.012210792343451831,0.4776266259936885,0.9999287523307068,5.384102191090062e-4,505.673,747.478,0.003476029265502293,0.35,2.373631412728709,49,2.887582367721377,1,1.0657113966367144,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.556556037479617,HM,nb.obs,0,4,0.35,0.35,0.049999999999999996,2,0.5,1,0.05,0.0035,60,0.42631940506086013,1909.7411235079758,1952.4874479205948,0.1796064050950381,0.762024237964861,0.9415450087777744,139.68646317723093,0.004634559153379266,1.087109593971602,0.9943586579470166,1.0170740705001364e-54,0.4321467651348274,1909.644752298852,3452.6180866911586,0.18206144509944563,0.7575771832397067,0.9463352157065008,142.55954180161197,0.018755319957474637,4.340034791565102,0.994301689487719,1.1799390244883897e-4,1911.54,1954.74,0.008938360968434469,0.9,2.373631412728709,49,0.19956267232782013,1,1.0136690002959996,,,0.4321467651348274,HM,AICc | nb.obs,1,3,0.9,0.9,0.1285714285714286,2,0.5,1,0.05,0.0089,60
20210720_Lab_SM9_50_3_143430,2021-07-20T14:34:30.000000Z,213.35,1.2626016666666666,23.5,101.325,180,Lab,SM9,ACSA,3,50,field_air,2.3207727606692097,1050.5732258674136,1759.9446102646662,0.9770955707951137,6.848127764680286,7.98883825795178,1034.2810937421707,0.007468493639479708,0.3218106385101711,0.9984902609044852,1.1879951191493257e-206,2.684870359773352,1032.6985267802024,3805.733011715709,1.130388541761908,0.9473352426888608,1.1373220317347956,463.2804816745352,0.004730748283398084,0.1762002498994938,0.999969401400528,4.0763594823747665e-4,1032.53,1742.11,0.0011434816701103665,0.35,2.375174783343533,147,2.791701630843182,1,1.1568863635744986,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.684870359773352,HM,,0,4,0.35,0.35,0.028867513459481287,2,0.5,1,0.05,0.0011,60,0.030666613507888005,1894.6188353711743,1903.9924450789138,0.01291130813738205,0.972687658934395,1.2232096706671203,482.5703757323542,0.001143537189031749,3.728932080282065,0.8310516215841931,4.52441660065505e-58,0.030734982650694385,1894.6148068136977,3265.200124672813,0.012940093026513508,0.9732857512475982,1.2240279454674146,484.8808413405762,0.004579158479274575,14.898848427269632,0.8308285725542377,9.44128968689539e-6,1894.7,1904.4,0.0029403814374266576,0.9,2.375174783343533,147,0.014345897930424498,1,1.002229432434357,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.030734982650694385,HM,AICc,1,3,0.9,0.9,0.07423074889580902,2,0.5,1,0.05,0.0029,60
20210720_Lab_SM9_125_3_145145,2021-07-20T14:51:45.000000Z,213.35,1.2626016666666666,23.5,101.325,180,Lab,SM9,ACSA,3,125,field_air,3.1051617341056112,419.22432965867785,725.6048312173436,1.3093183827293413,5.257589974627169,6.213536431219701,318.12965365148807,0.03150588625877796,1.014629476871764,0.9951842803964994,3.593940668932845e-55,3.9960257946814184,405.6331830116683,1166.0282736126653,1.6849589421930753,0.7990059108131362,0.9447832468094312,139.69555610550108,0.022954455455616227,0.5744321141812414,0.9998886608602984,0.0022158992910663406,407.046,712.239,0.0035321500306508833,0.35,2.3715864491513075,48,3.7409096649409754,1,1.286897796913759,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.9960257946814184,HM,nb.obs,0,4,0.35,0.35,0.05051814855409226,2,0.5,1,0.05,0.0035,60,0.14803011519991227,1897.8720427526298,1912.4778973986517,0.06241818224795732,1.0065416044202682,1.2364459149120341,163.13869612240998,0.006269428817479825,4.235238761391939,0.9221208229709015,2.3580026066855955e-27,0.18951819193455285,1897.2391958401295,1934.0535030338528,0.07991198971573377,0.9900350107828189,1.205151152127912,163.06241141233673,0.02917183383157071,15.392629875682196,0.9260132166980822,0.002170677538360909,1896.43,1912.05,0.009082671507387986,0.9,2.3715864491513075,48,0.06935353583106368,1,1.2802678136040873,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.18951819193455285,HM,nb.obs,0,4,0.9,0.9,0.1299038105676658,2,0.5,1,0.05,0.0091,60
20210720_Lab_SM9_200_3_145645,2021-07-20T14:56:45.000000Z,213.35,1.2626016666666666,23.5,101.325,180,Lab,SM9,ACSA,3,200,field_air,2.2656001422890673,519.4297600318685,1313.3547353055642,0.9565361147875853,17.83686355963604,21.72066364575356,1517.2064091485815,0.01655827696473052,0.7308561054379495,0.991158081846927,1.3803489596745536e-172,3.18146025687576,469.970632484554,2053.1692443151946,1.343212147924898,4.66861241734304,5.740183294113144,1072.1657698413467,0.02250678790169558,0.7074357711385516,0.9993824788588846,8.484167039356812e-4,458.575,1270.11,9.97582706906903e-4,0.35,2.368546369827533,168,2.7329603279645296,1,1.4042461410076301,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.18146025687576,HM,,0,4,0.35,0.35,0.027003086243366083,2,0.5,1,0.05,0.001,60,0.12353106999507728,1902.9017474953748,1946.1902342237895,0.05215480328724671,1.572093320764452,1.9115944021289697,700.6167421611589,0.0014572625436731637,1.179672890173489,0.9772845533172926,1.4265995375910078e-138,0.19632574770168879,1899.078801331553,1969.6555936171303,0.08288870769120064,0.8705671405855762,1.0830558751941413,511.81702997722556,0.004660720790353223,2.373973279060193,0.9927082544317198,0.0011744470810717098,1898.0300000000002,1942.7,0.002565212674903465,0.9,2.368546369827533,168,0.05794978143027413,1,1.5892823377107668,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.19632574770168879,HM,Intercept (LM),0,4,0.9,0.9,0.06943650748294136,2,0.5,1,0.05,0.0026,60
20210720_Lab_SM10_50_3_151645,2021-07-20T15:16:45.000000Z,213.35,1.2626016666666666,25.8,101.325,180,Lab,SM10,ACSA,3,50,field_air,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210720_Lab_SM10_125_3_152800,2021-07-20T15:28:00.000000Z,213.35,1.2626016666666666,25.8,101.325,180,Lab,SM10,ACSA,3,125,field_air,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210720_Lab_SM10_200_3_153900,2021-07-20T15:39:00.000000Z,213.35,1.2626016666666666,25.8,101.325,180,Lab,SM10,ACSA,3,200,field_air,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210721_Lab_SM15_50_6_91300,2021-07-21T09:13:00.000000Z,462.19,2.388644,21.5,101.325,-56995,Lab,SM15,ACSA,6,50,field_air,1.7293758863617155,617.3691371429503,1495.0885781256547,0.82492428663788,26.32294941555108,30.437650307745827,2084.9998591551334,0.014165382229753654,0.8191037206812788,0.9858443796952651,3.9589699601905586e-199,2.681975801457124,544.251777001937,2024.4119482245164,1.2793210500070107,2.251640484129467,2.784200313911926,1058.6371429080616,0.007190242233197484,0.2680949704800098,0.9998815574865637,8.643125756791037e-4,551.733,1436.72,6.889595837781448e-4,0.35,2.096405590639212,215,2.3569265332510856,1,1.5508345077596182,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.681975801457124,HM,,0,4,0.35,0.35,0.023869801881466573,2,0.5,1,0.05,6.9e-4,60,0.02135706759497512,1854.215006456964,1865.0544737921587,0.010187469299995125,1.7514001566451805,2.098987492551917,935.0829986377366,9.768480755527839e-4,4.573886706162863,0.6903046309767977,2.422576414489024e-56,0.07094577154330096,1851.1564320085263,1863.873277517323,0.033841624855459856,1.5584968653588327,1.8870534228861888,891.3911735789724,0.008847968656147452,12.47145314467007,0.7496870027811999,0.00266116505323984,1850.25,1866.58,0.0017716103582866582,0.9,2.096405590639212,215,0.011319410333327916,1,3.3218872969242765,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.02135706759497512,LM,g-fact. > 2 | Intercept (LM),0,4,0.9,0.9,0.06137949055234262,2,0.5,1,0.05,0.0018,60
20210721_Lab_SM15_125_6_93315,2021-07-21T09:33:15.000000Z,462.19,2.388644,21.5,101.325,-58050,Lab,SM15,ACSA,6,125,field_air,1.6069488727750167,733.3889958150925,1358.3714413240418,0.766849626391349,9.468031010345602,11.438297697168482,1278.5979511013654,0.007925285661470882,0.4931884141270046,0.9960267014213604,8.135196701001138e-198,2.02970445708602,707.5013277913151,2355.3131394098045,0.9685921755017698,1.358714512289379,1.9083984652655077,689.7669648093104,0.006271034993385378,0.3089629611588131,0.9998893970964475,5.878050931983631e-4,697.853,1334.05,8.988138058543233e-4,0.35,2.0955201873632223,165,2.1909989325467114,1,1.263079673207619,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.02970445708602,HM,,0,4,0.35,0.35,0.0272474630456533,2,0.5,1,0.05,9e-4,60,0.012807742396207258,1860.0288313527715,1865.0100814098485,0.006111963260217095,1.20719930265645,1.5240829403896115,613.4584342222914,0.0010559956554857168,8.244978879325583,0.4711430530539539,1.5482224271177397e-24,0.044939397497643564,1858.4265158911987,1864.5499520017224,0.021445461498603113,1.0792330340960592,1.3798115210888735,582.7421965612268,0.009620251814046021,21.407166873010407,0.5665285051416504,0.003502194047839754,1860.43,1864.5,0.00231123550076826,0.9,2.0955201873632223,165,0.006791070289130106,1,3.508768064460089,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE),0.012807742396207258,LM,g-fact. > 2 | Intercept (HM),0,4,0.9,0.9,0.07006490497453707,2,0.5,1,0.05,0.0023,60
20210721_Lab_SM15_200_6_94830,2021-07-21T09:48:30.000000Z,462.19,2.388644,21.5,101.325,-58920,Lab,SM15,ACSA,6,200,field_air,1.917196314893705,518.318751792804,1086.1166592456266,0.9143283533861877,3.3970632150121323,4.329508950104417,733.0636722225856,0.0045066792440163666,0.2350661332387461,0.9993097720502907,4.5264866716577874e-198,2.1024058032445585,509.4434489799556,3850.7862619921752,1.0026564422729656,1.2472474143875647,1.6379137775129482,490.24577186140783,0.007268135474213799,0.3457056417460976,0.9999012135611255,3.000758971418054e-4,503.489,1079.47,0.0011798914599780994,0.35,2.0968356803039367,126,2.612366723960536,1,1.0966043419299614,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.1024058032445585,HM,,0,4,0.35,0.35,0.031180478223116176,2,0.5,1,0.05,0.0012,60,0.027790430871774692,1853.3037403593332,1861.5341695405414,0.013253509148483425,0.8988471028233089,1.1869933098021281,406.96794848474474,0.0012355669369715834,4.446015762305021,0.801553401288565,1.3764088826702035e-45,0.0544522993251354,1852.1815530702354,1863.280091013168,0.025968796618933216,0.8558789334155722,1.098189744569642,389.50619950969,0.007525934411745263,13.821150814601618,0.8301357895393398,0.002339839423216086,1853.5600000000002,1862.59,0.003034006611372256,0.9,2.0968356803039367,126,0.014726121276092694,1,1.9593902511399992,Noise (HM.RMSE) | Intercept (HM),Noise (LM.RMSE),0.0544522993251354,HM,Intercept (HM),0,4,0.9,0.9,0.08017837257372731,2,0.5,1,0.05,0.003,60
20210721_Ridge_BB5_50_6_113400,2021-07-21T11:34:00.000000Z,462.19,2.388644,22.1,101.325,-71100,Ridge,BB5,BELE,6,50,field_air,0.6608307612730453,664.0417422995141,935.0047148836602,0.31654552871979674,5.889194729391934,6.968757872071921,1168.8319457295472,0.004479392531829834,0.6778426178588586,0.9921587170740939,3.4679365719416084e-182,0.7284647657793087,659.5343486329535,2176.877237076477,0.3489429941081041,5.3534185817570705,6.671526207246009,1155.8464607762285,0.018410311909387887,2.5272755491053305,0.9928133455046256,2.29969769368377e-4,652.339,927.509,8.525920720241671e-4,0.35,2.0876325877848894,173,0.9044157963422764,1,1.102346937324726,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7284647657793087,HM,,0,4,0.35,0.35,0.026610007244439692,2,0.5,1,0.05,8.5e-4,60,0.013958780206591252,1866.1417412782127,1871.8653134847189,0.006686416129095974,0.8676980946061108,1.0772022090145528,522.8257722213101,6.924062535832923e-4,4.960363608679376,0.7021223083623285,4.717894793292522e-47,0.013993401437231316,1866.1391012573506,2656.7987251598634,0.0067030000964294215,0.8680659207294895,1.0775550116328025,525.0351581408726,0.0027714552319152946,19.80544361817183,0.7019294686943265,8.477731622799917e-6,1866.69,1871.0500000000002,0.0021923796137764302,0.9,2.0876325877848894,173,0.0074293512545510814,1,1.0024802475665973,Noise (HM.RMSE),Noise (LM.RMSE),0.013993401437231316,HM,AICc | Intercept,1,3,0.9,0.9,0.0684257329142735,2,0.5,1,0.05,0.0022,60
20210721_Ridge_BB5_125_6_115130,2021-07-21T11:51:30.000000Z,462.19,2.388644,22.1,101.325,-71810,Ridge,BB5,BELE,6,125,field_air,1.493807603141053,448.21631809377897,881.3475692326076,0.7147380381828856,4.618377476432401,5.431957617224834,771.5662584395374,0.005844128414430719,0.39122363563702434,0.9981361691379372,3.1870115935374715e-167,1.751024357774725,436.31569844941413,2006.9780720048436,0.8378078352625569,0.8201318491563316,1.0378910698907318,366.5468081052238,0.005001614506053043,0.2856393449837159,0.9999319548299451,5.3341052117143e-4,437.518,868.208,0.0012051112010765873,0.35,2.0900071401528244,123,2.0421086805225306,1,1.172188676836842,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.751024357774725,HM,,0,4,0.35,0.35,0.03155843721336013,2,0.5,1,0.05,0.0012,60,0.00344694311422396,1867.188120822818,1868.1875659859895,0.001649249444177456,1.0179826318526077,1.3220277850566315,423.93558246835926,0.0014223417573835232,41.26385931680068,0.03840851312216553,0.016855390972014137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866.86,1865.1899999999998,0.003098857374196939,0.9,2.0900071401528244,123,0.0018324993824193954,1,NA,HM.flux is NA,NA,0.00344694311422396,LM,HM.flux is NA,NA,NA,0.9,0.9,0.0811502671200689,2,0.5,1,0.05,0.0031,60
20210721_Ridge_BB5_200_6_120400,2021-07-21T12:04:00.000000Z,462.19,2.388644,22.1,101.325,-76360,Ridge,BB5,BELE,6,200,field_air,0.32889644530258044,492.4334162030668,533.1664364187261,0.15727034832300882,5.985781697567999,7.057227836284347,364.0268260024133,0.027173110901556857,8.261904708808254,0.7367098202424219,1.300527938529066e-16,1.4258085595517802,476.97565642093105,526.5197404040864,0.6817872677107849,3.8580119706714124,4.558744210104272,320.0478203192773,0.2103136288874139,14.750481576119059,0.890135639133105,0.013761224608423233,480.142,529.6,0.0028151855677274076,0.35,2.091280707454646,53,0.44934385235145374,1,4.335129126251441,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.32889644530258044,LM,SE | g-fact. > 2 | Intercept (LM) | nb.obs,1,3,0.35,0.35,0.04807619738204116,2,0.5,1,0.05,0.0028,60,0.002706274533435093,1859.7018145970085,1860.0369800779797,0.0012940752161047632,0.8114081913072412,1.0151243335946243,158.4884571593322,0.00390862910133265,144.4284034395949,-0.01011285075121271,0.4918364507469628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858.74,1859.04,0.00723904860272762,0.9,2.091280707454646,53,0.0014378613512275147,1,NA,HM.flux is NA,NA,0.002706274533435093,LM,HM.flux is NA,NA,NA,0.9,0.9,0.12362450755382012,2,0.5,1,0.05,0.0072,60
20210721_Ridge_BB6_50_6_123330,2021-07-21T12:33:30.000000Z,462.19,2.388644,22.2,101.325,-77520,Ridge,BB6,BELE,6,50,field_air,1.3866954891735572,560.424723702281,995.6792086632755,0.663497690489321,4.583196617265071,5.277542631507702,826.1042102734024,0.0050478045863168175,0.3640168029482239,0.9982539224881122,9.587037440001055e-183,1.6119978643698456,549.0895374121984,2203.5213939516398,0.7712990115231028,1.0053136156172071,1.5611112459840402,504.22599251961753,0.006662716125505395,0.41332040648266943,0.9998472195716662,4.66201740781528e-4,548.234,983.819,0.0011133824263422892,0.35,2.0899778688768116,133,1.8957076871123455,1,1.1624742973171163,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6119978643698456,HM,,0,4,0.35,0.35,0.030348848933344195,2,0.5,1,0.05,0.0011,60,-0.0017807414025656164,1847.2373697388389,1846.6784325474557,-8.520384014987757e-4,0.8281027173759856,1.041582219331092,394.46078154068874,9.962408398894328e-4,-55.94528427620604,0.016356914040501547,0.07617517218067203,-0.001781561256344136,1847.237458589447,1678.3061833926363,-8.524306801878129e-4,0.8281222011226853,1.0415848992910006,396.5879194382279,0.0039380740503162075,-221.04623325707905,0.016351946733940914,5.04602051452404e-6,1846.13,1846.7800000000002,0.0028629833820230295,0.9,2.0899778688768116,133,9.467093349986398e-4,1,1.000460400245279,Noise (HM.RMSE) | MDF (HM),Noise (LM.RMSE) | No detect. flux (p-val.) | MDF (LM),-0.001781561256344136,HM,AICc | p-value | MDF | Intercept,1,3,0.9,0.9,0.0780398972571708,2,0.5,1,0.05,0.0029,60
20210721_Ridge_BB6_125_6_124700,2021-07-21T12:47:00.000000Z,462.19,2.388644,22.2,101.325,-78080,Ridge,BB6,BELE,6,125,field_air,1.077973712475313,466.7755855494983,730.7164304349888,0.5155094626669736,5.924565170401643,7.21928571013317,712.544466212963,0.010010236813945715,0.9286160411982183,0.9911954645729405,7.284159598690877e-107,1.0941371691208017,466.1196924085923,9237.32967049729,0.5232391640072998,5.9152713361336104,7.237510904611303,715.2329440232573,0.040350318299116956,3.6878665160000565,0.9911512874188428,5.9654160066216644e-5,465.276,738.488,0.0014266656601854809,0.35,2.0910842390718622,104,1.4728841790484963,1,1.0149942957406384,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.077973712475313,LM,RMSE | SE | AICc,3,1,0.35,0.35,0.03432032364918221,2,0.5,1,0.05,0.0014,60,-0.0016537047604808703,1851.8709378772396,1851.4660298292779,-7.90836031175327e-4,0.7529798694257885,0.9071779349410013,281.11654786701143,0.0012578898142788818,-76.0649569584058,0.0070216665576859905,0.1915706152199741,-0.0016558826037508583,1851.8710408042434,1748.1186411691667,-7.918775211494252e-4,0.7529785320146188,0.9071791719315202,283.2808718911046,0.005064596227058419,-305.8547879895736,0.007018976138256083,7.632377891351504e-6,1851.89,1851.57,0.0036685688404769516,0.9,2.0910842390718622,104,8.787067013059189e-4,1,1.0013169480562871,MDF (HM),No detect. flux (p-val.) | MDF (LM),-0.0016558826037508583,HM,AICc | p-value | MDF,1,3,0.9,0.9,0.08825226081218282,2,0.5,1,0.05,0.0037,60
