UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Site,Plot Tag,Plot letter,Person sampling,File name,Notes,start.time_formatted,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs,month
20210228_2-2-I_14,2021-02-28T12:09:00.000000Z,507.7,17.848958219333085,6.28,101.325,2021-02-28,YM,2-2,I,MT & DW,14,NA,2021-02-28 12:09:00 UTC,1.0427907626845323,407.0001399578213,423.06884808150863,0.06837748137739284,0.4178316315969984,0.5234374724395066,371.84180056681146,0.00764788082069454,0.7334051177252513,0.9874644130152472,1.0813376094621699e-225,1.0693519013336574,406.93246883866647,733.6907925709908,0.07011913831216217,0.41633828907363574,0.5225455943330076,373.10287896145326,0.03111082929709543,2.909316311898368,0.9875070951635072,2.145902130701428e-4,407.519,422.647,0.02261726657910498,0.35,15.25049975048222,237,0.19536423250683677,1,1.0254712063048457,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.0693519013336574,HM,SE | AICc,2,2,0.35,0.35,0.02273494308615708,2,0.5,1,0.05,0.023,60,-1.9058517228561096,2043.684706509027,2014.3168062959849,-0.12496978814060485,1.4116429831634378,1.7764760849179717,951.0552827338817,0.02595587456692244,-1.361904195150343,0.9580553787464504,4.708740248967979e-164,-2.4477187575816366,2045.0028908501008,1971.5335212138525,-0.16050088834001913,1.3630370605295905,1.6801704045767594,926.7056126069008,0.11837106093472924,-4.83597474456913,0.96247988096016,0.00218459596338813,2044.46,2017.65,0.05815868548912711,0.9,15.25049975048222,237,0.13885532015622756,1,1.2843175196827403,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-2.4477187575816366,HM,NA,0,4,0.9,0.9,0.05846128222154678,2,0.5,1,0.05,0.058,60,NA
20210228_2-3-I_15,2021-02-28T12:16:00.000000Z,507.7,17.848958219333085,6.28,101.325,2021-02-28,YM,2-3,I,MT & DW,15,NA,2021-02-28 12:16:00 UTC,0.682417078107156,403.44322263763263,411.23065189975983,0.04475534058693782,0.5106775668694339,0.6365333694341782,346.6010091311457,0.01448778509088979,2.1230103342482387,0.926860431789539,5.780635141154791e-101,0.7355907558092271,403.34582768795474,458.5469498443629,0.04824265960658663,0.5049263952978417,0.635026538907789,347.861134249366,0.06044275375568862,8.216899584225368,0.9272063005014364,8.739434584299702e-4,403.855,411.299,0.03049544787985926,0.35,15.24772393992963,176,0.1278724016769652,1,1.0779196175007235,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.7355907558092271,HM,SE | AICc,2,2,0.35,0.35,0.02638224265055431,2,0.5,1,0.05,0.03,60,-2.7768931688291896,2032.11481157206,2000.4261862218225,-0.1821185364956185,1.349319640770756,1.7379347902192208,700.1554207285914,0.03955617560954944,-1.42447595944886,0.96570117926709,1.3843715845564555e-129,-2.7974017203109836,2032.1521400200904,0,-0.1834635602881917,1.3517390563003149,1.7426665051349424,703.2068596860611,0.13533548320681926,-4.837899477368384,0.9655144599202188,9.028042570000588e-5,2032.79,2000.86,0.07841686597678095,0.9,15.24772393992963,176,0.20235392943957609,1,1.0073854304918906,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-2.7974017203109836,HM,MAE | AICc,2,2,0.9,0.9,0.06784005252999682,2,0.5,1,0.05,0.078,60,NA
20210228_1-2-WS_16,2021-02-28T12:26:00.000000Z,507.7,17.848958219333085,6.28,101.325,2021-02-28,YM,1-2,WS,MT & DW,16,NA,2021-02-28 12:26:00 UTC,0.07350990624898966,480.8279260171946,482.0539863623717,0.00482700923298045,0.4716277317988935,0.5893366800434799,461.8678525170992,0.0076595148933718,10.419704342198202,0.26323207337526944,8.246616433231853e-19,0.07350348515952285,480.82790890475513,973.149698996949,0.00482658759377937,0.47164533798084896,0.5893770210053931,463.967022924704,0.03059642013662502,41.625808722161054,0.26313226985553984,9.8037253091632e-6,480.151,482.373,0.02090237347468604,0.35,15.228872102985548,256,0.01379145495137272,1,0.999912650011482,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.07350348515952285,HM,SE | AICc | Intercept,2,2,0.35,0.35,0.021875,2,0.5,1,0.05,0.021,60,0.0620422820855737,2045.8362229977213,2046.8710166149483,0.00407399061900392,1.4700515750645913,1.8439838684746768,1045.8990961100228,0.0239659644172787,38.62843791629541,0.02187063164825675,0.01018731740908552,0.06198111374219896,2045.8363150958055,2934.528231592796,0.00406997401534732,1.4701055478129188,1.843992959463986,1047.9657447596887,0.09388764086612354,151.4778215451806,0.02186114694806162,4.5797356089275375e-6,2050.6600000000003,2043.15,0.0537489603634784,0.9,15.228872102985548,256,0.00452665624333769,1,0.9990140861793192,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.06198111374219896,HM,AICc | Intercept,1,3,0.9,0.9,0.05625,2,0.5,1,0.05,0.054,60,NA
20210228_1-1-WS_17,2021-02-28T12:34:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,1-1,WS,MT & DW,17,NA,2021-02-28 12:34:00 UTC,0.23036867264566083,398.80540830989617,403.4262450674841,0.01510077371760754,0.446102756801267,0.5458476746209859,507.20924277783274,0.00537941470204577,2.335132915541889,0.8565356775091154,2.864334281499564e-131,0.25253398161292473,398.7327756847875,426.051679606125,0.01655372003731111,0.44547675952784566,0.5449106554741237,508.2039551321856,0.02294752915349345,9.086907435953163,0.8570278054084006,6.059437847497909e-4,399.316,403.24,0.0173921746963824,0.35,15.255421805112569,308,0.04314506776459298,1,1.0962166804744202,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.25253398161292473,HM,AICc | Intercept,1,3,0.35,0.35,0.01994310088043664,2,0.5,1,0.05,0.017,60,0.2001361365901266,2047.2652290314848,2051.279648205136,0.01311901690735649,1.2635188533741244,1.547274001592538,1149.0258029679828,0.01524862869121788,7.619128134988768,0.358092410959406,1.6013774810080632e-31,0.740884102313412,2045.9347047922804,2050.780986384643,0.04856529775303352,1.1965584609972488,1.476513983852704,1122.2434278072312,0.1564715803149365,21.119575899436057,0.4154614167905005,0.01002114648673552,2046.33,2050.6099999999997,0.04472273493355475,0.9,15.255421805112569,308,0.01457668545261832,1,3.70190069088184,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.2001361365901266,LM,SE | g-fact. > 2 | Intercept (LM),1,3,0.9,0.9,0.05128225940683707,2,0.5,1,0.05,0.045,60,NA
20210228_1-3-WS_18,2021-02-28T12:41:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,1-3,WS,MT & DW,18,NA,2021-02-28 12:41:00 UTC,0.6085241066460946,408.520970634271,415.9738931662904,0.03985520070598592,0.5100930006569238,0.6134655432806906,357.7859090218204,0.01260476562618048,2.071366686794409,0.9253286179675612,1.604579764019497e-107,0.6102374516562608,408.5170533632935,1351.3922854963516,0.03996741599624801,0.5110972914271423,0.6144556752969881,360.4831699381801,0.05073240609785311,8.313551710102193,0.9250905601967696,4.23888703766564e-5,408.721,415.86,0.0284251641945696,0.35,15.268373910225955,189,0.11387200201710264,1,1.0028155745868628,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.6102374516562608,HM,SE | AICc,2,2,0.35,0.35,0.02545875386086577,2,0.5,1,0.05,0.028,60,2.3299238659776385,2060.0493441480417,2088.5851768110088,0.15259803563083937,1.3258443164793323,1.679381654945444,738.4533959446376,0.0345059512948214,1.4809905078311505,0.9603899608669902,2.8333302948038895e-133,2.4737114633787916,2059.7608057196967,2311.4050766864466,0.16201538408238936,1.3242731770880551,1.6745845847444214,739.4597742606476,0.1441444814323938,5.827053137212285,0.9606159258913484,6.438270319446163e-4,2059.61,2090.09,0.0730932793574647,0.9,15.268373910225955,189,0.1695533729231548,1,1.0617134317137096,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.4737114633787916,HM,AICc,1,3,0.9,0.9,0.06546536707079771,2,0.5,1,0.05,0.073,60,NA
20210228_1-1-WD_19,2021-02-28T12:48:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,1-1,WD,MT & DW,19,NA,2021-02-28 12:48:00 UTC,0.17445040507479445,547.4088710569755,550.1057667500427,0.0114275241231658,0.763587510784013,0.98314721400167,673.4270146872734,0.01429983961542889,8.197080201274355,0.384138781906508,7.257001232075803e-27,0.17438530714684478,547.4089636796,1922.1873446487016,0.01142325982729503,0.763591985824836,0.9832668626248108,675.5540498895896,0.05700752127970276,32.69055301298887,0.3839904650225323,8.309164579124827e-6,548.851,552.653,0.02254444424824644,0.35,15.265809390955454,238,0.03265006892333086,1,0.9996268399152082,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.17438530714684478,HM,SE | AICc | Intercept,2,2,0.35,0.35,0.02268713032432575,2,0.5,1,0.05,0.023,60,-0.88308426501928206,2040.422245945076,2026.7703077341855,-0.0578471958088566,1.452137758478105,1.8544868589868193,975.4987290963312,0.02697344230320619,-3.0544584896003366,0.8187857068230795,1.0182534274517691e-89,-0.8852197070580552,2040.4281712757456,30.07091281946643,-0.05798707977989834,1.4533062100550942,1.8555670717653951,977.8450214673094,0.10703659077175832,-12.09152822947022,0.8185764322816138,2.884416664549747e-5,2040.42,2025.24,0.05797142806691945,0.9,15.265809390955454,238,0.06427466200984067,1,1.002418163388662,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.8852197070580552,HM,AICc,1,3,0.9,0.9,0.0583383351196948,2,0.5,1,0.05,0.058,60,NA
20210228_1-3-WD_20,2021-02-28T12:54:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,1-3,WD,MT & DW,20,NA,2021-02-28 12:54:00 UTC,1.0116840301922376,408.95323960400987,418.3637382947245,0.0662711175402434,0.4562543207000655,0.5639831648898893,249.8792334386828,0.01753590937312995,1.7333385572764086,0.958794163752832,1.9039632413186644e-100,1.408457604019528,408.38287044837506,427.4894815207574,0.09226206665404364,0.40068273531126447,0.5067368419044775,221.17019097026636,0.08051465552237354,5.716512537728982,0.96673470243788,0.00482880330292606,408.448,417.544,0.03736393494108626,0.35,15.265836275929534,144,0.1893460501149812,1,1.3921912000052985,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.408457604019528,HM,SE,1,3,0.35,0.35,0.02916666666666666,2,0.5,1,0.05,0.037,60,-0.6204395801141752,2026.2948295292615,2020.5236147209955,-0.04064235780469202,1.461651713552483,1.8308739499800688,589.0062314252873,0.05692730148557403,-9.175317518443633,0.4516533801604292,1.773328461040987e-20,-2.933808544314038,2028.777172394125,2021.5060471072843,-0.19218131855245504,1.274942611351599,1.618429493272364,555.6014617103157,0.647948145517918,-22.08556338053125,0.5715246442682841,0.02643075328385059,2026.11,2021.78,0.09607868984850756,0.9,15.265836275929534,144,0.04515817533854668,1,4.728596689099281,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE),-0.6204395801141752,LM,SE | g-fact. > 2 | Intercept (HM),1,3,0.9,0.9,0.075,2,0.5,1,0.05,0.096,60,NA
20210228_1-2-WD_21,2021-02-28T13:00:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,1-2,WD,MT & DW,21,NA,2021-02-28 13:00:00 UTC,0.5646644974633575,407.2721852817279,416.3295208550852,0.03696871662594819,0.7351689794459918,0.89229993514249,653.3712085554016,0.01219721801887349,2.1600823274115983,0.8966174102882739,1.9487199333463957e-123,1.2850775199204012,405.6984497600296,417.0335505856699,0.08413432558578113,0.5323183465185336,0.6645337770859369,509.25801416239193,0.06731242902020927,5.238005332501549,0.9426597206186208,0.00742245939228585,406.189,416.22,0.02173146706008657,0.35,15.274116847946564,248,0.10562490464556626,1,2.275824893708309,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.5646644974633575,LM,SE | g-fact. > 2 | Intercept (LM),1,3,0.35,0.35,0.02222502222503333,2,0.5,1,0.05,0.022,60,-0.3932777053748619,2024.746247278741,2018.43799137262,-0.02574798329028979,1.7212478757062657,2.1225488314337357,1083.1902252949883,0.02901400059898947,-7.377484205806708,0.42522238672709833,1.2302621895656671e-31,-0.3938025838117968,2024.747771637795,715.9656382650691,-0.02578234720423388,1.7215260871509146,2.1227877844063467,1085.3123093944914,0.11556108192553612,-29.344927300112442,0.42509406544609973,1.9699495085398885e-5,2023.25,2022.52,0.05588091529736548,0.9,15.274116847946564,248,0.02860887032254421,1,1.0013346254561637,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.3938025838117968,HM,AICc | Intercept,1,3,0.9,0.9,0.05715005715008572,2,0.5,1,0.05,0.056,60,NA
20210228_2-2-WS_22,2021-02-28T13:07:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,2-2,WS,MT & DW,22,NA,2021-02-28 13:07:00 UTC,1.7654359692586434,410.3167993703521,435.1623088220288,0.11556050907756588,0.6415075467352924,0.7919728722318489,520.7109867128736,0.01325059203419621,0.7505563648258802,0.9879775784417572,1.319158177533283e-208,1.77557832683258,410.292225656605,2324.274848848247,0.11622439948475125,0.6465958494614158,0.7979535467557591,526.0520780906021,0.0535427443244357,3.0155101307160903,0.9877968813964304,6.0723853015416855e-5,410.995,434.792,0.02475465155187821,0.35,15.27715638630198,217,0.33017288307875964,1,1.0057449591775314,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.7654359692586434,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.02375954816557457,2,0.5,1,0.05,0.025,60,0.34596862529128986,2028.5347112894212,2033.403631431151,0.02264614019409378,1.5968715582820223,2.0159378961791714,926.2026916794524,0.03372889598259624,9.749119867212826,0.3254488722926365,2.3733245677483468e-20,0.3463904054495774,2028.5335469079405,3056.633034647782,0.022673748745556,1.5968907031202584,2.016086802308085,928.31075085258,0.13469579698232667,38.88554499871498,0.32535024980002847,2.205404147744653e-5,2028.34,2032.05,0.06365481827625825,0.9,15.27715638630198,217,0.02516237799343754,1,1.0012191283470644,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.3463904054495774,HM,AICc,1,3,0.9,0.9,0.06109598099719177,2,0.5,1,0.05,0.064,60,NA
20210228_2-3-WS_23,2021-02-28T13:13:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,2-3,WS,MT & DW,23,NA,2021-02-28 13:13:00 UTC,-0.4916387526715739,466.2361855490263,459.76390809448935,-0.03220038534595491,0.6190438138868507,0.7791671457408715,480.9005926931752,0.01442399011068963,-2.9338594714735993,0.8517728575665996,1.76080900383914e-85,-0.4947856103705336,466.2417751015656,0,-0.03240649202486245,0.6201728778301809,0.7804985225474494,483.6751572972297,0.05561914825577253,-11.241060186475638,0.851265945347117,6.950576665465693e-5,465.165,460.028,0.02645463135871778,0.35,15.268101527031408,203,0.0920011009884426,1,1.0064007519380025,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),-0.4947856103705336,HM,SE | AICc | Intercept,2,2,0.35,0.35,0.02456518422202587,2,0.5,1,0.05,0.026,60,0.02764932984135659,2030.511191394824,2030.875186570535,0.00181092127219647,1.7912735423493111,2.3014447129208375,920.6256945840354,0.04260448603477072,154.08867512964054,-0.0028737241259118,0.5170940781242545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.14,2031.78,0.06802619492241717,0.9,15.268101527031408,203,0.00201213474688496,1,NA,HM.flux is NA,NA,0.02764932984135659,LM,HM.flux is NA,NA,NA,0.9,0.9,0.06316761657092368,2,0.5,1,0.05,0.068,60,NA
20210228_2-3-WD_24,2021-02-28T13:20:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,2-3,WD,MT & DW,24,NA,2021-02-28 13:20:00 UTC,0.5827494449547111,437.071503232385,444.55204042522627,0.03816600608592487,0.6642691504974765,0.8021243363145855,480.70867696223314,0.01541879063617837,2.645869639116801,0.8787277157200828,5.9554682451196453e-92,0.5839500835018706,437.06868725721034,1668.2591984695514,0.03824463949946925,0.6648492229983569,0.8028714797033425,483.1609043362065,0.06162790386555029,10.553625319475252,0.8785037290578973,3.1063136980977976e-5,436.935,445.756,0.02712732506361617,0.35,15.26880867866396,198,0.10904573167407106,1,1.0020602997695738,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.5839500835018706,HM,SE | AICc,2,2,0.35,0.35,0.02487341690815455,2,0.5,1,0.05,0.027,60,-1.3343043801623735,2018.2549656138308,2001.126998133482,-0.08738758918545352,1.7209596747271654,2.12070936706417,865.7166238584467,0.04076521837148287,-3.0551663456671028,0.844557215018537,2.2318292001169604e-81,-1.73663781944562,2019.0689894942996,1977.890277658836,-0.113737610837467,1.7119675431683672,2.090136622054191,862.0497685997452,0.19485447960475905,-11.220213991824828,0.8490067236233706,0.0027620487812228,2017.08,2000.38,0.06975597873501302,0.9,15.26880867866396,198,0.09709732131717055,1,1.301530479300597,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE),-1.73663781944562,HM,SE | Intercept (HM),1,3,0.9,0.9,0.06396021490668313,2,0.5,1,0.05,0.07,60,NA
20210228_2-2-WD_25,2021-02-28T13:26:00.000000Z,507.7,17.848958219333085,5.745,101.325,2021-02-28,YM,2-2,WD,MT & DW,25,NA,2021-02-28 13:26:00 UTC,0.03511910595967631,414.7548564099277,415.3210778944237,0.00230171335161001,0.5858138151917627,0.7572726476047954,571.9880399008596,0.01034965793737924,29.470163475296612,0.04082970342961734,8.048018908850807e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.975,415.969,0.02162037913742279,0.35,15.25781041983837,248,0.00657632386174288,1,NA,HM.flux is NA,NA,0.03511910595967631,LM,HM.flux is NA,NA,NA,0.35,0.35,0.02222502222503333,2,0.5,1,0.05,0.022,60,0.06955285086059851,2018.931508839733,2020.0529018077216,0.00455850799995293,1.8682665017260336,2.3413121536379573,1131.8447878519162,0.0319987523534953,46.00638501163509,0.01485528818953263,0.03068852524949611,0.14905628667514592,2018.6663861648065,2020.595144746917,0.00976917936280957,1.8616330053232972,2.3308210192919168,1131.6835263783548,0.1970493141738992,132.19792238843945,0.02366413491128671,0.00506500888883659,2020.44,2018.24,0.05559526063908717,0.9,15.25781041983837,248,0.00506500888883659,1,2.1430650912338933,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.06955285086059851,LM,SE | g-fact. > 2 | Intercept,1,3,0.9,0.9,0.05715005715008572,2,0.5,1,0.05,0.056,60,NA
20210228_2-1-WD_26,2021-02-28T13:32:00.000000Z,507.7,17.848958219333085,5.188,101.325,2021-02-28,YM,2-1,WD,MT & DW,26,NA,2021-02-28 13:32:00 UTC,0.04110355061358359,414.773046610413,415.396683020085,0.002688087972724,0.5922875167104605,0.765166095032205,544.9016010823927,0.01144395272153401,27.841761966305896,0.04859320675054546,4.0096529971854066e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.485,415.993,0.02296931186446328,0.35,15.290999041199845,234,0.00768025135064001,1,NA,HM.flux is NA,NA,0.04110355061358359,LM,HM.flux is NA,NA,NA,0.35,0.35,0.02288021576612146,2,0.5,1,0.05,0.023,60,0.02417720208440405,2019.4275615997287,2019.794385956232,0.00158113946768692,1.845730845700424,2.2885119198192676,1057.6256189318926,0.03422736891129049,141.5687753769055,-0.00215502377921672,0.480666567160115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020.74,2017.77,0.05906394479433416,0.9,15.290999041199845,234,0.00175682163076325,1,NA,HM.flux is NA,NA,0.02417720208440405,LM,HM.flux is NA,NA,NA,0.9,0.9,0.0588348405414552,2,0.5,1,0.05,0.059,60,NA
20210330_1-3-U_0,2021-03-30T10:42:00.000000Z,507.7,17.848958219333085,13.46,101.325,2021-03-30,YM,1-3,U,MT & DW,0,6,2021-03-30 10:42:00 UTC,0.8772725370087399,436.1363817687458,454.5799134705963,0.05892502141166295,0.9950429129024654,1.257797486337981,1047.802964131213,0.01164542163365752,1.3274576761932204,0.94740274322741,4.356637444495499e-203,0.8792265110766081,436.1289093258295,3312.733305704266,0.05905626678744954,0.9975195752218652,1.2607341085877453,1051.3284903176875,0.04679286908734998,5.322049380659868,0.9471590871153188,2.052985348343335e-5,436.357,457.11,0.01659484427097872,0.35,14.887946003106627,316,0.16835720403332274,1,1.002227328436076,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.8792265110766081,HM,SE | AICc,2,2,0.35,0.35,0.01968903826620541,2,0.5,1,0.05,0.017,60,-1.3343687939135938,2021.4399001197585,1993.3865049497465,-0.08962746060706793,2.055912725902985,2.616982067892257,1510.8438355634476,0.0242295440397606,-1.8158056565979297,0.9058836803255718,2.1036440043462014e-163,-1.3433633777653962,2021.4728591884852,144.6735660955998,-0.0902316127076952,2.0581640337443923,2.6190434257938473,1513.39315090335,0.09751082174093612,-7.258707759559405,0.9057369977818716,4.807739060845305e-5,2018.43,1990.42,0.04267245669680244,0.9,14.887946003106627,316,0.0995860673411866,1,1.0067407030896025,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-1.3433633777653962,HM,AICc | Intercept,1,3,0.9,0.9,0.05062895554167108,2,0.5,1,0.05,0.043,60,NA
20210330_1-2-U_1,2021-03-30T10:50:00.000000Z,507.7,17.848958219333085,13.46,101.325,2021-03-30,YM,1-2,U,MT & DW,1,5.9,2021-03-30 10:50:00 UTC,0.6410279543282636,386.0056408347003,398.11013303376063,0.04307648469416499,0.6028659882991558,0.7383734151069666,639.7652204494036,0.00802282822708772,1.2515566868678738,0.957546325607478,1.0116751020228728e-195,0.6634637607190275,385.9363118733622,566.859536991384,0.04458415009949937,0.6036023521674804,0.7376352884085029,641.2547811286544,0.03272504195898863,4.932453571167614,0.9576311621604112,2.4642579785108163e-4,385.14,397.304,0.01846952175005508,0.35,14.881157524330096,284,0.12307567055475716,1,1.0349997316642368,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.6634637607190275,HM,SE | AICc,2,2,0.35,0.35,0.02076867901839243,2,0.5,1,0.05,0.018,60,-1.4796710871916574,2013.2536984529736,1985.3131585574004,-0.09943252631876616,2.089599334612578,2.6468415510443624,1364.915292151084,0.02875937117165994,-1.943632704633285,0.9033835498368286,2.3642222173813646e-145,-1.4889363450788178,2013.2758417227992,0,-0.10005514306561614,2.0965431982882112,2.65563475801948,1368.856801243876,0.09128038784754965,-6.130576914805425,0.9027406508963416,4.9697682251030744e-5,2014.0699999999997,1980.34,0.04749305592871308,0.9,14.881157524330096,284,0.11048058479862906,1,1.006261700973522,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-1.4889363450788178,HM,RMSE | AICc,2,2,0.9,0.9,0.0534051746187234,2,0.5,1,0.05,0.047,60,NA
20210330_1-1-U_2,2021-03-30T10:57:00.000000Z,507.7,17.848958219333085,13.46,101.325,2021-03-30,YM,1-1,U,MT & DW,2,5.9,2021-03-30 10:57:00 UTC,1.005088245114785,388.79461136810875,408.914140344114,0.06751519790605784,1.613239031359311,2.014021612236193,1277.5243161478145,0.02015490047144895,2.0052866571081216,0.8926327944039065,1.1802192009419308e-146,1.0073385545709614,388.7864275345467,3496.680224847986,0.06766635885040485,1.61452431786534,2.0162090390566165,1280.2301340482989,0.08061802755136481,8.003071776171723,0.8924016031553554,2.1772416711567743e-5,391.177,412.542,0.01742607202716672,0.35,14.886844388922434,300,0.19290056544587955,1,1.002238917296182,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.005088245114785,LM,RMSE | SE | AICc | Intercept,3,1,0.35,0.35,0.02020725942163689,2,0.5,1,0.05,0.017,60,-1.0588533662210011,2019.2107842537755,1998.0150026031893,-0.07112678406237072,2.582520506308114,3.324488520040676,1578.2337012333628,0.03326912424018048,-3.14199541707238,0.7719214805829681,7.208275201558948e-98,-1.063881641639957,2019.2237407531068,0.3413004438245266,-0.07146455043431571,2.5850146649091608,3.327485854777248,1580.8289253063474,0.04349739703003717,-4.088556031758064,0.7715100824161223,3.53980742055331e-5,2014.46,1995.13,0.04480989949842873,0.9,14.886844388922434,300,0.0790297600693008,1,1.004748792967341,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-1.063881641639957,HM,AICc | Intercept,1,3,0.9,0.9,0.05196152422706631,2,0.5,1,0.05,0.045,60,NA
