"tree_id","species","x","y","dbh_m","BasalArea_m2","mean_flux_nmol","mean_flux_mg","mean_moisture"
4491,"PIST",-72.1286609006552,41.9896134992322,0.013,0.000132732289614169,0.0282822626672123,0.0390973999111544,20.124263644673
4492,"PIST",-72.1286377547999,41.9895091001812,0.041,0.00132025431267111,0.0281741815811802,0.0389479886178235,19.4445038254958
4494,"PIST",-72.1286627895465,41.9895900036415,0.016,0.000201061929829747,0.028258733175252,0.0390648727414684,19.9883116808001
4495,"PIST",-72.1287498458852,41.9896114599834,0.02,0.000314159265358979,0.0281764086262147,0.0389510672848792,18.7599448514253
4496,"PIST",-72.128830576609,41.9895197636312,0.015,0.000176714586764426,0.028237469625901,0.0390354780108456,17.8811970686884
4497,"PIST",-72.1286068432589,41.9894995691397,0.015,0.000176714586764426,0.0281971168432014,0.0389796943240416,19.7633247925492
4498,"PIST",-72.1286600412499,41.9894928442684,0.022,0.000380132711084365,0.0281922646870162,0.0389729867033312,19.3085518616229
4499,"PIST",-72.1286425973964,41.989550828914,0.024,0.00045238934211693,0.0282090371840516,0.0389961730032329,19.7164077531479
4500,"PIST",-72.1286384685847,41.9895941212866,0.017,0.000226980069221863,0.028258733175252,0.0390648727414684,19.9883116808001
4501,"PIST",-72.1289140727054,41.9896338994744,0.035,0.000962112750161874,0.0282090371840516,0.0389961730032329,19.7151699850663
4502,"PIST",-72.1288903056714,41.9895942562312,0.015,0.000176714586764426,0.0281922646870162,0.0389729867033312,19.269722339845
4503,"PIST",-72.128867797074,41.9895337743545,0.036,0.00101787601976309,0.0282226019268261,0.0390149249036444,18.3527358817498
4504,"PIST",-72.1287780257195,41.9896325045013,0.024,0.00045238934211693,0.0281764086262147,0.0389510672848792,18.7199100228884
4505,"PIST",-72.1288732130292,41.9896559397191,0.016,0.000201061929829747,0.028081969263623,0.0388205143100324,19.6890788170388
4506,"PIST",-72.1289128811328,41.989633743288,0.012,0.000113097335529233,0.0282090371840516,0.0389961730032329,19.7151699850663
4507,"PIST",-72.1289917326311,41.9896276412091,0.021,0.000346360590058275,0.0284093537773266,0.0392730906617763,20.3478107546622
4508,"PIST",-72.1290138708011,41.9895602266719,0.015,0.000176714586764426,0.0281741815811802,0.0389479886178235,19.4243764454265
4509,"PIST",-72.1289302676363,41.9896588522084,0.017,0.000226980069221863,0.0282822626672123,0.0390973999111544,20.1867087981277
4510,"PIST",-72.1289289254783,41.9895920127683,0.011,9.50331777710913e-05,0.0281820911713135,0.0389589228352238,19.5111263396569
4511,"KALA",-72.1291230850096,41.9896384657732,0.021,0.000346360590058275,0.0297068354356488,0.0410667293062408,23.1829832423571
4512,"KALA",-72.1290501147943,41.9896042448912,0.019,0.000283528736986479,0.028644498215316,0.0395981543328528,21.0476769129299
4513,"PIST",-72.1288303020226,41.9895571687996,0.015,0.000176714586764426,0.0282226019268261,0.0390149249036444,18.3266447137222
4514,"PIST",-72.1286460288778,41.9895311883209,0.024,0.00045238934211693,0.0281157060775221,0.0388671520815666,19.5804557893688
4515,"PIST",-72.1289320106866,41.9895997227551,0.022,0.000380132711084365,0.0281820911713135,0.0389589228352238,19.5111263396569
4516,"KALA",-72.1290935107393,41.9896647249043,0.026,0.000530929158456675,0.0294497290310016,0.0407113054124566,22.8232784942977
4517,"KALA",-72.1290799163981,41.9896857730006,0.012,0.000113097335529233,0.0297068354356488,0.0410667293062408,23.1772527026248
4518,"PIST",-72.128924720358,41.9895942011754,0.016,0.000201061929829747,0.0281820911713135,0.0389589228352238,19.5111263396569
4519,"KALA",-72.1300458421147,41.9904927082594,0.01,7.85398163397448e-05,0.0353693709504802,0.0488946184019438,27.9810133615554
4520,"PIST",-72.1288076621762,41.9895542012399,0.032,0.000804247719318987,0.0282242385518319,0.0390171873740524,18.0778297232715
4521,"PIST",-72.1290533311152,41.9895544405457,0.019,0.000283528736986479,0.0284093537773266,0.0392730906617763,20.3397284962757
4522,"PIST",-72.1290024470258,41.9895669480873,0.012,0.000113097335529233,0.0280903457519096,0.0388320939674398,19.6552350227823
4523,"PIST",-72.1288878629342,41.989661512767,0.02,0.000314159265358979,0.028081969263623,0.0388205143100324,19.6890788170388
4524,"PIST",-72.1288305121587,41.9895562831445,0.014,0.0001539380400259,0.0282226019268261,0.0390149249036444,18.3266447137222
4525,"PIST",-72.1288131997575,41.9895567534872,0.036,0.00101787601976309,0.0282242385518319,0.0390171873740524,18.0778297232715
4526,"KALA",-72.1299744929688,41.9905189716142,0.016,0.000201061929829747,0.0300975783382022,0.0416068922947307,23.8268571013972
4527,"PIST",-72.1289627097603,41.9895946146669,0.012,0.000113097335529233,0.0282090371840516,0.0389961730032329,19.69860996971
4528,"PIST",-72.128916594328,41.9896232716117,0.013,0.000132732289614169,0.0281774230018923,0.038952469557816,19.4924461624556
4529,"PIST",-72.1289009678226,41.9896477061215,0.011,9.50331777710913e-05,0.028277881910971,0.0390913439537263,19.9378938074895
4530,"KALA",-72.1299515547532,41.99041368717,0.028,0.000615752160103599,0.0300673150606854,0.0415650563398915,23.9827020062775
4531,"KALA",-72.1304108868123,41.990523201116,0.011,9.50331777710913e-05,0.0395824049855199,0.0547187166519827,39.6961302050997
4532,"KALA",-72.1291038072426,41.9896213277821,0.02,0.000314159265358979,0.0294850341602113,0.0407601112230761,22.1153300776435
4533,"PIST",-72.1288286185356,41.9895487293423,0.026,0.000530929158456675,0.0282226019268261,0.0390149249036444,18.3266447137222
4534,"PIST",-72.1288865997082,41.9896513020002,0.021,0.000346360590058275,0.028081969263623,0.0388205143100324,19.6890788170388
4536,"PIST",-72.1288092071647,41.9895735809328,0.019,0.000283528736986479,0.0282226019268261,0.0390149249036444,18.3005535456946
4537,"PIST",-72.1288378693206,41.9895408099148,0.017,0.000226980069221863,0.0282264122977096,0.0390201923603537,18.1039208911115
4538,"PIST",-72.1287742432499,41.9896484462907,0.024,0.00045238934211693,0.0282278291536403,0.0390221510219924,18.9426338453116
4539,"PIST",-72.1288094817636,41.9895361757644,0.017,0.000226980069221863,0.0283536121365038,0.0391960334175028,17.8551059006608
4540,"PIST",-72.1286444862925,41.9895273333236,0.016,0.000201061929829747,0.0281157060775221,0.0388671520815666,19.5804557893688
4541,"KALA",-72.1290249655441,41.9896895287291,0.016,0.000201061929829747,0.0294850341602113,0.0407601112230761,22.1038689981789
4542,"KALA",-72.1299629946249,41.9905001138475,0.016,0.000201061929829747,0.0300975783382022,0.0416068922947307,23.8268571013972
4543,"PIST",-72.1288687237094,41.9896334345012,0.015,0.000176714586764426,0.0281741815811802,0.0389479886178235,19.4663549944281
4544,"KALA",-72.1298454552966,41.9905294551902,0.028,0.000615752160103599,0.0290069533025132,0.0400992122453942,21.5236676957791
4545,"PIST",-72.1289321588521,41.9896508813111,0.017,0.000226980069221863,0.0282822626672123,0.0390973999111544,20.1867087981277
4547,"PIST",-72.1287989032976,41.9895704039352,0.013,0.000132732289614169,0.0282226019268261,0.0390149249036444,18.3005535456946
4548,"PIST",-72.1288732822717,41.9896504696015,0.012,0.000113097335529233,0.028081969263623,0.0388205143100324,19.6890788170388
4549,"PIST",-72.1289343221701,41.9895899805473,0.012,0.000113097335529233,0.0281820911713135,0.0389589228352238,19.5111263396569
4550,"PIST",-72.1288699821171,41.9896125958725,0.019,0.000283528736986479,0.0281922646870162,0.0389729867033312,19.2436311720049
4551,"PIST",-72.1288969752473,41.9896645335701,0.01,7.85398163397448e-05,0.028277881910971,0.0390913439537263,19.9378938074895
4552,"PIST",-72.1288659178862,41.9896193687399,0.012,0.000113097335529233,0.0281922646870162,0.0389729867033312,19.2436311720049
4553,"PIST",-72.1288814823873,41.9896469784462,0.022,0.000380132711084365,0.028081969263623,0.0388205143100324,19.6890788170388
4554,"PIST",-72.128903276897,41.9896224392164,0.027,0.00057255526111674,0.0281774230018923,0.038952469557816,19.4924461624556
4555,"PIST",-72.1288641699617,41.9896474487965,0.011,9.50331777710913e-05,0.028081969263623,0.0388205143100324,19.6890788170388
4556,"PIST",-72.1288743305425,41.9896305166279,0.017,0.000226980069221863,0.0281741815811802,0.0389479886178235,19.4663549944281
4557,"TSCA",-72.1299975427288,41.9904580688389,0.029,0.000660519855417254,0.0335862805716884,0.046429674262302,26.9189002466851
4558,"PIST",-72.128913022029,41.9896383277505,0.011,9.50331777710913e-05,0.0282090371840516,0.0389961730032329,19.7151699850663
4559,"PIST",-72.1286646642917,41.9894733598636,0.024,0.00045238934211693,0.0282382841294551,0.0390366039805587,19.1725998978437
4561,"PIST",-72.1289156821297,41.9896167596525,0.02,0.000314159265358979,0.0281774230018923,0.038952469557816,19.4924461624556
4562,"KALA",-72.1299409900992,41.9905255389348,0.013,0.000132732289614169,0.0290069533025132,0.0400992122453942,21.5467859682764
4563,"KALA",-72.1290403126504,41.9896714499758,0.016,0.000201061929829747,0.0291477115646588,0.0402937964669844,21.7498947898518
4564,"PIST",-72.1289984520435,41.9895682508416,0.014,0.0001539380400259,0.0280903457519096,0.0388320939674398,19.6552350227823
4565,"PIST",-72.1288804268883,41.9896203573263,0.028,0.000615752160103599,0.0281922646870162,0.0389729867033312,19.2436311720049
4566,"PIST",-72.1289090197893,41.9895930564082,0.034,0.00090792027688745,0.0281922646870162,0.0389729867033312,19.269722339845
4567,"PIST",-72.1288942338303,41.9896139482962,0.015,0.000176714586764426,0.0281774230018923,0.038952469557816,19.4924461624556
4568,"PIST",-72.1288565334138,41.9896692778007,0.017,0.000226980069221863,0.028081969263623,0.0388205143100324,19.6629876490112
4569,"PIST",-72.1288687213022,41.9896179098034,0.03,0.000706858347057703,0.0281922646870162,0.0389729867033312,19.2436311720049
4570,"PIST",-72.1288973214497,41.9896371829817,0.018,0.000254469004940773,0.0282090371840516,0.0389961730032329,19.7151699850663
4571,"PIST",-72.1289008269273,41.989643121659,0.028,0.000615752160103599,0.0282090371840516,0.0389961730032329,19.7151699850663
4572,"KALA",-72.1299385882386,41.9904165536984,0.013,0.000132732289614169,0.0300673150606854,0.0415650563398915,23.9827020062775
4573,"PIST",-72.1289161764764,41.98964056762,0.012,0.000113097335529233,0.0282090371840516,0.0389961730032329,19.7151699850663
4574,"KALA",-72.1300112195064,41.9905091740052,0.013,0.000132732289614169,0.032273766383539,0.0446152546486043,25.7009422284346
4575,"PIST",-72.1288100453178,41.9895545136148,0.026,0.000530929158456675,0.0282242385518319,0.0390171873740524,18.0778297232715
4576,"PIST",-72.128869640718,41.9896709958565,0.02,0.000314159265358979,0.028277881910971,0.0390913439537263,19.9118026394619
4577,"KALA",-72.1299170013172,41.9904246827691,0.041,0.00132025431267111,0.0291433923722677,0.0402878256154228,21.7293024851104
4578,"KALA",-72.1298600124881,41.9904007759523,0.011,9.50331777710913e-05,0.0294466789932877,0.040707089040321,22.7762229715678
4579,"KALA",-72.1299152378596,41.9903596146547,0.017,0.000226980069221863,0.0294669539327399,0.0407351171166196,22.9205888914072
4580,"PIST",-72.1288987134997,41.9895743547217,0.016,0.000201061929829747,0.0282232519738822,0.0390158235286947,19.0469985174218
4581,"PIST",-72.1289643313231,41.9896550983335,0.011,9.50331777710913e-05,0.0283846550228266,0.0392389471035555,20.3911857017774
4582,"PIST",-72.1286468623731,41.9894810716084,0.052,0.0021237166338267,0.0282382841294551,0.0390366039805587,19.1725998978437
4583,"PIST",-72.1288944439658,41.989613062641,0.021,0.000346360590058275,0.0281774230018923,0.038952469557816,19.4924461624556
4584,"PIST",-72.1288843478127,41.989593475298,0.019,0.000283528736986479,0.028231570737042,0.0390273233868869,19.0209073493943
4585,"PIST",-72.1288938803867,41.989594724791,0.029,0.000660519855417254,0.0281922646870162,0.0389729867033312,19.269722339845
4586,"PIST",-72.1288740511642,41.9896368724007,0.014,0.0001539380400259,0.0281741815811802,0.0389479886178235,19.4663549944281
4587,"PIST",-72.1290094555521,41.9895633007374,0.011,9.50331777710913e-05,0.0281741815811802,0.0389479886178235,19.4243764454265
4588,"PIST",-72.1288809164015,41.9896131158983,0.016,0.000201061929829747,0.0281922646870162,0.0389729867033312,19.2436311720049
4590,"PIST",-72.1289949514369,41.989593361563,0.011,9.50331777710913e-05,0.028209016097827,0.038996143853636,19.8860936001381
4591,"PIST",-72.1288477721297,41.9896699558018,0.013,0.000132732289614169,0.028081969263623,0.0388205143100324,19.6629876490112
4593,"PIST",-72.1289999229805,41.989562051254,0.012,0.000113097335529233,0.0281741815811802,0.0389479886178235,19.4243764454265
4594,"PIST",-72.1288925527464,41.9896210335376,0.022,0.000380132711084365,0.0281774230018923,0.038952469557816,19.4924461624556
4595,"PIST",-72.1288535866997,41.9896506275766,0.011,9.50331777710913e-05,0.0281741815811802,0.0389479886178235,19.4402638264005
4598,"PIST",-72.1286389463694,41.9895092563704,0.015,0.000176714586764426,0.0281741815811802,0.0389479886178235,19.4445038254958
4599,"PIST",-72.1288486102726,41.9896508884836,0.03,0.000706858347057703,0.0281741815811802,0.0389479886178235,19.4402638264005
4600,"KALA",-72.1299684631854,41.9905081361576,0.012,0.000113097335529233,0.0300975783382022,0.0416068922947307,23.8268571013972
4602,"PIST",-72.128862768253,41.9896481782647,0.011,9.50331777710913e-05,0.028081969263623,0.0388205143100324,19.6890788170388
4603,"PIST",-72.1289138553155,41.9895882110361,0.027,0.00057255526111674,0.0281922646870162,0.0389729867033312,19.269722339845
4604,"PIST",-72.1288970420737,41.9896435387546,0.013,0.000132732289614169,0.0282090371840516,0.0389961730032329,19.7151699850663
4605,"KALA",-72.129969021731,41.9904954246066,0.016,0.000201061929829747,0.0302803655400272,0.0418595773225336,24.2328431074807
4606,"KALA",-72.1298581931735,41.9904188014444,0.021,0.000346360590058275,0.0294896419828138,0.0407664810770418,22.6117300011291
4608,"PIST",-72.1288414440326,41.9895412784762,0.037,0.00107521008569111,0.0282264122977096,0.0390201923603537,18.1039208911115
4609,"KALA",-72.130001125551,41.9905051114578,0.017,0.000226980069221863,0.032273766383539,0.0446152546486043,25.7009422284346
4610,"PIST",-72.1288683010305,41.9896196811136,0.013,0.000132732289614169,0.0281922646870162,0.0389729867033312,19.2436311720049
4611,"KALA",-72.1299107534445,41.990368158873,0.014,0.0001539380400259,0.0294669539327399,0.0407351171166196,22.9205888914072
4612,"PIST",-72.1288943006575,41.9895929534806,0.011,9.50331777710913e-05,0.0281922646870162,0.0389729867033312,19.269722339845
4613,"PIST",-72.1286373368732,41.9895263961885,0.011,9.50331777710913e-05,0.0281157060775221,0.0388671520815666,19.5804557893688
4614,"PIST",-72.1289046834366,41.9896527591434,0.021,0.000346360590058275,0.028277881910971,0.0390913439537263,19.9378938074895
4615,"PIST",-72.1288628326849,41.9896116587514,0.027,0.00057255526111674,0.0281922646870162,0.0389729867033312,19.2436311720049
4617,"PIST",-72.1288704023887,41.9896108245622,0.027,0.00057255526111674,0.0281922646870162,0.0389729867033312,19.2436311720049
4618,"PIST",-72.1288692035948,41.9895640942819,0.015,0.000176714586764426,0.0281606015268078,0.0389292155506591,18.5754597043604
4619,"PIST",-72.1286339030395,41.9895305120836,0.017,0.000226980069221863,0.028258733175252,0.0390648727414684,20.0352287202951
4620,"KALA",-72.129942181691,41.9905256951105,0.03,0.000706858347057703,0.0290069533025132,0.0400992122453942,21.5467859682764
4621,"PIST",-72.1289213557775,41.9895928469613,0.012,0.000113097335529233,0.0281820911713135,0.0389589228352238,19.5111263396569
4622,"KALA",-72.1290998864092,41.9896482098178,0.01,7.85398163397448e-05,0.0294497290310016,0.0407113054124566,22.8232784942977
4623,"PIST",-72.1288261637508,41.9895383623875,0.022,0.000380132711084365,0.0282264122977096,0.0390201923603537,18.1039208911115
4624,"PIST",-72.1290009712101,41.9895420982792,0.012,0.000113097335529233,0.0281922646870162,0.0389729867033312,19.1935178680707
4625,"KALA",-72.1304218875901,41.9905027261791,0.014,0.0001539380400259,0.0403171963408921,0.0557344922216492,37.7844870561428
4626,"KALA",-72.129917722147,41.9905407532623,0.022,0.000380132711084365,0.0284041946491417,0.0392659586829735,20.4236277187654
4627,"PIST",-72.1288554755209,41.9896271319827,0.016,0.000201061929829747,0.0281922646870162,0.0389729867033312,19.2175400039774
4628,"KALA",-72.1303724130439,41.9905610789319,0.015,0.000176714586764426,0.0402659466498861,0.0556636446488026,37.985604139928
4629,"KALA",-72.1299022926287,41.9904866787616,0.02,0.000314159265358979,0.0286360589754303,0.0395864879276349,21.0764651019379
4630,"KALA",-72.1290466932361,41.9896859842878,0.014,0.0001539380400259,0.0295616956609297,0.0408660880816692,22.4635737462383
4631,"PIST",-72.1288228732141,41.9895625874486,0.035,0.000962112750161874,0.0282242385518319,0.0390171873740524,18.0778297232715
4632,"PIST",-72.1288601581358,41.9895400786611,0.032,0.000804247719318987,0.0282226019268261,0.0390149249036444,18.3527358817498
4633,"PIST",-72.1288746839803,41.9896497401331,0.024,0.00045238934211693,0.028081969263623,0.0388205143100324,19.6890788170388
4634,"PIST",-72.1288570205257,41.989646511675,0.013,0.000132732289614169,0.0281741815811802,0.0389479886178235,19.4402638264005
4636,"PIST",-72.1288309300331,41.9895389871365,0.029,0.000660519855417254,0.0282264122977096,0.0390201923603537,18.1039208911115
4637,"PIST",-72.1290067213726,41.9895592895597,0.013,0.000132732289614169,0.0281741815811802,0.0389479886178235,19.4243764454265
4638,"KALA",-72.1299371918609,41.9904483325754,0.025,0.000490873852123405,0.0297068354356488,0.0410667293062408,23.1707299933605
4639,"PIST",-72.1288252539596,41.9895473751254,0.02,0.000314159265358979,0.0282242385518319,0.0390171873740524,18.0778297232715
4640,"KALA",-72.1290351855262,41.9896050276371,0.012,0.000113097335529233,0.0284093537773266,0.0392730906617763,20.3339979565434
4641,"PIST",-72.1288936823178,41.9896732339354,0.015,0.000176714586764426,0.0282822626672123,0.0390973999111544,20.1606176301001
4642,"PIST",-72.1287635883497,41.9896415704823,0.014,0.0001539380400259,0.0281764086262147,0.0389510672848792,18.7199100228884
4643,"PIST",-72.1288680192447,41.9896105121886,0.029,0.000660519855417254,0.0281922646870162,0.0389729867033312,19.2436311720049
4644,"PIST",-72.1289179887779,41.9895759680493,0.016,0.000201061929829747,0.0282232519738822,0.0390158235286947,19.0469985174218
4645,"PIST",-72.1289065746554,41.9896447882466,0.016,0.000201061929829747,0.0282090371840516,0.0389961730032329,19.7151699850663
4646,"PIST",-72.128879937375,41.9896275987543,0.017,0.000226980069221863,0.0281741815811802,0.0389479886178235,19.4663549944281
4647,"KALA",-72.1288723556289,41.9895508094548,0.011,9.50331777710913e-05,0.0281606015268078,0.0389292155506591,18.5754597043604
4648,"PIST",-72.1289122483091,41.9896208755558,0.03,0.000706858347057703,0.0281774230018923,0.038952469557816,19.4924461624556
4649,"PIST",-72.1289226165875,41.9895875330299,0.018,0.000254469004940773,0.0281820911713135,0.0389589228352238,19.5111263396569
4650,"PIST",-72.1289620915067,41.989674895122,0.013,0.000132732289614169,0.0285059315149316,0.0394065997262415,20.6220442791332
4653,"PIST",-72.1289622324065,41.9896794795845,0.015,0.000176714586764426,0.0285059315149316,0.0394065997262415,20.6220442791332
4654,"PIST",-72.1286374777493,41.9895309806513,0.015,0.000176714586764426,0.0281157060775221,0.0388671520815666,19.5804557893688
4655,"PIST",-72.1288964020113,41.9895840969288,0.02,0.000314159265358979,0.0282232519738822,0.0390158235286947,19.0469985174218
4656,"PIST",-72.1289982419097,41.989569136497,0.013,0.000132732289614169,0.0280903457519096,0.0388320939674398,19.6552350227823
4658,"PIST",-72.1288685111664,41.9896187954585,0.022,0.000380132711084365,0.0281922646870162,0.0389729867033312,19.2436311720049
4659,"KALA",-72.1291307931539,41.9896266913313,0.021,0.000346360590058275,0.0297068354356488,0.0410667293062408,23.1829832423571
4660,"PIST",-72.1289305373199,41.989590397644,0.011,9.50331777710913e-05,0.0281820911713135,0.0389589228352238,19.5111263396569
4661,"PIST",-72.1288788078157,41.9895753983563,0.022,0.000380132711084365,0.0281477204174957,0.038911408705146,18.7981835267836
4662,"PIST",-72.128858704019,41.9896549511319,0.016,0.000201061929829747,0.028081969263623,0.0388205143100324,19.6890788170388
4663,"PIST",-72.1288885505223,41.9895757621946,0.012,0.000113097335529233,0.0281477204174957,0.038911408705146,18.7981835267836
4664,"PIST",-72.1288392041819,41.9895610752623,0.037,0.00107521008569111,0.0282226019268261,0.0390149249036444,18.3266447137222
4665,"KALA",-72.1303975111813,41.9905899378032,0.015,0.000176714586764426,0.040305931546444,0.0557189197698042,38.2515075434277
4666,"PIST",-72.1288938087327,41.9895846702108,0.012,0.000113097335529233,0.0282232519738822,0.0390158235286947,19.0469985174218
4667,"PIST",-72.1288358420042,41.9895752457436,0.026,0.000530929158456675,0.0282044763053168,0.0389898680444699,18.5493685363329
4668,"KALA",-72.1298371009384,41.9904507384636,0.011,9.50331777710913e-05,0.0295631536635262,0.0408681036244586,22.3941175399466
4669,"KALA",-72.1299253317864,41.9903636772095,0.015,0.000176714586764426,0.0294669539327399,0.0407351171166196,22.9205888914072
4670,"PIST",-72.1288968319381,41.9896444244098,0.017,0.000226980069221863,0.0282090371840516,0.0389961730032329,19.7151699850663
4671,"KALA",-72.1299319334332,41.9904394246068,0.023,0.00041547562843725,0.0297068354356488,0.0410667293062408,23.1707299933605
4672,"PIST",-72.1288762097193,41.9895449222423,0.023,0.00041547562843725,0.0282226019268261,0.0390149249036444,18.3527358817498
4673,"PIST",-72.1288696286809,41.9895933723673,0.03,0.000706858347057703,0.028231570737042,0.0390273233868869,19.0209073493943
4675,"PIST",-72.1288898854005,41.9895960275416,0.023,0.00041547562843725,0.0281922646870162,0.0389729867033312,19.269722339845
4676,"PIST",-72.1286407683549,41.9895067555955,0.033,0.000855298599939821,0.0281741815811802,0.0389479886178235,19.4445038254958
4677,"KALA",-72.1303626729496,41.9905762399169,0.016,0.000201061929829747,0.0399969825991784,0.0552918287451042,35.6281637056095
4678,"KALA",-72.1299366253064,41.9904144700327,0.04,0.00125663706143592,0.0300673150606854,0.0415650563398915,23.9827020062775
4679,"KALA",-72.129936268876,41.9903797218329,0.014,0.0001539380400259,0.0304617135369321,0.042110272793455,24.388688012361
4680,"KALA",-72.1299178391497,41.9904056154431,0.024,0.00045238934211693,0.0294850341602113,0.0407601112230761,22.1086168792402
4681,"KALA",-72.129926746825,41.9904405712175,0.013,0.000132732289614169,0.0289700866498054,0.040048247784691,21.5116900241154
4682,"KALA",-72.1299068302454,41.9903795162384,0.016,0.000201061929829747,0.0294871586748647,0.040763048152133,22.5146028853237
4683,"PIST",-72.1288701109725,41.9895395568458,0.012,0.000113097335529233,0.0282226019268261,0.0390149249036444,18.3527358817498
4684,"PIST",-72.1289066342293,41.9895772193375,0.017,0.000226980069221863,0.0282232519738822,0.0390158235286947,19.0469985174218
4685,"PIST",-72.1288747508141,41.9896287453176,0.016,0.000201061929829747,0.0281741815811802,0.0389479886178235,19.4663549944281
4686,"PIST",-72.1288556164129,41.9896317164453,0.018,0.000254469004940773,0.0281922646870162,0.0389729867033312,19.2175400039774
4687,"PIST",-72.1288570873652,41.9896255168594,0.028,0.000615752160103599,0.028231570737042,0.0390273233868869,18.9948161813667
4688,"PIST",-72.1288683010305,41.9896196811136,0.01,7.85398163397448e-05,0.0281922646870162,0.0389729867033312,19.2436311720049
4689,"PIST",-72.1289184114673,41.9895897214367,0.012,0.000113097335529233,0.0281922646870162,0.0389729867033312,19.269722339845
4690,"PIST",-72.1288705312436,41.9895377855355,0.045,0.00159043128087983,0.0282226019268261,0.0390149249036444,18.3527358817498
4691,"PIST",-72.1289130936861,41.9896483823307,0.012,0.000113097335529233,0.028277881910971,0.0390913439537263,19.9378938074895
4692,"PIST",-72.1288412386976,41.989573213527,0.02,0.000314159265358979,0.0282044763053168,0.0389898680444699,18.5493685363329
4693,"KALA",-72.1300046976414,41.9904900552854,0.015,0.000176714586764426,0.0326030256784364,0.0450704226978705,26.1069282345181
4694,"PIST",-72.1290081230777,41.9895585600897,0.011,9.50331777710913e-05,0.0281741815811802,0.0389479886178235,19.4243764454265
4695,"PIST",-72.1288582072891,41.9896156184662,0.017,0.000226980069221863,0.0281922646870162,0.0389729867033312,19.2436311720049
4696,"PIST",-72.1288331030382,41.989540185166,0.029,0.000660519855417254,0.0282264122977096,0.0390201923603537,18.1039208911115
4697,"KALA",-72.1299226028434,41.9903907154491,0.013,0.000132732289614169,0.0294871586748647,0.040763048152133,22.5146028853237
4698,"",-72.1299076202108,41.9904901166133,0.025,0.000490873852123405,0.0286360589754303,0.0395864879276349,21.0764651019379
4699,"KALA",-72.1299333351471,41.9904386951255,0.02,0.000314159265358979,0.0297068354356488,0.0410667293062408,23.1707299933605
4700,"PIST",-72.1288783279407,41.9896447385757,0.023,0.00041547562843725,0.0281741815811802,0.0389479886178235,19.4663549944281
4701,"KALA",-72.1298483146593,41.9904449026224,0.015,0.000176714586764426,0.0295631536635262,0.0408681036244586,22.3941175399466
4702,"KALA",-72.1290786555993,41.9896910869338,0.013,0.000132732289614169,0.0300521627867415,0.0415441098363915,23.5312269109519
4703,"KALA",-72.129056994681,41.9896736365654,0.016,0.000201061929829747,0.0295616956609297,0.0408660880816692,22.4635737462383
4704,"KALA",-72.1299992344437,41.9905130823727,0.016,0.000201061929829747,0.032273766383539,0.0446152546486043,25.7009422284346
4705,"KALA",-72.1299442855993,41.9905323632373,0.019,0.000283528736986479,0.0290069533025132,0.0400992122453942,21.5467859682764
4706,"PIST",-72.128840042326,41.9895420079441,0.019,0.000283528736986479,0.0282264122977096,0.0390201923603537,18.1039208911115
4707,"PIST",-72.1286474235267,41.9894838847617,0.04,0.00125663706143592,0.0282382841294551,0.0390366039805587,19.1725998978437
4708,"PIST",-72.1289012375377,41.9895792515572,0.019,0.000283528736986479,0.0282232519738822,0.0390158235286947,19.0469985174218
4710,"PIST",-72.1290093122076,41.9895431915772,0.015,0.000176714586764426,0.0281922646870162,0.0389729867033312,19.1935178680707
4711,"KALA",-72.1303673729822,41.9905978594187,0.018,0.000254469004940773,0.0399559197650342,0.0552350634831833,35.9615477448431
4712,"KALA",-72.1299132882398,41.9904351544777,0.024,0.00045238934211693,0.0291433923722677,0.0402878256154228,21.7293024851104
4713,"PIST",-72.1289883631747,41.9895952376013,0.015,0.000176714586764426,0.028209016097827,0.038996143853636,19.8860936001381
4715,"PIST",-72.12883787412,41.9895718593105,0.022,0.000380132711084365,0.0282044763053168,0.0389898680444699,18.5493685363329
4716,"ACSA",-72.1292982362792,41.989599325927,0.122,0.0116898662640076,0.0289060022712275,0.0399596575397449,16.4406985897641
4717,"TSCA",-72.1293050296352,41.9895655148194,0.209,0.0343069771753639,0.0289682994970043,0.0400457772246587,16.2521505392361
4718,"TSCA",-72.1292888396004,41.9895716115338,0.265,0.0551545860245858,0.028739417480613,0.0397293707251994,16.6601468074639
4719,"PIST",-72.1292852057116,41.9896387118955,0.299,0.0702153812058953,0.0286366933731332,0.0395873649190193,16.7651689943422
4720,"QURU",-72.1292654509512,41.9897064388503,0.542,0.230721706072288,0.0280332323216484,0.0387531403614467,17.6985848624911
4721,"ACSA",-72.1292822739216,41.9897132098694,0.069,0.00373928065593525,0.0281922646870162,0.0389729867033312,19.2009508467504
4722,"ACSA",-72.1292560592742,41.9897097738501,0.147,0.0169716689128555,0.0282226019268261,0.0390149249036444,18.3075303256869
4723,"FAGR",-72.129250590872,41.9897017515062,0.127,0.0126676869774374,0.0280332323216484,0.0387531403614467,17.6985848624911
4724,"ACSA",-72.1291538607352,41.9896744616097,0.123,0.01188228881404,0.0312508933888055,0.0432012350206847,24.8284316472133
4725,"QURU",-72.129150634583,41.9896621671667,0.485,0.184745282985165,0.0307830393092973,0.0425544735411726,24.5003452440691
4726,"ACSA",-72.1291157328406,41.9896849884169,0.088,0.00608212337734984,0.0300975783382022,0.0416068922947307,23.8909316590114
