Quadrat,Subquadrat,Quadrat (x),Quadrat (y),Subquad (x),Subquad (y),Tag ID,Species (4 char),Diam (mm),Codes 1,Codes 2,Date,Names,Entered by,X coord,Y coord,,PX2 (rotated 10 degrees),PY2 (rotated 10 degrees),,original bearing,second bearing,lat 1,lon 1,distance,,lat 2,lon 2,,Latitude,Longitude
0807,,3,4,4,2,422,TSCA,147,,,7/26/18,Ben G.,JHS,,,,,,,,,,,,,,,,,
0807,,3,4,4,2,423,TSCA,340,,,7/26/18,Ben G.,JHS,,,,,,,,,,,,,,,,,
0807,,3,4,4,4,420,TSCA,510,,,7/26/18,Ben G.,JHS,,,,,,,,,,,,,,,,,
0907,,3,5,1,2,427,TSCA,427,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,1,3,431,ACRU,343,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,1,3,432,HAVI,34,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,1,3,433,ACRU,155,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,1,4,434,TSCA,318,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,1,4,435,TSCA,349,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,1,430,TSCA,385,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,2,428,TSCA,,M,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,2,429,QURU,530,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,3,438,BELE,11,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,4,436,TSCA,101,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,2,4,437,HAVI,69,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,3,1,454,TSCA,,M,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,3,1,455,PIST,557,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,1,451,TSCA,210,A,137,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,1,452,BEAL,197,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,1,453,TSCA,56,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,2,447,TSCA,356,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,2,448,TSCA,305,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,2,449,TSCA,276,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,2,450,TSCA,394,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,3,446,BEAL,245,A,120,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,439,BELE,160,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,440,HAVI,66,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,441,HAVI,25,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,442,HAVI,13,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,443,HAVI,97,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,444,HAVI,33,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0907,,3,5,4,4,445,HAVI,42,,,7/26/18,Ben G,LG,,,,,,,,,,,,,,,,,
0508,,4,1,1,2,456,TSCA,498,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,1,3,458,BELE,127,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,1,3,459,ACRU,139,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,1,4,460,QURU,468,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,1,4,461,ACSA,117,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,1,4,462,BEPA,326,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,2,1,457,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,2,3,465,TSCA,163,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,2,4,463,TSCA,183,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,2,4,464,TSCA,110,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,489,QUCO,481,P,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,490,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,491,PIST,16,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,492,PIST,16,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,493,PIST,25,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,494,PIST,27,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,495,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,496,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,497,PIST,35,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,498,PIST,23,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,499,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,500,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,501,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,502,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,503,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,504,PIST,31,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,505,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,506,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,507,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,508,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,509,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,510,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,511,PIST,30,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,1,512,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,513,PIST,648,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,514,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,515,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,516,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,517,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,518,PIST,17,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,519,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,520,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,521,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,2,522,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,3,4,467,QUAL,311,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,533,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,534,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,535,PIST,26,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,536,PIST,20,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,537,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,538,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,539,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,540,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,541,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,542,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,543,PIST,19,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,544,PIST,22,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,545,PIST,24,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,546,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,547,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,548,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,549,PIST,17,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,550,PIST,17,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,551,PIST,20,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,552,PIST,19,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,553,PIST,24,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,554,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,556,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,557,PIST,33,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,558,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,559,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,560,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,561,PIST,20,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,562,PIST,20,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,563,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,564,PIST,22,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,565,PIST,17,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,566,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,567,PIST,16,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,568,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,569,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,570,PIST,19,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,571,PIST,25,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,572,PIST,29,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,573,PIST,19,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,574,PIST,25,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,575,PIST,31,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,576,PIST,50,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,577,PIST,30,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,578,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,579,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,580,PIST,23,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,581,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,582,PIST,26,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,583,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,584,PIST,21,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,585,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,586,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,587,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,588,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,589,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,590,PIST,28,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,591,PIST,26,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,1,592,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,523,ACRU,126,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,524,PIST,22,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,525,PIST,18,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,526,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,527,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,528,PIST,13,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,529,PIST,16,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,530,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,531,PIST,22,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,2,532,PIST,22,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,483,TSCA,63,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,484,TSCA,296,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,485,BELE,324,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,486,PIST,412,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,487,TSCA,184,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,3,488,BELE,165,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,466,PIST,10,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,468,QURU,582,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,469,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,470,FAGR,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,471,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,472,ACRU,143,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,473,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,474,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,475,PIST,17,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,476,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,477,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,478,PIST,11,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,479,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,480,PIST,15,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,481,PIST,12,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0508,,4,1,4,4,482,PIST,14,,,7/26/18,"Kitty K., Ananth MM.",JHS,,,,,,,,,,,,,,,,,
0608,,4,2,1,1,593,ACRU,203,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,1,3,599,ACRU,183,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,1,3,600,BELE,93,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,1,4,601,TSCA,277,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,1,595,PIST,204,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,1,596,TSCA,192,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,1,597,PIST,142,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,1,598,QURU,411,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,2,594,TSCA,409,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,3,606,QURU,431,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,4,602,TSCA,268,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,4,603,TSCA,294,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,4,604,ACRU,192,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,2,4,605,ACRU,196,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,1,617,PIST,13,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,2,618,QURU,400,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,3,607,PIST,138,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,3,608,ACRU,237,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,3,609,TSCA,339,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,3,4,610,BELE,329,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,624,PIST,117,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,625,PIST,18,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,626,PIST,17,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,627,PIST,627,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,628,PIST,15,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,629,ACRU,131,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,630,PIST,10,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,631,PIST,14,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,632,PIST,14,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,633,PIST,16,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,634,PIST,11,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,635,PIST,12,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,636,PIST,13,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,637,PIST,18,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,638,PIST,10,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,639,PIST,10,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,640,PIST,12,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,641,PIST,20,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,642,PIST,11,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,643,PIST,13,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,644,PIST,30,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,645,PIST,14,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,1,646,PIST,12,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,2,619,BELE,141,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,2,620,ACRU,158,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,2,621,PIST,15,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,2,622,PIST,19,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,2,623,PIST,13,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,3,614,PIST,168,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,3,615,TSCA,248,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
