sample_id,plate_id,species,material,core_type,target_gene,concentration_copies_per_uL,copies_per_20uL_well,accepted_droplets,positives,negatives,status,analysis_type,sample_mass_mg,extraction_plate
"ACSA_SM13
Wood_Inner
Lab ID: 21c",4C11,ACSA,Wood,Inner,mcra_probe,0,0,14789,0,14789,Manual,strict,108.6,Plate 4
"ACSA_SM13
Wood_Inner
Lab ID: 21c",4C11,ACSA,Wood,Inner,mcra,0.68895697593689,13.7791395187378,15373,9,15364,Manual,loose,108.6,Plate 4
"ACSA_SM13
Wood_Inner
Lab ID: 21c",4C11,ACSA,Wood,Inner,16s_arc,70.1083526611328,1402.1669921875,16456,952,15504,Manual,strict,108.6,Plate 4
"ACSA_SM13
Wood_Inner
Lab ID: 21c",4C11,ACSA,Wood,Inner,mcra,0.076530858874321,1.53061723709106,15373,1,15372,Manual,strict,108.6,Plate 4
"ACSA_SM13
Wood_Inner
Lab ID: 21c",4C11,ACSA,Wood,Inner,mmox,0.0673365518450737,1.3467310667038,17472,1,17471,Manual,strict,108.6,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,16s_bact,3010.11206054688,60202.2421875,14119,13026,1093,Manual,strict,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,pmoa,1.65483677387238,33.096736907959,14940,21,14919,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,16s_bact,5669.50390625,113390.078125,14119,14005,114,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mcra_probe,0.0743965953588486,1.48793196678162,15814,1,15813,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mcra_probe,0,0,15814,0,15814,Manual,strict,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,pmoa,0.393797695636749,7.87595367431641,14940,5,14935,Manual,strict,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mcra,1.63433635234833,32.6867256164551,18729,26,18703,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mmox,0,0,15832,0,15832,Manual,strict,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,16s_arc,121.134605407715,2422.69213867188,16118,1577,14541,Manual,strict,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mmox,0.445942491292953,8.91884994506836,15832,6,15826,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,16s_arc,760.844055175781,15216.880859375,16118,7676,8442,Manual,loose,100.9,Plate 4
"ACSA_SM8
Wood_Inner
Lab ID: 29c",4C12,ACSA,Wood,Inner,mcra,0,0,18729,0,18729,Manual,strict,100.9,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,pmoa,5.56977081298828,111.395416259766,14609,69,14540,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mmox,0.415699273347855,8.31398582458496,14153,5,14148,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,16s_bact,2508.47778320313,50169.5546875,16538,14577,1961,Manual,strict,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,16s_bact,2932.99072265625,58659.8125,16538,15171,1367,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,16s_arc,99.2821273803711,1985.642578125,15619,1264,14355,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mcra_probe,0.0886263623833656,1.77252721786499,13275,1,13274,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,16s_arc,27.0482444763184,540.964904785156,15619,355,15264,Manual,strict,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,pmoa,3.06414723396301,61.2829437255859,14609,38,14571,Manual,strict,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mcra_probe,0,0,13275,0,13275,Manual,strict,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mmox,0.0831281095743179,1.66256213188171,14153,1,14152,Manual,strict,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mcra,1.06447291374207,21.2894592285156,15480,14,15466,Manual,loose,100.7,Plate 4
"PIST_WP3
Wood_Outer
Lab ID: 107a",4C2,PIST,Wood,Outer,mcra,0.532116055488586,10.6423206329346,15480,7,15473,Manual,strict,100.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mmox,1.00905215740204,20.1810436248779,13997,12,13985,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,pmoa,19.7337493896484,394.674987792969,15210,253,14957,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,16s_bact,1000000,20000000,13994,13994,0,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,16s_arc,454.450164794922,9089.0029296875,14896,4773,10123,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mcra_probe,0.0797742381691933,1.59548473358154,14748,1,14747,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mcra,2.55255174636841,51.0510330200195,16149,35,16114,Manual,loose,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mcra_probe,0,0,14748,0,14748,Manual,strict,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,16s_arc,132.355239868164,2647.10473632813,14896,1585,13311,Manual,strict,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,pmoa,10.0205097198486,200.410186767578,15210,129,15081,Manual,strict,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,16s_bact,8646.0693359375,172921.390625,13994,13985,9,Manual,strict,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mcra,0.801633894443512,16.032678604126,16149,11,16138,Manual,strict,103.7,Plate 4
"PIST_WP8
Wood_Outer
Lab ID: 115a",4C3,PIST,Wood,Outer,mmox,0,0,13997,0,13997,Manual,strict,103.7,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,pmoa,0.50907427072525,10.1814851760864,13869,6,13863,Manual,loose,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mcra,0.141598433256149,2.83196878433228,16618,2,16616,Manual,loose,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,16s_arc,4.85767126083374,97.1534271240234,14804,61,14743,Manual,loose,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,pmoa,0.169666945934296,3.39333891868591,13869,2,13867,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mcra_probe,0,0,16187,0,16187,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mmox,0,0,14562,0,14562,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,16s_bact,43.8257331848145,876.5146484375,13619,498,13121,Manual,loose,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,16s_bact,34.3596267700195,687.192504882813,13619,392,13227,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mmox,0.646501243114471,12.930025100708,14562,8,14554,Manual,loose,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,16s_arc,0.954024016857147,19.0804805755615,14804,12,14792,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mcra,0,0,16618,0,16618,Manual,strict,102.8,Plate 4
"PRSE_BC2
Wood_Outer
Lab ID: 123a",4C4,PRSE,Wood,Outer,mcra_probe,0.145368903875351,2.90737819671631,16187,2,16185,Manual,loose,102.8,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,16s_arc,6.53867816925049,130.773559570313,15697,87,15610,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mcra_probe,0,0,11006,0,11006,Manual,strict,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mmox,0.972289800643921,19.4457969665527,14526,12,14514,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,pmoa,0,0,14033,0,14033,Manual,strict,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mcra,0.0673481151461601,1.34696233272552,17469,1,17468,Manual,strict,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,pmoa,0.0838389843702316,1.67677974700928,14033,1,14032,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mcra_probe,0,0,11006,0,11006,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,16s_bact,74.5668563842773,1491.33715820313,16071,987,15084,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mcra,0.538892924785614,10.7778587341309,17469,8,17461,Manual,loose,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,16s_arc,2.10043907165527,42.0087814331055,15697,28,15669,Manual,strict,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,mmox,0,0,14526,0,14526,Manual,strict,100.7,Plate 4
"QURU_RO103
Wood_Outer
Lab ID: 131a",4C5,QURU,Wood,Outer,16s_bact,58.6856346130371,1173.71264648438,16071,782,15289,Manual,strict,100.7,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,pmoa,0.26622000336647,5.32439994812012,13259,3,13256,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mmox,0.233126044273376,4.66252088546753,15141,3,15138,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,pmoa,0,0,13259,0,13259,Manual,strict,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,16s_arc,5.80777835845947,116.155563354492,14824,73,14751,Manual,strict,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mmox,0,0,15141,0,15141,Manual,strict,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mcra,0.859940826892853,17.1988162994385,16423,12,16411,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,16s_bact,694.714782714844,13894.2958984375,13396,5974,7422,Manual,strict,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mcra_probe,0,0,7842,0,7842,Manual,strict,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,16s_bact,1089.55041503906,21791.0078125,13396,8090,5306,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,16s_arc,27.0538749694824,541.077514648438,14824,337,14487,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mcra_probe,0,0,7842,0,7842,Manual,loose,107.9,Plate 4
"QURU_RO8
Wood_Outer
Lab ID: 139a",4C6,QURU,Wood,Outer,mcra,0,0,16423,0,16423,Manual,strict,107.9,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mcra,1.02959501743317,20.5918998718262,14861,13,14848,Manual,loose,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mcra_probe,0.332994788885117,6.65989589691162,14134,4,14130,Manual,loose,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,pmoa,1.2167090177536,24.3341808319092,13544,14,13530,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mmox,0.510953545570374,10.2190704345703,16121,7,16114,Manual,loose,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mcra_probe,0,0,14134,0,14134,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,16s_bact,25.6362361907959,512.724731445313,14057,303,13754,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,pmoa,8.19357490539551,163.871490478516,13544,94,13450,Manual,loose,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,16s_arc,1.78064298629761,35.6128616333008,16530,25,16505,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mmox,0,0,16121,0,16121,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,16s_arc,5.27854061126709,105.570816040039,16530,74,16456,Manual,loose,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,mcra,0.0791676342487335,1.58335268497467,14861,1,14860,Manual,strict,110.8,Plate 4
"TSCA_H2
Wood_Outer
Lab ID: 147a",4C7,TSCA,Wood,Outer,16s_bact,29.7491760253906,594.983520507813,14057,351,13706,Manual,loose,110.8,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,16s_bact,12.3094902038574,246.189804077148,16621,173,16448,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,pmoa,0.0798934176564217,1.59786832332611,14726,1,14725,Manual,strict,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mcra,0.071729451417923,1.43458902835846,16402,1,16401,Manual,strict,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,pmoa,0.799178421497345,15.9835681915283,14726,10,14716,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mcra,0.502198040485382,10.0439605712891,16402,7,16395,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,16s_arc,7.41704654693604,148.340927124023,13525,85,13440,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,16s_bact,10.5941009521484,211.882019042969,16621,149,16472,Manual,strict,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mcra_probe,0.10718084871769,2.14361691474915,10977,1,10976,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mmox,0,0,15339,0,15339,Manual,strict,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mmox,0.920736193656921,18.4147243499756,15339,12,15327,Manual,loose,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,16s_arc,1.56677079200745,31.3354148864746,13525,18,13507,Manual,strict,103.2,Plate 4
"TSCA_HX3
Wood_Outer
Lab ID: 155a",4C8,TSCA,Wood,Outer,mcra_probe,0,0,10977,0,10977,Manual,strict,103.2,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mmox,0.495728760957718,9.91457557678223,16616,7,16609,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,pmoa,1.34052765369415,26.8105525970459,14928,17,14911,Manual,strict,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mcra,0.932279884815216,18.6455974578857,17674,14,17660,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mcra_probe,0,0,10252,0,10252,Manual,strict,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,16s_arc,153.892852783203,3077.85693359375,15773,1934,13839,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,pmoa,17.6271419525146,352.542846679688,14928,222,14706,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mcra,0,0,17674,0,17674,Manual,strict,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,16s_bact,98.2981491088867,1965.96301269531,14172,1136,13036,Manual,strict,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mmox,0,0,16616,0,16616,Manual,strict,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,mcra_probe,0,0,10252,0,10252,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,16s_bact,771.632751464844,15432.6552734375,14172,6817,7355,Manual,loose,102.9,Plate 4
"ACRU_RM3
Wood_Inner
Lab ID: 5c",4C9,ACRU,Wood,Inner,16s_arc,0.0745899826288223,1.4917995929718,15773,1,15772,Manual,strict,102.9,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,pmoa,12.3552808761597,247.105621337891,12348,129,12219,Manual,loose,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mcra,0.509404897689819,10.1880979537964,16170,7,16163,Manual,loose,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mmox,0,0,15121,0,15121,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,16s_bact,3836.13745117188,76722.75,15667,15066,601,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,16s_arc,9473.0654296875,189461.3125,15702,15697,5,Manual,loose,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,16s_bact,4291.81689453125,85836.3359375,15667,15259,408,Manual,loose,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,pmoa,4.4865255355835,89.7305145263672,12348,47,12301,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mcra_probe,0,0,15435,0,15435,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mcra_probe,0,0,15435,0,15435,Manual,loose,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,16s_arc,3564.16650390625,71283.328125,15702,14943,759,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mcra,0.436619251966476,8.73238468170166,16170,6,16164,Manual,strict,111.2,Plate 4
"FRAM_WAX1
Wood_Outer
Lab ID: 100a",4D1,FRAM,Wood,Outer,mmox,1.4792008399963399,29.5840167999268,15121,19,15102,Manual,loose,111.2,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,pmoa,0,0,12631,0,12631,Manual,strict,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mcra_probe,2.42821669578552,48.5643348693848,14065,29,14036,Manual,strict,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mcra,6.6888370513916,133.776733398438,17815,101,17714,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mmox,0,0,14851,0,14851,Manual,strict,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mmox,0,0,14851,0,14851,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,pmoa,0.65217137336731,13.0434274673462,12631,7,12624,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,16s_bact,0.0830459594726563,1.66091918945313,14167,1,14166,Manual,strict,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mcra_probe,238.818756103516,4776.375,14065,2584,11481,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,mcra,0,0,17815,0,17815,Manual,strict,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,16s_bact,101.770072937012,2035.40148925781,14167,1174,12993,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,16s_arc,0.133364006876945,2.66728019714355,17644,2,17642,Manual,loose,100.4,Plate 4
"ACRU_RM502
Wood_Inner
Lab ID: 14c",4D10,ACRU,Wood,Inner,16s_arc,0.0666801184415817,1.33360242843628,17644,1,17643,Manual,strict,100.4,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,16s_arc,986.959350585938,19739.1875,14929,8477,6452,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,16s_bact,2032.59155273438,40651.83203125,16084,13226,2858,Manual,strict,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mcra_probe,292.545471191406,5850.9091796875,15339,3377,11962,Manual,strict,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mcra_probe,2703.49047851563,54069.80859375,15339,13798,1541,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mcra,606.442687988281,12128.853515625,18104,7292,10812,Manual,strict,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mcra,1207.26892089844,24145.37890625,18104,11616,6488,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mmox,0.144511803984642,2.89023613929749,16283,2,16281,Manual,strict,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,16s_bact,9763.865234375,195277.3125,16084,16080,4,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,pmoa,1.64852631092072,32.9705276489258,14283,20,14263,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,pmoa,0.329520523548126,6.59041023254395,14283,4,14279,Manual,strict,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,mmox,3.25581693649292,65.116340637207,16283,45,16238,Manual,loose,104.2,Plate 4
"ACSA_SM14
Wood_Inner
Lab ID: 22c",4D11,ACSA,Wood,Inner,16s_arc,149.096237182617,2981.9248046875,14929,1777,13152,Manual,strict,104.2,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,16s_arc,356.851470947266,7137.029296875,16366,4282,12084,Manual,strict,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,mcra_probe,0.265259623527527,5.30519247055054,13307,3,13304,Manual,strict,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,mcra,1.09216892719269,21.8433780670166,17243,16,17227,Manual,loose,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,mcra_probe,0.707491934299469,14.1498384475708,13307,8,13299,Manual,loose,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,16s_arc,1063.59265136719,21271.853515625,16366,9739,6627,Manual,loose,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,mmox,0.929648876190186,18.5929775238037,15192,12,15180,Manual,loose,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,16s_bact,458.175018310547,9163.5,14865,4795,10070,Manual,strict,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,16s_bact,614.503295898438,12290.06640625,14865,6048,8817,Manual,loose,102.4,Plate 4
"ACSA_SM9
Wood_Inner
Lab ID: 30c",4D12,ACSA,Wood,Inner,pmoa,0.84718519449234,16.9437046051025,15281,11,15270,Manual,loose,102.4,Plate 4
