"SampleName","species","core_type","material","d13CH4","ch4_ppm","d13CO2","co2_ppm","tissue","alpha_C","eps_C"
"RO13","QURU","Mineral","Soil",-62.7681676979687,13.7769040495069,-14.3066855654236,250.749511307326,"Other",1.05170703817594,51.7070381759375
"RO13","QURU","Inner","Wood",-62.7681676979687,13.7769040495069,-14.3066855654236,250.749511307326,"Heartwood",1.05170703817594,51.7070381759375
"RO2","QURU","Mineral","Soil",-68.7284943672316,188.313777487868,-20.2071988935368,13953.1743751066,"Other",1.05210220132391,52.1022013239052
"RO2","QURU","Organic","Soil",-68.7284943672316,188.313777487868,-20.2071988935368,13953.1743751066,"Other",1.05210220132391,52.1022013239052
"RO2","QURU","Inner","Wood",-68.7284943672316,188.313777487868,-20.2071988935368,13953.1743751066,"Heartwood",1.05210220132391,52.1022013239052
"RO2","QURU","Outer","Wood",-68.7284943672316,188.313777487868,-20.2071988935368,13953.1743751066,"Sapwood",1.05210220132391,52.1022013239052
"RO3","QURU","Mineral","Soil",-55.6607299639167,8.80134573291806,-22.7599438068264,1611.38080712917,"Other",1.03484000634204,34.8400063420353
"RO3","QURU","Outer","Wood",-55.6607299639167,8.80134573291806,-22.7599438068264,1611.38080712917,"Sapwood",1.03484000634204,34.8400063420353
"RO3","QURU","Organic","Soil",-55.6607299639167,8.80134573291806,-22.7599438068264,1611.38080712917,"Other",1.03484000634204,34.8400063420353
"RO3","QURU","Inner","Wood",-55.6607299639167,8.80134573291806,-22.7599438068264,1611.38080712917,"Heartwood",1.03484000634204,34.8400063420353
"RO7","QURU","Organic","Soil",-70.6911717495295,2413.87927609559,-14.1094591823603,11490.0964731103,"Other",1.06088580119667,60.8858011966709
"RO7","QURU","Outer","Wood",-70.6911717495295,2413.87927609559,-14.1094591823603,11490.0964731103,"Sapwood",1.06088580119667,60.8858011966709
"RO7","QURU","Inner","Wood",-70.6911717495295,2413.87927609559,-14.1094591823603,11490.0964731103,"Heartwood",1.06088580119667,60.8858011966709
"RO8","QURU","Outer","Wood",-75.9544160654872,2353.54643168754,-9.03468040156373,4102.4322236293,"Sapwood",1.07242038361245,72.4203836124453
"RO8","QURU","Inner","Wood",-75.9544160654872,2353.54643168754,-9.03468040156373,4102.4322236293,"Heartwood",1.07242038361245,72.4203836124453
"RO9","QURU","Inner","Wood",-57.9498150472546,399.959522672182,-15.91615498704,2737.29330927346,"Heartwood",1.04461934271827,44.6193427182682
"RO9","QURU","Outer","Wood",-57.9498150472546,399.959522672182,-15.91615498704,2737.29330927346,"Sapwood",1.04461934271827,44.6193427182682
"RO9","QURU","Organic","Soil",-57.9498150472546,399.959522672182,-15.91615498704,2737.29330927346,"Other",1.04461934271827,44.6193427182682
"RO9","QURU","Mineral","Soil",-57.9498150472546,399.959522672182,-15.91615498704,2737.29330927346,"Other",1.04461934271827,44.6193427182682
"BO1","QUVE","Mineral","Soil",-69.4617420224,67.8895342241018,-9.81602417363491,250.854921971309,"Other",1.06409808230604,64.0980823060375
"BO1","QUVE","Outer","Wood",-69.4617420224,67.8895342241018,-9.81602417363491,250.854921971309,"Sapwood",1.06409808230604,64.0980823060375
"BO1","QUVE","Inner","Wood",-69.4617420224,67.8895342241018,-9.81602417363491,250.854921971309,"Heartwood",1.06409808230604,64.0980823060375
"BO1","QUVE","Organic","Soil",-69.4617420224,67.8895342241018,-9.81602417363491,250.854921971309,"Other",1.06409808230604,64.0980823060375
"SA1","SAAL","Organic","Soil",-91.5147675350987,95.1245940328795,-16.1341814559343,1029.41748341679,"Other",1.08297392559111,82.973925591109
"SA1","SAAL","Mineral","Soil",-91.5147675350987,95.1245940328795,-16.1341814559343,1029.41748341679,"Other",1.08297392559111,82.973925591109
"SA1","SAAL","Outer","Wood",-91.5147675350987,95.1245940328795,-16.1341814559343,1029.41748341679,"Sapwood",1.08297392559111,82.973925591109
"SA1","SAAL","Inner","Wood",-91.5147675350987,95.1245940328795,-16.1341814559343,1029.41748341679,"Heartwood",1.08297392559111,82.973925591109
"H101","TSCA","Organic","Soil",-248.841443244745,20.9589677559964,-25.080922390292,3188.98349862592,"Other",1.29788720216544,297.88720216544
"H101","TSCA","Mineral","Soil",-248.841443244745,20.9589677559964,-25.080922390292,3188.98349862592,"Other",1.29788720216544,297.88720216544
"H101","TSCA","Outer","Wood",-248.841443244745,20.9589677559964,-25.080922390292,3188.98349862592,"Sapwood",1.29788720216544,297.88720216544
"H101","TSCA","Inner","Wood",-248.841443244745,20.9589677559964,-25.080922390292,3188.98349862592,"Heartwood",1.29788720216544,297.88720216544
"H102","TSCA","Inner","Wood",-186.608967516875,10.4975325528785,-19.5324532436736,4575.99260604028,"Heartwood",1.20540737185551,205.407371855514
"H102","TSCA","Organic","Soil",-186.608967516875,10.4975325528785,-19.5324532436736,4575.99260604028,"Other",1.20540737185551,205.407371855514
"H102","TSCA","Outer","Wood",-186.608967516875,10.4975325528785,-19.5324532436736,4575.99260604028,"Sapwood",1.20540737185551,205.407371855514
"H102","TSCA","Mineral","Soil",-186.608967516875,10.4975325528785,-19.5324532436736,4575.99260604028,"Other",1.20540737185551,205.407371855514
"H103","TSCA","Organic","Soil",-81.2928612564201,2.0892520611007,-14.7696671809375,760.302896538821,"Other",1.07240957566353,72.4095756635346
"H103","TSCA","Mineral","Soil",-81.2928612564201,2.0892520611007,-14.7696671809375,760.302896538821,"Other",1.07240957566353,72.4095756635346
"H103","TSCA","Inner","Wood",-81.2928612564201,2.0892520611007,-14.7696671809375,760.302896538821,"Heartwood",1.07240957566353,72.4095756635346
"H103","TSCA","Outer","Wood",-81.2928612564201,2.0892520611007,-14.7696671809375,760.302896538821,"Sapwood",1.07240957566353,72.4095756635346
"H104","TSCA","Organic","Soil",77.3638221062638,2.62582665235555,-16.0898189490799,1243.38592882361,"Other",0.913257119704799,-86.7428802952007
"H104","TSCA","Inner","Wood",77.3638221062638,2.62582665235555,-16.0898189490799,1243.38592882361,"Heartwood",0.913257119704799,-86.7428802952007
"H104","TSCA","Outer","Wood",77.3638221062638,2.62582665235555,-16.0898189490799,1243.38592882361,"Sapwood",0.913257119704799,-86.7428802952007
"H104","TSCA","Mineral","Soil",77.3638221062638,2.62582665235555,-16.0898189490799,1243.38592882361,"Other",0.913257119704799,-86.7428802952007
"H2","TSCA","Outer","Wood",-71.7933922438611,2.06403395246667,-0.659973027117805,430.196472405833,"Sapwood",1.07663532948629,76.63532948629
"H2","TSCA","Inner","Wood",-71.7933922438611,2.06403395246667,-0.659973027117805,430.196472405833,"Heartwood",1.07663532948629,76.63532948629
"H2","TSCA","Organic","Soil",-71.7933922438611,2.06403395246667,-0.659973027117805,430.196472405833,"Other",1.07663532948629,76.63532948629
"H2","TSCA","Mineral","Soil",-71.7933922438611,2.06403395246667,-0.659973027117805,430.196472405833,"Other",1.07663532948629,76.63532948629
"H3","TSCA","Inner","Wood",-50.5576351087639,1.68300619484167,-21.4446896825555,2492.5420009191,"Heartwood",1.03066320453221,30.6632045322133
"H3","TSCA","Outer","Wood",-50.5576351087639,1.68300619484167,-21.4446896825555,2492.5420009191,"Sapwood",1.03066320453221,30.6632045322133
"H301","TSCA","Organic","Soil",-42.9180561808056,1.76765702479444,-22.8357035067049,5815.24669087777,"Other",1.02098289786344,20.9828978634399
"H301","TSCA","Inner","Wood",-42.9180561808056,1.76765702479444,-22.8357035067049,5815.24669087777,"Heartwood",1.02098289786344,20.9828978634399
"H301","TSCA","Mineral","Soil",-42.9180561808056,1.76765702479444,-22.8357035067049,5815.24669087777,"Other",1.02098289786344,20.9828978634399
"H301","TSCA","Outer","Wood",-42.9180561808056,1.76765702479444,-22.8357035067049,5815.24669087777,"Sapwood",1.02098289786344,20.9828978634399
"H4","TSCA","Inner","Wood",-68.5266482598322,39.204458900365,-20.808785376365,1672.95098078978,"Heartwood",1.05122837147657,51.2283714765658
"H4","TSCA","Outer","Wood",-68.5266482598322,39.204458900365,-20.808785376365,1672.95098078978,"Sapwood",1.05122837147657,51.2283714765658
"H4","TSCA","Organic","Soil",-68.5266482598322,39.204458900365,-20.808785376365,1672.95098078978,"Other",1.05122837147657,51.2283714765658
"H5","TSCA","Organic","Soil",-69.7216223064403,2473.89225775336,-25.0059788204328,20009.0273170149,"Other",1.04806694916082,48.0669491608212
"H5","TSCA","Outer","Wood",-69.7216223064403,2473.89225775336,-25.0059788204328,20009.0273170149,"Sapwood",1.04806694916082,48.0669491608212
"H5","TSCA","Inner","Wood",-69.7216223064403,2473.89225775336,-25.0059788204328,20009.0273170149,"Heartwood",1.04806694916082,48.0669491608212
"H5","TSCA","Mineral","Soil",-69.7216223064403,2473.89225775336,-25.0059788204328,20009.0273170149,"Other",1.04806694916082,48.0669491608212
"H8","TSCA","Inner","Wood",-43.8846461370347,1.57958344094965,-19.6601559695625,1131.26346242118,"Heartwood",1.02533636769831,25.3363676983103
"H8","TSCA","Outer","Wood",-43.8846461370347,1.57958344094965,-19.6601559695625,1131.26346242118,"Sapwood",1.02533636769831,25.3363676983103
"H8","TSCA","Mineral","Soil",-43.8846461370347,1.57958344094965,-19.6601559695625,1131.26346242118,"Other",1.02533636769831,25.3363676983103
"H8","TSCA","Organic","Soil",-43.8846461370347,1.57958344094965,-19.6601559695625,1131.26346242118,"Other",1.02533636769831,25.3363676983103
"HX2","TSCA","Inner","Wood",-57.0363826455,10.1038323276639,-21.3321723992048,2953.35119060278,"Heartwood",1.03786382590928,37.8638259092794
"HX2","TSCA","Mineral","Soil",-57.0363826455,10.1038323276639,-21.3321723992048,2953.35119060278,"Other",1.03786382590928,37.8638259092794
"HX2","TSCA","Outer","Wood",-57.0363826455,10.1038323276639,-21.3321723992048,2953.35119060278,"Sapwood",1.03786382590928,37.8638259092794
"HX2","TSCA","Organic","Soil",-57.0363826455,10.1038323276639,-21.3321723992048,2953.35119060278,"Other",1.03786382590928,37.8638259092794
"HX5","TSCA","Outer","Wood",-37.5411704428472,1.50437894403056,-21.3005035099201,2087.10484684236,"Sapwood",1.01687414197281,16.8741419728051
"HX5","TSCA","Inner","Wood",-37.5411704428472,1.50437894403056,-21.3005035099201,2087.10484684236,"Heartwood",1.01687414197281,16.8741419728051
"HZ1","TSCA","Organic","Soil",-88.8655995204653,1.81488279166424,-19.7315235119306,2719.80891819201,"Other",1.07587692438366,75.8769243836575
"HZ1","TSCA","Mineral","Soil",-88.8655995204653,1.81488279166424,-19.7315235119306,2719.80891819201,"Other",1.07587692438366,75.8769243836575
"HZ1","TSCA","Inner","Wood",-88.8655995204653,1.81488279166424,-19.7315235119306,2719.80891819201,"Heartwood",1.07587692438366,75.8769243836575
"HZ1","TSCA","Outer","Wood",-88.8655995204653,1.81488279166424,-19.7315235119306,2719.80891819201,"Sapwood",1.07587692438366,75.8769243836575
"RM5","ACRU","Mineral","Soil",11.1545324764344,2.68762650953681,-21.3557872894167,1727.95561540695,"Other",0.967848317223848,-32.1516827761524
"RM5","ACRU","Outer","Wood",11.1545324764344,2.68762650953681,-21.3557872894167,1727.95561540695,"Sapwood",0.967848317223848,-32.1516827761524
"RM5","ACRU","Inner","Wood",11.1545324764344,2.68762650953681,-21.3557872894167,1727.95561540695,"Heartwood",0.967848317223848,-32.1516827761524
"RM5","ACRU","Organic","Soil",11.1545324764344,2.68762650953681,-21.3557872894167,1727.95561540695,"Other",0.967848317223848,-32.1516827761524
"RM502","ACRU","Mineral","Soil",-62.9989050566273,102.083396538635,-20.8672813370812,15354.6222547122,"Other",1.04496432709301,44.964327093014
"RM502","ACRU","Inner","Wood",-62.9989050566273,102.083396538635,-20.8672813370812,15354.6222547122,"Heartwood",1.04496432709301,44.964327093014
"RM502","ACRU","Outer","Wood",-62.9989050566273,102.083396538635,-20.8672813370812,15354.6222547122,"Sapwood",1.04496432709301,44.964327093014
"RM502","ACRU","Organic","Soil",-62.9989050566273,102.083396538635,-20.8672813370812,15354.6222547122,"Other",1.04496432709301,44.964327093014
"RM503","ACRU","Mineral","Soil",-41.7188954637025,1.68328829952422,-20.2265812832872,1651.6564628647,"Other",1.02242798493957,22.4279849395708
"RM503","ACRU","Outer","Wood",-41.7188954637025,1.68328829952422,-20.2265812832872,1651.6564628647,"Sapwood",1.02242798493957,22.4279849395708
"RM503","ACRU","Inner","Wood",-41.7188954637025,1.68328829952422,-20.2265812832872,1651.6564628647,"Heartwood",1.02242798493957,22.4279849395708
"RM503","ACRU","Organic","Soil",-41.7188954637025,1.68328829952422,-20.2265812832872,1651.6564628647,"Other",1.02242798493957,22.4279849395708
"RMS1","ACRU","Organic","Soil",-79.3326329683357,67.8471909549781,-20.861215835073,3328.38042369489,"Other",1.06350981823303,63.5098182330294
"RMS1","ACRU","Mineral","Soil",-79.3326329683357,67.8471909549781,-20.861215835073,3328.38042369489,"Other",1.06350981823303,63.5098182330294
"RMS1","ACRU","Outer","Wood",-79.3326329683357,67.8471909549781,-20.861215835073,3328.38042369489,"Sapwood",1.06350981823303,63.5098182330294
"SM1","ACSA","Inner","Wood",-65.8223636590834,2.22076829134757,-12.0252364870472,388.745273350451,"Heartwood",1.05758768469641,57.5876846964078
"SM1","ACSA","Organic","Soil",-65.8223636590834,2.22076829134757,-12.0252364870472,388.745273350451,"Other",1.05758768469641,57.5876846964078
"SM1","ACSA","Mineral","Soil",-65.8223636590834,2.22076829134757,-12.0252364870472,388.745273350451,"Other",1.05758768469641,57.5876846964078
"SM1","ACSA","Outer","Wood",-65.8223636590834,2.22076829134757,-12.0252364870472,388.745273350451,"Sapwood",1.05758768469641,57.5876846964078
"SM10","ACSA","Mineral","Soil",-62.919013487264,3.67804944863333,-24.2702782364861,4284.86961456806,"Other",1.04124375140147,41.2437514014725
"SM10","ACSA","Organic","Soil",-62.919013487264,3.67804944863333,-24.2702782364861,4284.86961456806,"Other",1.04124375140147,41.2437514014725
"SM10","ACSA","Inner","Wood",-62.919013487264,3.67804944863333,-24.2702782364861,4284.86961456806,"Heartwood",1.04124375140147,41.2437514014725
"SM10","ACSA","Outer","Wood",-62.919013487264,3.67804944863333,-24.2702782364861,4284.86961456806,"Sapwood",1.04124375140147,41.2437514014725
"SM11","ACSA","Mineral","Soil",-48.6823976943599,1.57447652839481,-19.8288359505121,706.835103475745,"Other",1.03033010392525,30.3301039252479
"SM11","ACSA","Organic","Soil",-48.6823976943599,1.57447652839481,-19.8288359505121,706.835103475745,"Other",1.03033010392525,30.3301039252479
"SM11","ACSA","Outer","Wood",-48.6823976943599,1.57447652839481,-19.8288359505121,706.835103475745,"Sapwood",1.03033010392525,30.3301039252479
"SM11","ACSA","Inner","Wood",-48.6823976943599,1.57447652839481,-19.8288359505121,706.835103475745,"Heartwood",1.03033010392525,30.3301039252479
"SM13","ACSA","Organic","Soil",-43.9570902831111,1.5561417508184,-21.9665664783055,5139.47736874689,"Other",1.02300160754429,23.0016075442865
"SM13","ACSA","Outer","Wood",-43.9570902831111,1.5561417508184,-21.9665664783055,5139.47736874689,"Sapwood",1.02300160754429,23.0016075442865
"SM13","ACSA","Mineral","Soil",-43.9570902831111,1.5561417508184,-21.9665664783055,5139.47736874689,"Other",1.02300160754429,23.0016075442865
"SM13","ACSA","Inner","Wood",-43.9570902831111,1.5561417508184,-21.9665664783055,5139.47736874689,"Heartwood",1.02300160754429,23.0016075442865
"SM15","ACSA","Inner","Wood",-9.60763639260457,2.01419164125416,-19.8927381289965,1578.54105575069,"Heartwood",0.989615124152483,-10.3848758475172
"SM15","ACSA","Outer","Wood",-9.60763639260457,2.01419164125416,-19.8927381289965,1578.54105575069,"Sapwood",0.989615124152483,-10.3848758475172
"SM2","ACSA","Outer","Wood",-71.4649196601095,391.649243906934,-9.35070939670366,346.785831961752,"Sapwood",1.06689484498601,66.8948449860063
"SM2","ACSA","Inner","Wood",-71.4649196601095,391.649243906934,-9.35070939670366,346.785831961752,"Heartwood",1.06689484498601,66.8948449860063
"SM2","ACSA","Mineral","Soil",-71.4649196601095,391.649243906934,-9.35070939670366,346.785831961752,"Other",1.06689484498601,66.8948449860063
"SM2","ACSA","Organic","Soil",-71.4649196601095,391.649243906934,-9.35070939670366,346.785831961752,"Other",1.06689484498601,66.8948449860063
"SM3","ACSA","Outer","Wood",-80.190007323469,28.9538038878278,-8.411846626437,163.076892430037,"Sapwood",1.07803585661009,78.0358566100883
"SM3","ACSA","Organic","Soil",-80.190007323469,28.9538038878278,-8.411846626437,163.076892430037,"Other",1.07803585661009,78.0358566100883
"SM3","ACSA","Mineral","Soil",-80.190007323469,28.9538038878278,-8.411846626437,163.076892430037,"Other",1.07803585661009,78.0358566100883
"SM3","ACSA","Inner","Wood",-80.190007323469,28.9538038878278,-8.411846626437,163.076892430037,"Heartwood",1.07803585661009,78.0358566100883
"SM4","ACSA","Mineral","Soil",-67.6052770844671,45.6007932973942,-7.10144359050474,162.856991496277,"Other",1.06489079357375,64.8907935737466
"SM4","ACSA","Outer","Wood",-67.6052770844671,45.6007932973942,-7.10144359050474,162.856991496277,"Sapwood",1.06489079357375,64.8907935737466
"SM4","ACSA","Inner","Wood",-67.6052770844671,45.6007932973942,-7.10144359050474,162.856991496277,"Heartwood",1.06489079357375,64.8907935737466
"SM4","ACSA","Organic","Soil",-67.6052770844671,45.6007932973942,-7.10144359050474,162.856991496277,"Other",1.06489079357375,64.8907935737466
"SM5","ACSA","Mineral","Soil",-58.9645698838749,3.91938048344826,-23.7890511240347,4279.93194070243,"Other",1.03737959021957,37.3795902195728
"SM5","ACSA","Inner","Wood",-58.9645698838749,3.91938048344826,-23.7890511240347,4279.93194070243,"Heartwood",1.03737959021957,37.3795902195728
"SM5","ACSA","Outer","Wood",-58.9645698838749,3.91938048344826,-23.7890511240347,4279.93194070243,"Sapwood",1.03737959021957,37.3795902195728
"SM5","ACSA","Organic","Soil",-58.9645698838749,3.91938048344826,-23.7890511240347,4279.93194070243,"Other",1.03737959021957,37.3795902195728
"SM6","ACSA","Inner","Wood",-69.4140013164479,4.69871608732743,-22.4552904642986,1601.07854713055,"Heartwood",1.05046144141281,50.4614414128077
"SM6","ACSA","Outer","Wood",-69.4140013164479,4.69871608732743,-22.4552904642986,1601.07854713055,"Sapwood",1.05046144141281,50.4614414128077
"SM6","ACSA","Mineral","Soil",-69.4140013164479,4.69871608732743,-22.4552904642986,1601.07854713055,"Other",1.05046144141281,50.4614414128077
"SM6","ACSA","Organic","Soil",-69.4140013164479,4.69871608732743,-22.4552904642986,1601.07854713055,"Other",1.05046144141281,50.4614414128077
"SM7","ACSA","Organic","Soil",-75.4487166332271,26.8898481851209,-25.276440723696,9939.14795310183,"Other",1.05426662296853,54.2666229685256
"SM7","ACSA","Outer","Wood",-75.4487166332271,26.8898481851209,-25.276440723696,9939.14795310183,"Sapwood",1.05426662296853,54.2666229685256
"SM7","ACSA","Mineral","Soil",-75.4487166332271,26.8898481851209,-25.276440723696,9939.14795310183,"Other",1.05426662296853,54.2666229685256
"SM7","ACSA","Inner","Wood",-75.4487166332271,26.8898481851209,-25.276440723696,9939.14795310183,"Heartwood",1.05426662296853,54.2666229685256
"SM8","ACSA","Mineral","Soil",-60.6100688435556,2.65251737997083,-21.8934419706319,1137.48501401667,"Other",1.041214649624,41.2146496239971
"SM8","ACSA","Outer","Wood",-60.6100688435556,2.65251737997083,-21.8934419706319,1137.48501401667,"Sapwood",1.041214649624,41.2146496239971
"SM8","ACSA","Inner","Wood",-60.6100688435556,2.65251737997083,-21.8934419706319,1137.48501401667,"Heartwood",1.041214649624,41.2146496239971
"SM8","ACSA","Organic","Soil",-60.6100688435556,2.65251737997083,-21.8934419706319,1137.48501401667,"Other",1.041214649624,41.2146496239971
"SM9","ACSA","Mineral","Soil",-46.7722842615882,2.0121073257647,-21.3246972588512,1399.11798566367,"Other",1.02669623069344,26.6962306934437
"SM9","ACSA","Outer","Wood",-46.7722842615882,2.0121073257647,-21.3246972588512,1399.11798566367,"Sapwood",1.02669623069344,26.6962306934437
"SM9","ACSA","Inner","Wood",-46.7722842615882,2.0121073257647,-21.3246972588512,1399.11798566367,"Heartwood",1.02669623069344,26.6962306934437
"SM9","ACSA","Organic","Soil",-46.7722842615882,2.0121073257647,-21.3246972588512,1399.11798566367,"Other",1.02669623069344,26.6962306934437
"CUL8R","BEAL","Organic","Soil",-42.1256775789062,1.67769577167187,-20.1248977533403,941.412614548819,"Other",1.02296833656628,22.9683365662809
"CUL8R","BEAL","Outer","Wood",-42.1256775789062,1.67769577167187,-20.1248977533403,941.412614548819,"Sapwood",1.02296833656628,22.9683365662809
"CUL8R","BEAL","Inner","Wood",-42.1256775789062,1.67769577167187,-20.1248977533403,941.412614548819,"Heartwood",1.02296833656628,22.9683365662809
"CUL8R","BEAL","Mineral","Soil",-42.1256775789062,1.67769577167187,-20.1248977533403,941.412614548819,"Other",1.02296833656628,22.9683365662809
"YB10","BEAL","Outer","Wood",-58.005877011073,138.819798664087,-21.4592107850438,5358.76256996094,"Sapwood",1.03879712764032,38.7971276403163
"YB10","BEAL","Mineral","Soil",-58.005877011073,138.819798664087,-21.4592107850438,5358.76256996094,"Other",1.03879712764032,38.7971276403163
"YB10","BEAL","Organic","Soil",-58.005877011073,138.819798664087,-21.4592107850438,5358.76256996094,"Other",1.03879712764032,38.7971276403163
"YB11","BEAL","Mineral","Soil",-69.0710885508655,267.480334274837,-8.07337811068219,306.745204287164,"Other",1.06552348916227,65.5234891622725
"YB11","BEAL","Inner","Wood",-69.0710885508655,267.480334274837,-8.07337811068219,306.745204287164,"Heartwood",1.06552348916227,65.5234891622725
"YB11","BEAL","Outer","Wood",-69.0710885508655,267.480334274837,-8.07337811068219,306.745204287164,"Sapwood",1.06552348916227,65.5234891622725
"YB11","BEAL","Organic","Soil",-69.0710885508655,267.480334274837,-8.07337811068219,306.745204287164,"Other",1.06552348916227,65.5234891622725
"YB11'","BEAL","Inner","Wood",-46.9774571909305,3.28689760481667,-22.0408752243195,1939.69176978195,"Heartwood",1.02616578396258,26.1657839625802
"YB11'","BEAL","Outer","Wood",-46.9774571909305,3.28689760481667,-22.0408752243195,1939.69176978195,"Sapwood",1.02616578396258,26.1657839625802
"YB12","BEAL","Outer","Wood",-97.7493035211522,4.0162653466263,-19.7871641986471,1422.14070499723,"Sapwood",1.08640851110092,86.4085111009199
"YB12","BEAL","Inner","Wood",-97.7493035211522,4.0162653466263,-19.7871641986471,1422.14070499723,"Heartwood",1.08640851110092,86.4085111009199
"YB13","BEAL","Mineral","Soil",-59.5286790239444,2.74036214721389,-21.5340492383056,1715.10368007778,"Other",1.04039956236646,40.3995623664597
"YB13","BEAL","Inner","Wood",-59.5286790239444,2.74036214721389,-21.5340492383056,1715.10368007778,"Heartwood",1.04039956236646,40.3995623664597
"YB13","BEAL","Organic","Soil",-59.5286790239444,2.74036214721389,-21.5340492383056,1715.10368007778,"Other",1.04039956236646,40.3995623664597
"YB13","BEAL","Outer","Wood",-59.5286790239444,2.74036214721389,-21.5340492383056,1715.10368007778,"Sapwood",1.04039956236646,40.3995623664597
"YB14","BEAL","Organic","Soil",-45.7284418753876,2.05900450033667,-22.2010668227716,3598.74160278547,"Other",1.0246548006721,24.6548006720992
"YB14","BEAL","Mineral","Soil",-45.7284418753876,2.05900450033667,-22.2010668227716,3598.74160278547,"Other",1.0246548006721,24.6548006720992
"YB14","BEAL","Outer","Wood",-45.7284418753876,2.05900450033667,-22.2010668227716,3598.74160278547,"Sapwood",1.0246548006721,24.6548006720992
"YB15","BEAL","Outer","Wood",-65.8257794868836,90.7039393488835,-18.1140375292255,1256.28789891563,"Sapwood",1.05107370864018,51.0737086401842
"YB15","BEAL","Organic","Soil",-65.8257794868836,90.7039393488835,-18.1140375292255,1256.28789891563,"Other",1.05107370864018,51.0737086401842
"YB15","BEAL","Mineral","Soil",-65.8257794868836,90.7039393488835,-18.1140375292255,1256.28789891563,"Other",1.05107370864018,51.0737086401842
"YB3","BEAL","Mineral","Soil",-112.717958345264,4.288753589525,-22.2568119197153,3281.54595342986,"Other",1.10195309065068,101.953090650683
"YB3","BEAL","Organic","Soil",-112.717958345264,4.288753589525,-22.2568119197153,3281.54595342986,"Other",1.10195309065068,101.953090650683
"YB3","BEAL","Outer","Wood",-112.717958345264,4.288753589525,-22.2568119197153,3281.54595342986,"Sapwood",1.10195309065068,101.953090650683
"YB3","BEAL","Inner","Wood",-112.717958345264,4.288753589525,-22.2568119197153,3281.54595342986,"Heartwood",1.10195309065068,101.953090650683
"YB4","BEAL","Organic","Soil",-61.736908654489,205.752872985109,-0.42524091072243,194.369626575547,"Other",1.06534592302447,65.3459230244715
"YB4","BEAL","Inner","Wood",-61.736908654489,205.752872985109,-0.42524091072243,194.369626575547,"Heartwood",1.06534592302447,65.3459230244715
"YB4","BEAL","Outer","Wood",-61.736908654489,205.752872985109,-0.42524091072243,194.369626575547,"Sapwood",1.06534592302447,65.3459230244715
"YB4","BEAL","Mineral","Soil",-61.736908654489,205.752872985109,-0.42524091072243,194.369626575547,"Other",1.06534592302447,65.3459230244715
"YB5","BEAL","Organic","Soil",-74.2576954781059,592.237326605255,-16.9926994856131,1181.70444695474,"Other",1.06185846289272,61.8584628927243
"YB5","BEAL","Mineral","Soil",-74.2576954781059,592.237326605255,-16.9926994856131,1181.70444695474,"Other",1.06185846289272,61.8584628927243
"YB5","BEAL","Outer","Wood",-74.2576954781059,592.237326605255,-16.9926994856131,1181.70444695474,"Sapwood",1.06185846289272,61.8584628927243
"YB5","BEAL","Inner","Wood",-74.2576954781059,592.237326605255,-16.9926994856131,1181.70444695474,"Heartwood",1.06185846289272,61.8584628927243
"YB9","BEAL","Inner","Wood",-58.9988700565,3.83614752466667,-22.3641782606909,1647.49703498819,"Heartwood",1.03893161297055,38.9316129705484
"YB9","BEAL","Organic","Soil",-58.9988700565,3.83614752466667,-22.3641782606909,1647.49703498819,"Other",1.03893161297055,38.9316129705484
"YB9","BEAL","Outer","Wood",-58.9988700565,3.83614752466667,-22.3641782606909,1647.49703498819,"Sapwood",1.03893161297055,38.9316129705484
"YBYB","BEAL","Mineral","Soil",-71.7222609525238,66.7252600793018,-20.5587384760582,3187.57605347709,"Other",1.05511661038965,55.1166103896508
"YBYB","BEAL","Inner","Wood",-71.7222609525238,66.7252600793018,-20.5587384760582,3187.57605347709,"Heartwood",1.05511661038965,55.1166103896508
"YBYB","BEAL","Organic","Soil",-71.7222609525238,66.7252600793018,-20.5587384760582,3187.57605347709,"Other",1.05511661038965,55.1166103896508
"YBYB","BEAL","Outer","Wood",-71.7222609525238,66.7252600793018,-20.5587384760582,3187.57605347709,"Sapwood",1.05511661038965,55.1166103896508
"BB1","BELE","Mineral","Soil",220.830491919123,1.52101727571544,-24.790047301193,15849.5152145193,"Other",0.798808646371369,-201.191353628631
"BB1","BELE","Organic","Soil",220.830491919123,1.52101727571544,-24.790047301193,15849.5152145193,"Other",0.798808646371369,-201.191353628631
"BB1","BELE","Inner","Wood",220.830491919123,1.52101727571544,-24.790047301193,15849.5152145193,"Heartwood",0.798808646371369,-201.191353628631
"BB1","BELE","Outer","Wood",220.830491919123,1.52101727571544,-24.790047301193,15849.5152145193,"Sapwood",0.798808646371369,-201.191353628631
